Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000156860,FBRS,18,-1.0237,79,1.26464,3,-3.3283,14,-1.3905,21,-0.8234,19,-0.9459,51,0.55584,42,0.23514,33,-0.1142,60,0.82351,33,-0.1279,52,0.58848,41,0.20542
ENSG00000080603,SRCAP,18,-0.2837,24,0.11231,0,-6.5926,21,-0.0893,30,0.45820,31,0.52063,17,-0.4045,27,0.32221,21,-0.1043,18,-0.3467,24,0.09541,24,0.13660,34,0.67725
ENSG00000156873,PHKG2,23,-0.9532,84,1.10110,12,-1.8426,58,0.47683,58,0.49231,44,0.03941,46,0.13111,62,0.59007,32,-0.4503,43,0.01830,34,-0.3266,33,-0.3910,24,-0.8504
ENSG00000196118,CCDC189,17,-0.4701,14,-0.7929,34,0.61227,65,1.71671,7,-1.7073,15,-0.6535,14,-0.7489,25,0.15557,11,-1.0850,38,0.77183,27,0.26905,10,-1.2729,22,-0.0388
ENSG00000103549,RNF40,35,-0.4988,107,1.30169,9,-2.5027,59,0.30870,48,-0.0134,39,-0.3098,52,0.11905,34,-0.5334,32,-0.6060,51,0.09875,28,-0.8009,58,0.29666,73,0.66648
ENSG00000099385,BCL7C,106,0.69192,116,0.83603,33,-1.1228,58,-0.2517,60,-0.2029,65,-0.0835,64,-0.1103,36,-0.9586,90,0.42281,66,-0.0675,65,-0.0777,76,0.15471,57,-0.2814
ENSG00000099364,FBXL19,18,0.01147,22,0.33614,1,-3.3165,16,-0.1340,18,0.05401,33,0.97322,17,-0.0490,39,1.28676,17,-0.0708,9,-0.9206,9,-1.0239,19,0.11412,11,-0.7584
ENSG00000099381,SETD1A,21,-0.0668,48,1.24570,3,-2.6337,15,-0.5913,36,0.76390,22,0.00805,18,-0.3013,17,-0.3776,31,0.51271,29,0.41323,11,-1.0680,11,-0.9961,25,0.17975
ENSG00000099365,STX1B,21,-2.7693,23,-2.5962,105,-0.3705,240,0.94143,176,0.43879,278,1.19355,141,0.09174,315,1.41074,178,0.45666,54,-1.3733,52,-1.4299,91,-0.5915,61,-1.1954
ENSG00000103496,STX4,82,0.82477,90,0.97482,48,-0.0411,35,-0.5219,53,0.12632,59,0.29389,24,-1.0727,57,0.23265,24,-1.0974,34,-0.5359,28,-0.8593,79,0.76359,24,-1.0842
ENSG00000167397,VKORC1,115,0.33470,176,1.01921,107,0.20861,81,-0.2144,57,-0.7555,64,-0.5866,74,-0.3537,91,-0.0334,51,-0.9050,146,0.71110,98,0.07109,48,-1.0067,105,0.18377
ENSG00000103507,BCKDK,29,-1.0925,67,0.15231,64,0.08002,59,-0.0397,68,0.17968,50,-0.3100,88,0.57928,90,0.62371,75,0.31980,50,-0.2909,43,-0.5348,58,-0.0614,49,-0.3439
ENSG00000103510,KAT8,22,-1.2135,97,1.09303,23,-1.1177,55,0.18014,63,0.40025,49,0.00492,30,-0.7468,64,0.40846,46,-0.1076,44,-0.1770,50,0.02905,52,0.08757,43,-0.1957
ENSG00000089280,FUS,144,-0.7571,475,1.13577,133,-0.8794,164,-0.5540,214,-0.1518,173,-0.4812,288,0.31595,202,-0.2378,199,-0.2658,308,0.42010,312,0.44197,204,-0.2247,250,0.09442
ENSG00000140691,ARMC5,37,0.74284,15,-0.6810,4,-2.6016,27,0.23029,14,-0.7109,35,0.65989,34,0.61276,49,1.19810,21,-0.1227,19,-0.2736,14,-0.7856,19,-0.2863,12,-0.9401
ENSG00000140688,C16orf58,27,-1.4517,74,0.04406,89,0.34298,75,0.07790,141,1.09598,112,0.70884,75,0.07367,92,0.39692,58,-0.3165,80,0.17734,57,-0.3581,30,-1.3226,20,-1.8782
ENSG00000197302,ZNF720,17,-0.0262,27,0.72144,0,-4.9791,26,0.62603,24,0.55820,30,0.89241,15,-0.1519,13,-0.3696,13,-0.4114,18,0.05931,16,-0.1033,9,-1.0000,14,-0.3217
ENSG00000069329,VPS35,57,-1.7995,83,-1.2452,210,0.16984,281,0.63815,185,-0.0294,263,0.52772,282,0.64407,280,0.63134,188,0.00026,154,-0.3120,209,0.16124,95,-1.0375,161,-0.2435
ENSG00000166123,GPT2,20,-1.3686,75,0.61438,48,-0.0853,43,-0.2741,47,-0.1131,47,-0.1057,28,-0.9214,35,-0.5700,65,0.38201,20,-1.3602,24,-1.1495,100,1.08167,109,1.23578
ENSG00000069345,DNAJA2,56,-0.7142,41,-1.1954,109,0.29102,101,0.17953,125,0.51683,145,0.76196,77,-0.2493,74,-0.2966,80,-0.1772,80,-0.1781,119,0.43875,71,-0.3638,92,0.03855
ENSG00000171208,NETO2,12,-0.7671,4,-2.1580,20,0.03209,22,0.21814,23,0.26873,55,1.72246,17,-0.1751,79,2.41544,11,-0.8551,0,-5.1589,0,-5.9445,5,-1.8464,3,-2.5191
ENSG00000129636,ITFG1,86,-1.2903,75,-1.4883,221,0.14213,335,0.81176,169,-0.2688,228,0.19554,382,1.03499,351,0.89042,195,-0.0488,198,-0.0286,178,-0.1956,109,-0.9385,92,-1.1858
ENSG00000102893,PHKB,52,0.25332,38,-0.2080,93,1.20614,57,0.40784,42,-0.0828,45,0.03522,37,-0.2737,35,-0.3541,61,0.50119,27,-0.7174,21,-1.0884,44,-0.0173,21,-1.1285
ENSG00000102910,LONP2,31,-1.2325,132,0.98708,56,-0.3780,69,-0.0408,55,-0.3866,58,-0.3204,76,0.11245,94,0.43779,55,-0.4027,90,0.36965,75,0.07616,56,-0.3717,78,0.14692
ENSG00000196470,SIAH1,16,-0.7582,18,-0.5919,26,-0.0284,7,-2.0071,25,-0.0958,18,-0.5551,33,0.30440,35,0.40354,17,-0.7125,25,-0.0756,32,0.27141,35,0.40082,61,1.33823
ENSG00000102921,N4BP1,33,-0.1775,43,0.23728,33,-0.1625,25,-0.5938,57,0.69730,44,0.27935,34,-0.1015,27,-0.4808,32,-0.2097,72,1.08416,40,0.14200,14,-1.4318,23,-0.6792
ENSG00000102924,CBLN1,49,-1.7900,3,-5.4667,188,0.25177,164,0.03747,142,-0.1888,485,1.86328,257,0.75715,484,1.85842,167,0.07059,37,-2.2060,18,-3.2549,68,-1.2994,20,-3.0997
ENSG00000205423,CNEP1R1,10,-0.7904,26,0.61286,0,-4.6492,20,0.16856,33,0.97341,17,-0.0624,15,-0.2563,8,-1.2020,20,0.22592,25,0.57023,23,0.38387,12,-0.5642,20,0.19379
ENSG00000121274,TENT4B,9,-1.6707,11,-1.4619,29,-0.0075,22,-0.4260,51,0.91899,58,1.12575,28,-0.0339,23,-0.3228,30,0.07896,35,0.32355,45,0.71168,17,-0.7712,15,-0.9818
ENSG00000166164,BRD7,67,0.54714,36,-0.4111,51,0.10387,29,-0.7319,31,-0.6327,35,-0.4648,58,0.32219,58,0.30462,37,-0.3796,46,-0.0337,44,-0.1233,67,0.55407,56,0.27030
ENSG00000083799,CYLD,48,-0.9164,73,-0.2790,82,-0.1172,85,-0.0495,103,0.24195,112,0.37499,115,0.41376,96,0.13281,77,-0.2018,105,0.27883,142,0.76116,59,-0.6026,47,-0.9426
ENSG00000177200,CHD9,25,-0.6748,48,0.29086,16,-1.3781,28,-0.5036,91,1.35367,32,-0.3052,41,0.07435,21,-0.9679,48,0.31479,42,0.08806,51,0.38644,40,0.02793,30,-0.4056
ENSG00000103479,RBL2,17,-0.7829,44,0.66488,30,0.04426,11,-1.4656,17,-0.8446,33,0.17609,31,0.09543,22,-0.4484,16,-0.8631,33,0.19905,30,0.06556,45,0.68184,49,0.83904
ENSG00000166971,AKTIP,32,-1.7261,51,-1.0323,39,-1.4245,107,0.10575,89,-0.1813,92,-0.1226,105,0.08168,165,0.79824,81,-0.3189,130,0.41078,173,0.88259,126,0.37121,109,0.13577
ENSG00000103494,RPGRIP1L,10,-1.2677,25,0.18520,0,-5.3309,27,0.30113,34,0.66320,32,0.56410,23,0.02337,45,1.09183,22,-0.0094,22,-0.0135,21,-0.1106,2,-3.3030,29,0.36454
ENSG00000140718,FTO,62,-0.9150,67,-0.7997,109,-0.0681,156,0.50696,140,0.33245,86,-0.4349,124,0.14076,114,0.00190,97,-0.2421,159,0.53599,124,0.13424,116,0.03527,121,0.10381
ENSG00000087258,GNAO1,117,-1.5495,83,-2.0435,229,-0.5378,539,0.80982,447,0.50403,381,0.24965,412,0.37404,566,0.89129,399,0.32428,326,0.00404,250,-0.4030,251,-0.4020,225,-0.5639
ENSG00000159461,AMFR,82,-0.4426,86,-0.3693,96,-0.2009,124,0.19119,134,0.31666,116,0.09467,102,-0.1071,111,0.02800,101,-0.1289,95,-0.2229,124,0.19656,140,0.38384,112,0.03351
ENSG00000167005,NUDT21,27,-2.3455,81,-0.7103,102,-0.3581,199,0.69238,193,0.63987,95,-0.4736,180,0.52283,187,0.58667,122,-0.0893,154,0.27958,167,0.40944,82,-0.6972,89,-0.5758
ENSG00000087263,OGFOD1,17,-1.7152,70,0.45461,90,0.86468,47,-0.1738,52,-0.0160,33,-0.7061,59,0.19179,37,-0.5240,44,-0.2653,83,0.72487,55,0.07822,40,-0.4088,55,0.06086
ENSG00000125124,BBS2,52,-0.3525,99,0.65939,60,-0.1345,55,-0.2515,57,-0.2048,40,-0.7483,47,-0.4954,50,-0.4235,35,-0.9389,75,0.21520,60,-0.1253,72,0.15965,146,1.31213
ENSG00000087250,MT3,2496,0.19592,691,-1.7521,1495,-0.5975,2110,-0.0677,1450,-0.6443,2650,0.29090,1195,-0.9368,1604,-0.4901,3042,0.51180,1524,-0.5681,2014,-0.1399,3682,0.82346,4692,1.23271
ENSG00000125148,MT2A,4417,1.38775,7624,2.42381,424,-2.2520,388,-2.3824,668,-1.5813,542,-1.8894,358,-2.4994,646,-1.6320,822,-1.2726,649,-1.6244,1296,-0.5879,1578,-0.2864,5259,1.70053
ENSG00000169715,MT1E,1006,0.69038,864,0.44327,285,-1.2598,166,-2.0626,272,-1.3329,370,-0.8698,213,-1.6935,366,-0.8879,517,-0.3610,366,-0.8860,707,0.12396,726,0.16688,2631,2.42920
ENSG00000205364,MT1M,481,0.53576,466,0.48256,155,-1.2112,119,-1.6066,156,-1.1991,191,-0.8961,156,-1.1993,150,-1.2619,318,-0.1180,156,-1.1997,419,0.31276,379,0.15674,1318,2.32768
ENSG00000205362,MT1A,156,1.83086,256,2.85121,37,-0.5369,20,-1.4110,7,-2.8143,23,-1.2286,2,-4.4162,12,-2.1652,32,-0.7208,5,-3.4713,43,-0.3025,21,-1.3814,63,0.30020
ENSG00000198417,MT1F,145,0.55274,116,0.19379,21,-2.3165,18,-2.5556,44,-1.2869,50,-1.0749,42,-1.3263,47,-1.1634,53,-0.9921,64,-0.7197,111,0.12642,121,0.26797,495,2.82687
ENSG00000125144,MT1G,19,-3.1722,95,-0.8623,41,-2.1052,20,-3.1546,67,-1.3682,65,-1.4094,71,-1.2936,53,-1.7321,114,-0.5837,179,0.11653,329,1.10329,86,-1.0071,1024,3.42621
ENSG00000187193,MT1X,377,-0.6155,971,0.87960,246,-1.2567,185,-1.6804,124,-2.2636,222,-1.4111,202,-1.5459,314,-0.8906,393,-0.5499,280,-1.0608,737,0.43009,508,-0.1567,2744,2.85090
ENSG00000102900,NUP93,30,-0.3242,31,-0.2890,66,0.93122,61,0.79342,70,1.02945,34,-0.1429,40,0.10504,19,-0.9775,20,-0.9500,22,-0.7896,15,-1.3314,45,0.29827,29,-0.3929
ENSG00000051108,HERPUD1,260,1.13786,317,1.48650,103,-0.3451,82,-0.6895,123,-0.0686,105,-0.3096,124,-0.0588,86,-0.6083,113,-0.1977,103,-0.3452,90,-0.5557,88,-0.5755,78,-0.7692
ENSG00000140848,CPNE2,15,-2.7010,16,-2.6203,17,-2.5767,33,-1.5944,189,1.09318,229,1.42791,198,1.17234,155,0.76470,115,0.29153,40,-1.3161,65,-0.5924,55,-0.8450,119,0.34072
ENSG00000172775,FAM192A,61,-0.4438,84,0.04269,43,-0.9657,96,0.25392,77,-0.0985,77,-0.0898,115,0.53449,54,-0.6330,102,0.34876,52,-0.7025,101,0.32799,124,0.65619,78,-0.0827
ENSG00000159579,RSPRY1,18,-0.4428,49,1.14591,2,-3.6433,19,-0.4015,27,0.16512,12,-1.0010,38,0.69455,25,0.06562,24,-0.0063,25,0.02034,35,0.57063,32,0.43564,9,-1.4239
ENSG00000102931,ARL2BP,43,-0.7264,61,-0.1715,94,0.50158,82,0.27296,71,0.06025,94,0.49049,69,0.01034,64,-0.1007,65,-0.0930,80,0.23926,73,0.10370,38,-0.9039,58,-0.2611
ENSG00000102934,PLLP,61,0.20839,60,0.17488,17,-1.7363,35,-0.6352,16,-1.7738,33,-0.7225,13,-2.1294,24,-1.1888,10,-2.4193,18,-1.5836,18,-1.6520,372,3.77950,16,-1.8128
ENSG00000006210,CX3CL1,44,-1.1128,76,-0.2988,24,-2.0160,95,0.04819,143,0.70206,177,1.05492,137,0.63261,224,1.46840,78,-0.2533,62,-0.5979,26,-1.9025,64,-0.5514,45,-1.0755
ENSG00000005194,CIAPIN1,24,-1.3789,62,0.06345,75,0.36256,111,0.99117,59,-0.0165,63,0.08169,63,0.08535,72,0.28426,62,0.06420,66,0.16406,60,0.00394,31,-0.9851,28,-1.1418
ENSG00000088682,COQ9,23,-0.7790,49,0.39004,50,0.42035,32,-0.2915,50,0.42305,37,-0.0773,31,-0.3448,23,-0.7992,53,0.50972,35,-0.1465,39,0.03460,20,-0.9667,58,0.63478
ENSG00000102978,POLR2C,47,-0.3053,59,0.05195,36,-0.6751,83,0.59918,55,-0.0458,61,0.11097,66,0.22616,80,0.53177,50,-0.2009,59,0.05401,51,-0.1796,39,-0.5908,54,-0.0641
ENSG00000125170,DOK4,0,-6.4887,9,-0.7336,0,-4.9142,16,0.12358,13,-0.2219,18,0.31427,15,0.04390,52,2.09693,21,0.55853,24,0.72016,9,-0.7604,4,-1.9411,12,-0.2681
ENSG00000205336,ADGRG1,110,-0.7560,234,0.41945,32,-2.5760,127,-0.5328,142,-0.3589,148,-0.3024,172,-0.0661,219,0.30947,169,-0.0908,122,-0.5990,175,-0.0375,227,0.37019,458,1.54646
ENSG00000140854,KATNB1,11,-1.7896,32,-0.2039,22,-0.7610,31,-0.2484,31,-0.2671,80,1.28338,59,0.78072,36,-0.0219,42,0.21494,41,0.19317,44,0.30585,21,-0.8002,22,-0.7294
ENSG00000140859,KIFC3,23,-1.1155,52,0.12927,32,-0.5863,44,-0.1300,63,0.45231,81,0.85076,50,0.06602,85,0.93817,38,-0.3321,46,-0.0490,30,-0.7137,40,-0.2550,34,-0.5205
ENSG00000103005,USB1,1,-4.7901,43,0.20113,18,-1.0923,38,-0.0102,72,1.01844,53,0.50887,43,0.20089,39,0.05787,29,-0.4175,64,0.82592,25,-0.6479,33,-0.2110,36,-0.0864
ENSG00000102996,MMP15,12,-1.2778,4,-2.6584,30,0.15947,19,-0.5531,94,2.07404,34,0.31446,37,0.46495,49,0.90608,11,-1.3953,20,-0.4802,16,-0.7993,13,-1.0984,19,-0.5814
ENSG00000070761,CFAP20,45,-1.1044,40,-1.2691,84,-0.1537,83,-0.1708,169,0.96357,95,0.03715,104,0.17779,172,1.00071,74,-0.3419,136,0.60520,70,-0.4362,33,-1.5260,99,0.11345
ENSG00000070770,CSNK2A2,44,0.23205,29,-0.4087,32,-0.2246,37,-0.0355,44,0.23145,45,0.29259,35,-0.1069,56,0.62567,26,-0.5477,31,-0.2732,28,-0.4663,43,0.19713,39,0.06166
ENSG00000103034,NDRG4,295,-0.9165,107,-2.4212,997,0.99684,1097,1.15940,453,-0.2670,683,0.37788,652,0.30447,475,-0.1938,482,-0.1700,512,-0.0772,382,-0.5266,364,-0.5993,491,-0.1421
ENSG00000125107,CNOT1,51,-0.0234,60,0.23058,2,-4.2286,50,-0.0514,80,0.69580,47,-0.1507,73,0.55485,26,-1.0500,48,-0.0959,59,0.19915,42,-0.3110,43,-0.2846,90,0.88247
ENSG00000103042,SLC38A7,24,0.71899,20,0.48181,0,-5.9961,15,0.05618,5,-1.6530,18,0.28207,23,0.67686,18,0.30664,13,-0.1443,25,0.80026,15,-0.0048,12,-0.3255,5,-1.4600
ENSG00000125166,GOT2,41,-1.4300,52,-1.0810,99,-0.1043,189,0.91886,154,0.58743,144,0.48209,133,0.34855,106,-0.0053,117,0.14334,116,0.13553,95,-0.1706,69,-0.6710,68,-0.6901
ENSG00000150394,CDH8,0,-5.3300,1,-4.2469,13,-1.1966,30,0.11664,12,-1.2902,43,0.67253,76,1.64274,36,0.37349,22,-0.3465,49,0.89286,32,0.21775,38,0.47197,12,-1.2421
ENSG00000140937,CDH11,22,-0.1199,53,1.32343,30,0.38201,13,-0.8539,23,-0.0671,15,-0.6611,18,-0.3713,22,-0.0865,27,0.21525,17,-0.4856,19,-0.2880,17,-0.4482,28,0.27000
ENSG00000166548,TK2,25,-1.1351,65,0.34916,52,0.00214,43,-0.2942,76,0.59779,76,0.59335,46,-0.1933,89,0.85385,43,-0.2884,34,-0.6635,29,-0.8911,48,-0.1340,52,-0.0008
ENSG00000217555,CKLF,20,-0.6162,45,0.65946,23,-0.4088,8,-1.9132,35,0.24311,9,-1.6719,37,0.34798,14,-1.1255,35,0.26237,49,0.81258,25,-0.2613,33,0.16629,52,0.89780
ENSG00000183723,CMTM4,123,0.80687,35,-1.1317,27,-1.5398,60,-0.3340,90,0.29281,86,0.23316,78,0.07105,75,0.00631,47,-0.6891,65,-0.2193,58,-0.3755,119,0.75057,104,0.53024
ENSG00000135720,DYNC1LI2,320,1.01969,137,-0.3327,101,-0.7971,160,-0.0980,108,-0.6967,116,-0.5911,157,-0.1224,198,0.23438,178,0.07238,142,-0.2798,137,-0.3325,297,0.89560,161,-0.0898
ENSG00000159593,NAE1,28,-1.0607,27,-1.1148,26,-1.1683,71,0.34524,42,-0.4738,60,0.06835,73,0.39336,56,-0.0304,77,0.46828,69,0.30185,71,0.34299,50,-0.2071,91,0.74490
ENSG00000172840,PDP2,26,0.53493,7,-1.4422,9,-0.9730,18,0.01089,21,0.22243,18,0.00331,19,0.05220,18,0.00499,21,0.21629,18,0.01437,11,-0.7208,17,-0.1043,32,0.91707
ENSG00000166595,CIAO2B,114,-0.6035,218,0.39772,173,0.03374,145,-0.2398,167,-0.0213,142,-0.2672,175,0.05345,164,-0.0456,141,-0.2855,208,0.32710,190,0.18052,139,-0.3023,223,0.43732
ENSG00000172831,CES2,39,0.75772,33,0.48495,0,-6.7084,25,0.09208,28,0.21664,21,-0.1718,12,-1.0236,14,-0.7983,34,0.56046,18,-0.4195,27,0.17341,37,0.65651,24,0.00778
ENSG00000172824,CES4A,12,-0.5999,35,1.07685,5,-1.8229,17,-0.0745,14,-0.3090,15,-0.2903,24,0.47358,11,-0.7341,12,-0.6264,25,0.55821,23,0.38016,6,-1.5249,32,0.93340
ENSG00000067955,CBFB,44,0.40971,84,1.49541,15,-1.1787,19,-0.8745,35,0.06326,25,-0.4376,32,-0.0920,36,0.11413,20,-0.7622,29,-0.2487,13,-1.4131,22,-0.6335,64,1.01470
ENSG00000125149,C16orf70,17,-0.9175,16,-0.9645,9,-1.7221,24,-0.3536,48,0.72511,50,0.79482,53,0.86329,49,0.76043,25,-0.3263,24,-0.3655,12,-1.3623,52,0.85115,17,-0.8895
ENSG00000102878,HSF4,29,0.30406,36,0.62536,0,-6.7164,10,-1.2543,50,1.15180,38,0.69356,34,0.52120,29,0.28254,6,-2.1214,30,0.34493,29,0.27616,3,-2.8311,21,-0.2223
ENSG00000140939,NOL3,25,-0.8760,69,0.67081,16,-1.5191,66,0.59386,48,0.07992,37,-0.3050,69,0.66673,36,-0.3523,42,-0.1262,52,0.20051,44,-0.0445,22,-1.1034,63,0.52077
ENSG00000196123,KIAA0895L,14,-1.4012,43,0.29541,56,0.70291,26,-0.5000,35,-0.0211,19,-0.9305,58,0.75075,57,0.72917,25,-0.5530,50,0.51539,31,-0.2103,12,-1.5807,40,0.15549
ENSG00000205250,E2F4,19,-1.1423,83,1.12387,20,-1.0735,28,-0.6151,52,0.36606,51,0.30980,44,0.07830,48,0.22072,25,-0.7526,85,1.16666,37,-0.1900,15,-1.5442,32,-0.3929
ENSG00000168701,TMEM208,58,-0.5483,119,0.55489,91,0.12660,67,-0.3403,108,0.39928,69,-0.2952,87,0.05985,87,0.06257,84,0.00536,122,0.59278,78,-0.1144,47,-0.8606,71,-0.2594
ENSG00000159713,TPPP3,270,-0.1414,113,-1.4580,196,-0.6332,259,-0.2047,343,0.23553,344,0.24158,435,0.61607,320,0.12376,203,-0.5767,333,0.18860,339,0.21886,307,0.06148,377,0.38757
ENSG00000159720,ATP6V0D1,179,-1.2487,350,-0.2310,322,-0.3597,713,0.90219,378,-0.1156,442,0.13020,686,0.83967,460,0.19233,367,-0.1595,423,0.06261,433,0.09907,278,-0.5844,255,-0.7160
ENSG00000159723,AGRP,0,-8.6176,393,4.08430,2,-4.5076,1,-5.3692,0,-8.6232,0,-9.9370,2,-4.2456,0,-8.8004,0,-8.7445,200,2.35596,42,-0.3046,3,-4.1898,24,-1.1328
ENSG00000039523,RIPOR1,19,-1.6710,114,1.11424,41,-0.5168,48,-0.2795,66,0.22100,63,0.13603,116,1.13502,57,-0.0157,38,-0.6276,59,0.04380,47,-0.3053,30,-0.9918,49,-0.2510
ENSG00000102974,CTCF,32,0.61155,11,-1.0371,5,-2.1146,4,-2.4875,29,0.41409,26,0.26898,21,-0.0446,16,-0.4611,28,0.39685,36,0.78979,28,0.37508,17,-0.3545,31,0.53851
ENSG00000159753,CARMIL2,11,-2.2558,21,-1.2836,56,0.20915,81,0.79369,50,0.02331,69,0.55415,62,0.37450,120,1.47025,57,0.23662,41,-0.2702,25,-1.0055,22,-1.1680,21,-1.2510
ENSG00000102977,ACD,22,-0.5836,51,0.74583,3,-3.2051,27,-0.2367,57,0.94823,35,0.13801,32,0.00285,44,0.50840,26,-0.2924,30,-0.0931,29,-0.1240,32,-0.0056,25,-0.3769
ENSG00000102981,PARD6A,9,-1.6843,32,0.21563,10,-1.4988,35,0.34129,38,0.50674,20,-0.4956,43,0.68204,41,0.61813,34,0.30400,38,0.48323,20,-0.4734,15,-0.9259,26,-0.0796
ENSG00000124074,ENKD1,28,0.39330,40,0.97685,13,-0.7858,2,-3.4466,11,-1.0093,22,0.02815,16,-0.4868,25,0.19614,17,-0.4131,21,-0.0275,25,0.21049,9,-1.3413,55,1.50372
ENSG00000141098,GFOD2,12,-1.5908,43,0.33532,28,-0.3466,48,0.51470,45,0.41300,36,0.06743,38,0.14236,51,0.58965,40,0.20246,31,-0.1544,36,0.06879,16,-1.1467,27,-0.3744
ENSG00000102901,CENPT,8,-2.1500,34,0.01149,20,-0.7462,34,0.00499,32,-0.0607,46,0.48708,66,1.08055,30,-0.1511,21,-0.6901,53,0.74060,38,0.20905,14,-1.2973,39,0.23611
ENSG00000168286,THAP11,15,-1.4837,32,-0.4362,37,-0.1912,31,-0.4856,60,0.57597,57,0.48697,57,0.49173,75,0.92180,41,-0.0213,55,0.43193,27,-0.6727,29,-0.5739,29,-0.5767
ENSG00000102898,NUTF2,121,0.09381,41,-1.5193,69,-0.7567,138,0.30633,141,0.34001,116,0.03586,79,-0.5590,196,0.87458,94,-0.2853,95,-0.2772,130,0.21754,121,0.09869,134,0.26220
ENSG00000038358,EDC4,38,-0.7800,72,0.20196,97,0.66347,34,-0.9568,84,0.44481,89,0.52746,76,0.27782,70,0.13977,35,-0.8839,74,0.23638,94,0.62697,36,-0.8602,27,-1.2875
ENSG00000159792,PSKH1,26,0.77874,23,0.53960,0,-6.1388,7,-1.2043,30,1.00182,5,-1.7254,15,-0.1251,2,-2.5808,15,-0.0584,20,0.32944,12,-0.3818,32,1.10032,21,0.38101
ENSG00000205220,PSMB10,118,0.27601,62,-0.7043,87,-0.1893,96,-0.0422,89,-0.1556,99,0.01139,107,0.13437,102,0.05495,107,0.12225,67,-0.5936,132,0.46082,101,0.04296,114,0.22398
ENSG00000124067,SLC12A4,46,1.18489,44,1.12208,7,-1.6289,11,-1.0087,20,-0.1778,5,-2.2239,2,-3.2683,11,-1.0594,5,-2.1075,5,-2.1404,13,-0.7481,34,0.67759,83,2.26233
ENSG00000103066,PLA2G15,20,-0.6787,29,-0.1466,36,0.19809,29,-0.1307,47,0.64001,45,0.55641,69,1.26235,32,0.00767,11,-1.5606,16,-1.0220,35,0.16223,25,-0.3577,17,-0.9531
ENSG00000132600,PRMT7,12,-1.2483,39,0.49857,0,-6.8928,28,-0.0170,26,-0.1698,41,0.56996,43,0.65487,40,0.51753,39,0.47884,45,0.72336,16,-0.9163,26,-0.1388,16,-0.8320
ENSG00000103056,SMPD3,0,-7.2336,5,-1.8185,13,-0.5823,18,-0.1279,47,1.43682,33,0.84339,43,1.28180,36,0.99857,17,-0.2379,17,-0.2286,6,-1.6920,3,-2.5697,14,-0.4893
ENSG00000184939,ZFP90,21,-1.0753,35,-0.3264,57,0.41331,36,-0.2723,36,-0.2823,58,0.43643,52,0.27727,55,0.35728,42,-0.0559,55,0.35846,60,0.49669,18,-1.2980,41,-0.0853
ENSG00000141076,UTP4,9,-1.9274,44,0.49848,22,-0.5629,44,0.49390,38,0.28211,42,0.42812,36,0.17506,37,0.20873,44,0.50158,35,0.14366,25,-0.3574,16,-1.0359,24,-0.4316
ENSG00000132612,VPS4A,112,0.10794,100,-0.0638,89,-0.2560,129,0.33004,95,-0.1526,107,0.02830,131,0.35242,126,0.28810,80,-0.4106,106,0.01973,96,-0.1326,101,-0.0513,89,-0.2578
ENSG00000213380,COG8,12,-0.9049,19,-0.2181,0,-5.9457,33,0.69775,39,0.97076,16,-0.4169,19,-0.2108,22,0.03544,18,-0.3016,23,0.09527,11,-1.0054,40,0.98695,28,0.38990
ENSG00000132604,TERF2,35,-0.6108,48,-0.1325,41,-0.3711,71,0.49026,53,0.02970,68,0.43503,67,0.39162,67,0.39067,36,-0.5736,68,0.41953,55,0.08928,31,-0.8040,37,-0.5094
ENSG00000103018,CYB5B,35,-1.2387,120,0.64127,43,-0.9439,70,-0.1968,30,-1.4632,82,0.04491,93,0.24088,114,0.55867,66,-0.3028,78,-0.0411,46,-0.8509,77,-0.0554,185,1.37270
ENSG00000181019,NQO1,56,-0.0830,109,0.97769,25,-1.3155,56,-0.1007,45,-0.4125,136,1.35034,91,0.67010,87,0.60827,44,-0.4534,33,-0.9070,35,-0.7830,36,-0.7738,19,-1.6973
ENSG00000141101,NOB1,4,-2.2741,24,0.13945,29,0.40255,13,-0.7996,18,-0.3140,28,0.39804,41,0.96967,35,0.74162,24,0.12382,22,-0.0021,14,-0.6734,11,-1.0650,23,0.09431
ENSG00000198373,WWP2,55,0.16810,86,0.87450,18,-1.5021,41,-0.2705,73,0.61569,43,-0.2199,58,0.23598,25,-1.0048,56,0.18159,53,0.09994,40,-0.3168,50,0.01403,45,-0.1304
ENSG00000090857,PDPR,19,-1.1316,87,1.21329,27,-0.6154,35,-0.2330,44,0.11836,29,-0.5335,32,-0.3825,36,-0.2132,38,-0.1357,27,-0.6380,54,0.42225,50,0.31434,55,0.46905
ENSG00000223496,EXOSC6,27,-1.9959,93,-0.1634,33,-1.7236,116,0.17955,109,0.07568,124,0.28883,113,0.14209,176,0.85224,118,0.20323,159,0.68350,107,0.05906,79,-0.4123,90,-0.2162
