symbol	dx
SLC22A15	ASD
SLC22A16	BIP
SLC22A18	BMI
SLC22A18	AUD
SLC22A2	BMI
SLC22A3	BMI
SLC22A4	BMI
SLC22A5	NDD
SLC22A7	SCZ
SLC22A7	BIP
SLC22A9	MDD
SLC22A9	BIP
SLC22A9	ADHD
SLC22A9	SCZ
SLC22A9	ASD
SLC23A1	SCZ
SLC23A2	BMI
SLC23A3	SCZ
SLC24A2	ASD
SLC24A4	AD
SLC25A1	MDD
SLC25A1	NDD
SLC25A10	BMI
SLC25A11	BMI
SLC25A12	BMI
SLC25A12	SCZ
SLC25A12	MDD
SLC25A12	OCD
SLC25A12	ASD
SLC25A12	Panic
SLC25A15	NDD
SLC25A16	BMI
SLC25A17	SCZ
SLC25A17	MDD
SLC25A19	NDD
SLC25A1P1	AD
SLC25A20	BMI
SLC25A20	OUD
SLC25A20	MDD
SLC25A20	Anorexia
SLC25A20	OCD
SLC25A20	NDD
SLC25A22	ADHD
SLC25A22	BMI
SLC25A22	NDD
SLC25A26	MDD
SLC25A27	SCZ
SLC25A27	ASD
SLC25A3	BMI
SLC25A33	MDD
SLC25A36	BMI
SLC25A37	BMI
SLC25A38	BMI
SLC25A38P1	MDD
SLC25A39	BMI
SLC25A39	ASD
SLC25A39	AD
SLC25A4	NDD
SLC25A40	BMI
SLC25A42	BMI
SLC25A42	NDD
SLC25A45	BMI
SLC25A45	MDD
SLC25A5P1	SCZ
SLC25A5P5	MDD
SLC25A6P4	MDD
SLC26A1	AD
SLC26A10	MDD
SLC26A6	BMI
SLC26A6	OUD
SLC26A6	MDD
SLC26A6	Anorexia
SLC26A7	SCZ
SLC26A8	SCZ
SLC27A1	BMI
SLC27A4	BMI
SLC27A4	OCD
SLC27A4	ASD
SLC28A3	BMI
SLC29A1	AUD
SLC29A2	BMI
SLC29A2	MDD
SLC29A3	MDD
SLC29A4	AD
SLC29A4	ASD
SLC2A1	BMI
SLC2A1	NDD
SLC2A2	BMI
SLC2A3	BMI
SLC2A3P4	BMI
SLC2A4	AD
SLC2A4RG	BMI
SLC2A4RG	AD
SLC2A6	BMI
SLC2A9	BMI
SLC30A1	BMI
SLC30A3	BMI
SLC30A3	SCZ
SLC30A4	BMI
SLC30A4	AD
SLC30A5	BMI
SLC30A6	BMI
SLC30A6	AD
SLC30A7	OCD
SLC30A9	BMI
SLC30A9	MDD
SLC31A1	BMI
SLC31A1	NDD
SLC32A1	SCZ
SLC33A1	BMI
SLC35A1	NDD
SLC35A2	NDD
SLC35A3	BMI
SLC35A4	SCZ
SLC35A4	MDD
SLC35A5	BMI
SLC35B1	BMI
SLC35B1	ASD
SLC35B3	BMI
SLC35B4	MDD
SLC35C1	SCZ
SLC35C1	NDD
SLC35C2	BMI
SLC35D1	BMI
SLC35D1	MDD
SLC35E1	BMI
SLC35E2A	BIP
SLC35E2A	MDD
SLC35E2B	BMI
SLC35E2B	SCZ
SLC35E2B	BIP
SLC35E3	BMI
SLC35F5	BMI
SLC35F5	OCD
SLC35F6	SCZ
SLC35F6	BMI
SLC35G2	BMI
SLC35G2	SCZ
SLC35G5	BMI
SLC35G6	OCD
SLC36A4	BMI
SLC37A1	ADHD
SLC37A1	MDD
SLC37A2	BMI
SLC37A3	BMI
SLC37A4	BMI
SLC38A10	BMI
SLC38A10	ASD
SLC38A11	BMI
SLC38A2	SCZ
SLC38A3	BMI
SLC38A3	MDD
SLC38A5	BMI
SLC38A6	BMI
SLC38A7	SCZ
SLC39A1	ADHD
SLC39A1	MDD
SLC39A1	OCD
SLC39A1	SCZ
SLC39A11	BMI
SLC39A13	BMI
SLC39A13	AD
SLC39A13	SCZ
SLC39A13	MDD
SLC39A3	SCZ
SLC39A7	BMI
SLC39A7	SCZ
SLC39A8	BMI
SLC39A8	SCZ
SLC39A8	NDD
SLC3A1	BMI
SLC3A2	BMI
SLC40A1	BMI
SLC41A1	BMI
SLC41A2	BMI
SLC41A3	MDD
SLC43A1	BMI
SLC43A1	SCZ
SLC43A1	OUD
SLC43A1	MDD
SLC43A2	BMI
SLC43A3	MDD
SLC44A2	BMI
SLC44A3	BMI
SLC44A4	BMI
SLC44A4	SCZ
SLC45A1	SCZ
SLC45A1	MDD
SLC45A1	ASD
SLC45A1	NDD
SLC45A3	BMI
SLC45A4	BMI
SLC46A1	NDD
SLC46A1	AUD
SLC46A2	BMI
SLC48A1	BIP
SLC48A1	BMI
SLC49A4	BMI
SLC4A1	BMI
SLC4A1	BIP
SLC4A10	BMI
SLC4A10	ASD
SLC4A10	SCZ
SLC4A10	NDD
SLC4A1AP	SCZ
SLC4A4	NDD
SLC4A8	MDD
SLC4A9	SCZ
SLC4A9	AD
SLC4A9	BMI
SLC4A9	MDD
SLC50A1	BMI
SLC51A	BMI
SLC51A	SCZ
SLC52A1	BMI
SLC52A1	AD
SLC52A2	NDD
SLC52A3	NDD
SLC5A11	BMI
SLC5A2	BMI
SLC5A6	BMI
SLC5A6	NDD
SLC5A7	MDD
SLC5A8	ADHD
SLC5A8	BMI
SLC5A9	MDD
SLC66A2	SCZ
SLC66A2	BMI
SLC6A1	BMI
SLC6A1	ASD
SLC6A1	NDD
SLC6A1	MDD
SLC6A1	AUD
SLC6A1	SCZ
SLC6A10P	BMI
SLC6A11	OCD
SLC6A11	SCZ
SLC6A12	ADHD
SLC6A12	BMI
SLC6A12	SCZ
SLC6A13	BMI
SLC6A13	MDD
SLC6A15	MDD
SLC6A17	NDD
SLC6A2	MDD
SLC6A2	AUD
SLC6A2	SCZ
SLC6A20	BMI
SLC6A3	ASD
SLC6A3	NDD
SLC6A3	ADHD
SLC6A3	AUD
SLC6A3	SCZ
SLC6A3	GAD
SLC6A4	BMI
SLC6A4	ASD
SLC6A4	AUD
SLC6A4	Cannabis
SLC6A4	SCZ
SLC6A4	OCD
SLC6A4	GAD
SLC6A5	NDD
SLC6A5	SCZ
SLC6A6	BMI
SLC6A8	BMI
SLC6A8	ASD
SLC6A8	NDD
SLC6A9	BMI
SLC6A9	SCZ
SLC6A9	ADHD
SLC6A9	NDD
SLC7A1	BMI
SLC7A1	MDD
SLC7A10	BMI
SLC7A10	SCZ
SLC7A11	BMI
SLC7A13	BMI
SLC7A3	ASD
SLC7A5	BMI
SLC7A5	ASD
SLC7A6	SCZ
SLC7A6	BMI
SLC7A6OS	BMI
SLC7A6OS	SCZ
SLC7A7	ASD
SLC8A3	SCZ
SLC8A3	MDD
SLC8B1	AD
SLC9A1	BMI
SLC9A3R1	BMI
SLC9A3R2	BMI
SLC9A6	ASD
SLC9A6	NDD
SLC9A8	BMI
SLC9A8	AD
SLC9A8	MDD
SLC9A9	ASD
SLC9B1	SCZ
SLC9B1	BMI
SLC9B1	ADHD
SLC9B1	OCD
SLC9B2	SCZ
SLC9C2	SCZ
SLC9C2	BMI
SLC9C2	MDD
SLC9C2	OCD
SLCO1A2	BMI
SLCO1B3	ASD
SLCO1C1	MDD
SLCO3A1	BMI
SLCO3A1	AUD
SLCO4C1	BMI
SLCO4C1	SCZ
SLCO6A1	SCZ
SLED1	BMI
SLF2	BMI
SLFN11	ADHD
SLIT1	BMI
SLIT2	BMI
SLIT3	MDD
SLIT3	SCZ
SLITRK1	BMI
SLITRK1	TS
SLITRK2	ASD
SLITRK4	BMI
SLITRK5	SCZ
SLITRK5	OCD
SLITRK5	ASD
SLITRK6	BMI
SLK	SCZ
SLPI	BMI
SLPI	BIP
SLTM	AD
SLU7	ADHD
SLX1A	BMI
SLX1A	AD
SLX1A-SULT1A3	BMI
SLX1B	BMI
SLX1B	SCZ
SLX4	BMI
SLX4	NDD
SLX4IP	BMI
SLX4IP	AUD
SLX9	BMI
SMAD1	BMI
SMAD1	Panic
SMAD2	BMI
SMAD3	BMI
SMAD4	ASD
SMAD5	SCZ
SMAD6	MDD
SMAP1	ADHD
SMAP1	MDD
SMAP2	BMI
SMARCA2	ASD
SMARCA2	NDD
SMARCA2	SCZ
SMARCA4	MDD
SMARCA4	ASD
SMARCA4	NDD
SMARCAD1	BMI
SMARCAD1	OUD
SMARCAL1	BMI
SMARCAL1	NDD
SMARCB1	NDD
SMARCC1	BMI
SMARCC1	MDD
SMARCC2	SCZ
SMARCC2	MDD
SMARCC2	ASD
SMARCC2	NDD
SMARCD1	SCZ
SMARCD1	NDD
SMARCD2	BMI
SMARCE1	NDD
SMC1A	ASD
SMC1A	NDD
SMC3	ASD
SMC3	NDD
SMC5	SCZ
SMCHD1	BMI
SMCO4	BMI
SMCR5	SCZ
SMCR8	BMI
SMCR8	MDD
SMDT1	SCZ
SMG1	BMI
SMG1P1	MDD
SMG1P2	SCZ
SMG1P2	AD
SMG1P5	SCZ
SMG1P5	BMI
SMG1P5	AD
SMG1P6	BMI
SMG1P6	AD
SMG1P7	BMI
SMG5	BMI
SMG6	BMI
SMG6	SCZ
SMG6	ASD
SMG6-IT1	BMI
SMG7	BMI
SMG7	SCZ
SMG9	AD
SMIM1	BMI
SMIM15	BMI
SMIM2-AS1	SCZ
SMIM2-AS1	MDD
SMIM20	BMI
SMIM24	BMI
SMIM29	BMI
SMIM30	BMI
SMIM4	MDD
SMIM4	BMI
SMIM4	SCZ
SMIM4	BIP
SMIM45	SCZ
SMIM5	BMI
SMN2	BMI
SMO	NDD
SMOC1	NDD
SMOX	BMI
SMPD1	OCD
SMPD1	NDD
SMPD3	SCZ
SMPD3	BMI
SMPD4	NDD
SMS	NDD
SMS	BIP
SMTNL1	OUD
SMTNL1	MDD
SMU1	BMI
SMURF1	ASD
SMYD2	BMI
SMYD3	MDD
SMYD4	BMI
SNAI1	BMI
SNAI3	BMI
SNAP25	ASD
SNAP25	NDD
SNAP25	MDD
SNAP29	NDD
SNAP29	SCZ
SNAP47	MDD
SNAP91	SCZ
SNAP91	BIP
SNAP91	MDD
SNAPC1	BMI
SNAPC1	MDD
SNAPC3	BMI
SNAPC4	ADHD
SNAPC5	MDD
SNAR-I	AD
SNCA	BMI
SNCA	MDD
SNCA	SCZ
SNCA	AUD
SNCA-AS1	MDD
SNCAIP	OCD
SNCB	SCZ
SND1	BMI
SND1	ASD
SND1	SCZ
SNF8	BMI
SNF8	SCZ
SNF8	MDD
SNHG19	BMI
SNHG29	BMI
SNHG3	SCZ
SNHG32	BMI
SNHG32	SCZ
SNHG7	ADHD
SNIP1	BMI
SNIP1	MDD
SNORA1	BMI
SNORA16	BMI
SNORA27	MDD
SNORA28	MDD
SNORA3	MDD
SNORA31	MDD
SNORA37	BMI
SNORA37	MDD
SNORA40	MDD
SNORA41	MDD
SNORA43	MDD
SNORA54	BMI
SNORA54	AUD
SNORA55	BMI
SNORA57	MDD
SNORA63	MDD
SNORA66	BMI
SNORA69	MDD
SNORA7	MDD
SNORA70	SCZ
SNORA70	AD
SNORA70F	BMI
SNORA73	MDD
SNORA77	MDD
SNORC	ADHD
SNORC	SCZ
SNORD10	MDD
SNORD103C	SCZ
SNORD112	MDD
SNORD118	OCD
SNORD118	NDD
SNORD12	MDD
SNORD12B	BMI
SNORD12B	MDD
SNORD12C	MDD
SNORD13	BMI
SNORD16	BMI
SNORD32B	MDD
SNORD33	BMI
SNORD3B-1	SCZ
SNORD3B-2	SCZ
SNORD42A	MDD
SNORD42B	MDD
SNORD4A	MDD
SNORD4B	MDD
SNORD51	MDD
SNORD56	BMI
SNORD67	MDD
SNORD74	MDD
SNORD78	MDD
SNORD91A	BMI
snosnR66	MDD
snoU13	MDD
snoU13	SCZ
snoU13	AD
snoZ6	MDD
snoZ6	AD
SNRK	BMI
SNRK	ADHD
SNRK	MDD
SNRK-AS1	MDD
SNRNP35	BMI
SNRNP35	SCZ
SNRNP40	SCZ
SNRNP70	BMI
SNRNP70	AUD
SNRPB	NDD
SNRPC	BMI
SNRPC	ADHD
SNRPD2	BMI
SNRPD2	AD
SNRPFP4	BMI
SNRPFP4	MDD
SNRPG	BMI
SNRPG	MDD
SNRPGP19	MDD
SNRPGP2	MDD
SNTB1	BMI
SNTB2	ADHD
SNTB2	BMI
SNTG2	BMI
SNTG2	ASD
SNU13	BMI
SNU13	SCZ
SNU13	MDD
SNUPN	BMI
SNUPN	ADHD
SNURF	Panic
SNX1	BMI
SNX1	MDD
SNX1	AD
SNX11	BMI
SNX11	AD
SNX11	SCZ
SNX13	BMI
SNX14	BMI
SNX14	ASD
SNX14	NDD
SNX15	BMI
SNX16	MDD
SNX18	BMI
SNX19	SCZ
SNX19	BMI
SNX22	AD
SNX24	BMI
SNX27	MDD
SNX27	BMI
SNX27	NDD
SNX29P2	BMI
SNX3	BMI
SNX3	NDD
SNX31	SCZ
SNX32	BMI
SNX32	AD
SNX32	SCZ
SNX32	MDD
SNX4	BMI
SNX4	SCZ
SNX5	ASD
SNX8	SCZ
SNX8	MDD
SNX9	BMI
SOAT1	BMI
SOCS1	BMI
SOCS2	BMI
SOCS2	SCZ
SOCS3	BMI
SOCS4	BMI
SOCS5	BMI
SOCS5P3	MDD
SOD1	BMI
SOD1	ASD
SOD1	MDD
SOD2	BMI
SOD2	MDD
SOD2	AD
SOD2	SCZ
SOGA1	BMI
SOHLH2	MDD
SON	BMI
SON	ASD
SON	NDD
SORBS1	BMI
SORBS3	MDD
SORCS2	MDD
SORCS3	MDD
SORCS3	BMI
SORCS3	ADHD
SORCS3	ASD
SORCS3-AS1	MDD
SORD2P	BMI
SORL1	AD
SORT1	BMI
SORT1	AD
SOS1	NDD
SOS2	BMI
SOS2	ASD
SOWAHC	SCZ
SOWAHC	MDD
SOX10	MDD
SOX10	NDD
SOX10	SCZ
SOX11	BMI
SOX11	NDD
SOX12	BMI
SOX2	NDD
SOX2-OT	BMI
SOX2-OT	SCZ
SOX3	NDD
SOX4	NDD
SOX5	MDD
SOX5	ASD
SOX5	NDD
SOX5	SCZ
SOX6	BMI
SOX6	PTSD
SOX6	ASD
SOX6	NDD
SOX7	BMI
SOX7	ASD
SOX9	MDD
SOX9	ASD
SOX9	NDD
SP1	SCZ
SP100	BMI
SP110	BMI
SP140L	BMI
SP2	BMI
SP2-AS1	BMI
SP3	BMI
SP3	SCZ
SP4	SCZ
SP4	BMI
SP4	MDD
SP4	BIP
SP5	BMI
SP6	BMI
SP9	MDD
SPA17	SCZ
SPA17P1	MDD
SPACA9	BMI
SPAG17	OCD
SPAG7	BMI
SPAG9	BMI
SPANXN4	OCD
SPARC	BMI
SPARCL1	ADHD
SPARCL1	OCD
SPARCL1	ASD
SPART	BMI
SPAST	ASD
SPATA17	BMI
SPATA18	BMI
SPATA2	BMI
SPATA20	ADHD
SPATA20	MDD
SPATA25	MDD
SPATA2L	SCZ
SPATA33	SCZ
SPATA4	MDD
SPATA41	ADHD
SPATA5	MDD
SPATA5	SCZ
SPATA6L	MDD
SPATA7	MDD
SPATC1	AD
SPATS2	BMI
SPATS2	SCZ
SPATS2	Anorexia
SPATS2	OCD
SPATS2L	SCZ
SPATS2L	OUD
SPATS2L	MDD
SPCS1	BMI
SPCS1	SCZ
SPCS1	BIP
SPCS1	OCD
SPCS3	BMI
SPCS3	MDD
SPDEF	BMI
SPDYA	BMI
SPDYC	MDD
SPDYE16	BMI
SPDYE18	BMI
SPDYE5	BMI
SPECC1	BMI
SPECC1	SCZ
SPECC1L	BMI
SPECC1L	NDD
SPEF1	ADHD
SPEF1	MDD
SPEG	AD
SPEG	BMI
SPEN	BMI
SPEN	ASD
SPG11	BMI
SPG11	NDD
SPG21	MDD
SPG21	AUD
SPG7	SCZ
SPG7	BMI
SPHKAP	BMI
SPHKAP	SCZ
SPI1	BMI
SPI1	AD
SPI1	MDD
SPICE1	BMI
SPIDR	ASD
SPIN2A	BMI
SPINDOC	BIP
SPINDOC	SCZ
SPINDOC	MDD
SPINDOC	ADHD
SPINK8	BMI
SPINK8	MDD
SPINT1	BMI
SPIRE2	SCZ
SPN	BMI
SPNS1	BMI
SPNS2	AD
SPOCD1	BMI
SPON2	MDD
SPOP	BMI
SPOP	NDD
SPOPL	BMI
SPOUT1	SCZ
SPP1	BMI
SPP2	ASD
SPPL2A	SCZ
SPPL2A	AD
SPPL2C	GAD
SPPL2C	MDD
SPPL2C	PTSD
SPPL2C	Lefthanded
SPPL2C	SCZ
SPPL3	SCZ
SPPL3	MDD
SPR	MDD
SPR	NDD
SPRED1	BMI
SPRED1	OUD
SPRY2	ADHD
SPRY2	MDD
SPRY2	ASD
SPRY4	BMI
SPRYD3	BMI
SPRYD4	BMI
SPSB1	ADHD
SPSB3	BIP
SPTA1	BMI
SPTAN1	NDD
SPTB	BMI
SPTB	MDD
SPTBN1	SCZ
SPTBN1	ASD
SPTBN2	BMI
SPTBN2	BIP
SPTBN2	NDD
SPTBN2	SCZ
SPTBN4	NDD
SPTLC1	BMI
SPTLC3	AUD
SQLE	BMI
SQRDL	BMI
SRA1	SCZ
SRA1	BMI
SRA1	AD
SRA1	MDD
SRBD1	BMI
SRCAP	BMI
SRCAP	AD
SRCAP	ASD
SRCAP	NDD
SRD5A1	MDD
SRD5A1	AUD
SRD5A2	AUD
SRD5A2	SCZ
SRD5A3	NDD
SRD5A3-AS1	MDD
SREBF1	BMI
SREBF1	SCZ
SREBF2	BMI
SREBF2	SCZ
SREK1	BMI
SREK1IP1	BMI
SREK1IP1	AUD
SRGAP3	BMI
SRGAP3	MDD
SRGAP3	ASD
SRGAP3	SCZ
SRGAP3	NDD
SRGN	BMI
SRI	BMI
SRM	BMI
SRMS	SCZ
SRP14	SCZ
SRP14	BMI
SRP19	BMI
SRP19	MDD
SRP54	BMI
SRP54	SCZ
SRP54	NDD
SRP54-AS1	BMI
SRP68	BMI
SRPK2	BMI
SRPK2	SCZ
SRPRA	ASD
SRR	BMI
SRR	SCZ
SRRD	BMI
SRRM2	BMI
SRRM2	SCZ
SRRM2	ASD
SRRM3	OUD
SRRT	BIP
SRRT	MDD
SRSF1	BMI
SRSF1	SCZ
SRSF10	BMI
SRSF10	MDD
SRSF10	SCZ
SRSF11	BMI
SRSF11	ASD
SRSF12	BMI
SRSF3	BMI
SRSF4	BMI
SRSF5	BMI
SRSF6	BMI
SRSF7	TS
SRSF8	BMI
SRSF9	BMI
SRXN1	BMI
SS18L2	BMI
SSBP2	BMI
SSBP2	BIP
SSBP3	BMI
SSBP3	OCD
SSBP4	AD
SSC4D	BMI
SSH2	BMI
SSH3	BMI
SSNA1	MDD
SSPN	BMI
SSR3	BMI
SSR4P1	AD
SSR4P1	MDD
SSRP1	BMI
SSRP1	OUD
SSRP1	MDD
SSRP1	ASD
SSSCA1	MDD
SSSCA1-AS1	MDD
SST	MDD
SST	SCZ
SSTR4	OCD
SSTR5	MDD
SSU72	BMI
SSU72	BIP
SSX2IP	BMI
ST13	BMI
ST13	SCZ
ST13	MDD
ST13P10	MDD
ST13P19	BMI
ST13P4	BMI
ST14	AD
ST18	ASD
ST18	AUD
ST20	MDD
ST20-MTHFS	MDD
ST3GAL1	BMI
ST3GAL1	SCZ
ST3GAL2	BMI
ST3GAL3	ADHD
ST3GAL3	SCZ
ST3GAL3	NDD
ST3GAL4	BMI
ST3GAL5	MDD
ST3GAL5	NDD
ST3GAL6	BMI
ST6GAL1	MDD
ST6GAL2	BMI
ST6GALNAC1	BMI
ST6GALNAC1	SCZ
ST6GALNAC2	BMI
ST6GALNAC3	BMI
ST6GALNAC4	BMI
ST6GALNAC5	BMI
ST6GALNAC6	SCZ
ST7	BMI
ST7	ASD
ST7L	MDD
ST8SIA1	BMI
ST8SIA1	MDD
ST8SIA2	ASD
ST8SIA2	SCZ
ST8SIA3	BMI
STAB1	BMI
STAB1	SCZ
STAB1	MDD
STAB1	BIP
STAC	BMI
STAC3	BMI
STAC3	MDD
STAG1	BMI
STAG1	SCZ
STAG1	ASD
STAG1	NDD
STAG2	BMI
STAG2	NDD
STAG3	AD
STAG3	OCD
STAG3L1	BMI
STAG3L1	ADHD
STAG3L1	MDD
STAG3L2	BMI
STAG3L2	MDD
STAG3L5P	AD
STAG3L5P-PVRIG2P-PILRB	AD
STAM	BMI
STAMBP	SCZ
STAMBP	NDD
STAP1	BMI
STAR	SCZ
STARD13-AS	MDD
STARD3	BMI
STARD3	SCZ
STARD6	MDD
STARD7	SCZ
STARD7	BIP
STARD9	BIP
STAT2	MDD
STAT3	MDD
STAT4	BMI
STAT6	SCZ
STAT6	BMI
STAU1	BMI
STAU1	ADHD
STAU1	MDD
STAU1	SCZ
STAU1	BIP
STAU2	BMI
STEEP1	AD
STH	GAD
STH	ASD
STH	SCZ
STIL	BMI
STIL	NDD
STIM2	BMI
STIMATE	SCZ
STIMATE	BMI
STIMATE	OCD
STIMATE-MUSTN1	SCZ
STIP1	BMI
STIP1	MDD
STK11	BMI
STK11IP	BMI
STK16	BMI
STK17A	MDD
STK17B	BMI
STK19	BMI
STK19	AD
STK19	SCZ
STK19	MDD
STK19B	SCZ
STK19P	AD
STK24	BMI
STK24	MDD
STK24-AS1	MDD
STK32A	MDD
STK32C	BMI
STK32C	ADHD
STK32C	MDD
STK33	BMI
STK33	MDD
STK36	BMI
STK38L	BMI
STK39	ASD
STK4	BMI
STK4	AD
STK4	BIP
STK40	BMI
STMN1	MDD
STMN2	BMI
STMN3	BMI
STMN3	MDD
STMN4	CannabisUseDisorder
STMN4	AD
STMND1	BMI
STN1	BMI
STN1	NDD
STOM	BMI
STOML1	BMI
STOML1	MDD
STOML2	BMI
STON1-GTF2A1L	SCZ
STON2	SCZ
STON2	Panic
STON2	AUD
STRA6	BMI
STRA6	MDD
STRA6	NDD
STRADA	BMI
STRADA	NDD
STRADB	BMI
STRAP	BMI
STRBP	MDD
STRC	ADHD
STRC	SCZ
STRC	MDD
STRCP1	SCZ
STRCP1	BMI
STRIP1	BMI
STRN	BMI
STRN	SCZ
STS	ADHD
STS	BMI
STT3A	BMI
STT3A	NDD
STT3B	NDD
STUB1	BMI
STX10	BMI
STX11	ADHD
STX12	BMI
STX16	BMI
STX17	BMI
STX17	MDD
STX18	BMI
STX19	BMI
STX1A	ASD
STX1A	SCZ
STX1B	BMI
STX1B	AD
STX1B	GAD
STX1B	NDD
STX2	BMI
STX3	BMI
STX3	AD
STX4	BMI
STX4	AD
STX4	MDD
STX7	BMI
STXBP1	BMI
STXBP1	ASD
STXBP1	NDD
STXBP1	SCZ
STXBP3	BMI
STXBP5	BMI
STXBP5	OCD
STXBP5	ASD
STYK1	ASD
STYX	AD
STYX	MDD
STYXL1	OUD
STYXL1	MDD
SUB1	BMI
SUB1P1	BMI
SUCLA2	BMI
SUCLA2P2	SCZ
SUCLA2P3	BMI
SUCLG1	NDD
SUCLG2	BMI
SUDS3	BMI
SUDS3	MDD
SUFU	BMI
SUFU	SCZ
SUFU	MDD
SUFU	NDD
SUGP1	SCZ
SUGP1	BMI
SUGP2	BMI
SUGT1	MDD
SUGT1P1	BMI
SUGT1P3	BMI
SUGT1P3	ADHD
SULF2	BMI
SULF2	MDD
SULT1A1	BMI
SULT1A1	Lefthanded
SULT1A2	BMI
SULT1A2	Lefthanded
SULT1A3	BMI
SULT1A4	BMI
SULT1B1	BMI
SULT4A1	SCZ
SUMF1	NDD
SUMO1P1	BMI
SUMO2	BIP
SUMO2P1	SCZ
SUMO2P1	MDD
SUMO2P17	SCZ
SUMO2P17	MDD
SUMO2P8	BMI
SUMO3	BMI
SUN2	BMI
SUOX	BMI
SUOX	Anorexia
SUPT16H	ASD
SUPT16H	NDD
SUPT20H	ADHD
SUPT6H	MDD
SUPT7L	BMI
SUPT7L	SCZ
SURF1	NDD
SURF2	BMI
SURF6	BMI
SUSD1	Panic
SUSD3	BMI
SUSD6	BMI
SUV39H1	BMI
SUV39H2	BMI
SUZ12	BMI
SUZ12	NDD
SUZ12P	BMI
SV2A	ADHD
SV2A	SCZ
SVBP	BMI
SWI5	BMI
SYAP1	BMI
SYAP1	ASD
SYCE1	MDD
SYCE1L	MDD
SYCE2	BMI
SYCP1	SCZ
SYCP2L	ADHD
SYDE2	BMI
SYF2	BMI
SYMPK	BMI
SYMPK	AD
SYN1	ASD
SYN1	NDD
SYN1	MDD
SYN1	SCZ
SYN2	ASD
SYN2	SCZ
SYN3	SCZ
SYNC	BMI
SYNCRIP	BMI
SYNCRIP	ASD
SYNDIG1L	ADHD
SYNE1	BIP
SYNE1	ASD
SYNE1	NDD
SYNE1	MDD
SYNE2	MDD
SYNGAP1	SCZ
SYNGAP1	BMI
SYNGAP1	ASD
SYNGAP1	NDD
SYNGR1	BMI
SYNGR1	SCZ
SYNGR1	MDD
SYNJ1	BMI
SYNJ1	ASD
SYNJ2	BMI
SYNM	BMI
SYNPO2L	OCD
SYNRG	OCD
SYP	NDD
SYP	SCZ
SYPL2	BMI
SYS1-DBNDD2	BIP
SYT1	SCZ
SYT1	ASD
SYT1	NDD
SYT10	Panic
SYT11	BMI
SYT11	SCZ
SYT14	BMI
SYT15	BMI
SYT15	MDD
SYT17	ADHD
SYT17	BMI
SYT17	ASD
SYT2	BMI
SYT2	MDD
SYT3	BMI
SYT4	ADHD
SYT4	MDD
SYT7	BMI
SYT7	MDD
SYT9	MDD
SYTL2	BMI
SYTL2	MDD
SYTL2	AD
SYTL3	BMI
SYTL4	BMI
SYVN1	BMI
SYVN1	MDD
SZRD1	BMI
SZT2	ADHD
SZT2	SCZ
SZT2	NDD
TAAR1	SCZ
TAAR6	MDD
TAB1	BMI
TAB1	MDD
TAB2	BMI
TAB3	BMI
TAC1	Panic
TAC1	MDD
TAC1	AUD
TAC1	SCZ
TACC1	BMI
TACC3	BMI
TACO1	BMI
TACO1	NDD
TACR1	MDD
TACR1	ADHD
TACR1	AUD
TACR2	ADHD
TACR3	AUD
TACR3	SCZ
TADA1	BMI
TAF1	ASD
TAF1	NDD
TAF10	BMI
TAF11	BMI
TAF12	OUD
TAF12	SCZ
TAF13	BMI
TAF13	NDD
TAF15	BMI
TAF1C	ASD
TAF1D	BMI
TAF2	BMI
TAF2	NDD
TAF4	BMI
TAF4	ASD
TAF5L	BMI
TAF5L	MDD
TAF6	AD
TAF6	ASD
TAF6	NDD
TAF6L	BMI
TAF7	BMI
TAF7	MDD
TAFA2	GAD
TAFAZZIN	SCZ
TAFAZZIN	NDD
TAGLN	BMI
TAGLN3	AUD
TAL1	BMI
TAL1	MDD
TALDO1	BMI
TANC1	BMI
TANC2	MDD
TANC2	ASD
TANC2	NDD
TANGO2	BMI
TANGO2	MDD
TANGO2	NDD
TANGO6	BMI
TANK	ADHD
TANK	SCZ
TANK	MDD
TAOK1	ASD
TAOK1	NDD
TAOK2	BMI
TAOK2	SCZ
TAOK2	OUD
TAOK2	MDD
TAOK2	AD
TAOK2	ASD
TAOK3	ADHD
TAOK3	MDD
TAOK3	OCD
TAP1	BMI
TAP1	SCZ
TAP2	BMI
TAP2	SCZ
TAP2	MDD
TAP2	AD
TAPBP	SCZ
TAPBP	BMI
TAPBP	MDD
TAPBP	OCD
TAPBP	AD
TAPBPL	BMI
TARBP1	BMI
TARBP1	ADHD
TARDBP	BMI
TARS	BMI
TARS2	SCZ
TARS2	BIP
TARS2	ADHD
TAS1R3	AUD
TAS2R16	OCD
TAS2R16	AUD
TAS2R19	MDD
TAS2R38	AUD
TAS2R41	AD
TAS2R60	AD
TAS2R62P	AD
TASP1	NDD
TAT	BMI
TAT	NDD
TATDN3	ADHD
TAX1BP1	BMI
TBC1D1	BMI
TBC1D10A	BMI
TBC1D10B	BMI
TBC1D10B	MDD
TBC1D10B	BIP
TBC1D10B	SCZ
TBC1D10C	BMI
TBC1D13	SCZ
TBC1D14	BMI
TBC1D15	BMI
TBC1D15	SCZ
TBC1D16	BMI
TBC1D2	SCZ
TBC1D20	BMI
TBC1D20	NDD
TBC1D21	MDD
TBC1D21	BIP
TBC1D22B	BMI
TBC1D23	BMI
TBC1D23	ASD
TBC1D23	NDD
TBC1D24	BMI
TBC1D24	NDD
