gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank	n_naSamps
ENSG00000168952	STXBP6	NA	532	NA	NA	NA	NA	NA	NA	532	7
ENSG00000169006	NTSR2	1193	2694	751	1654	NA	NA	NA	999	1458.2	3
ENSG00000169018	FEM1B	NA	NA	NA	NA	NA	NA	1558	NA	1558	7
ENSG00000169019	COMMD8	NA	1001	1131	NA	NA	NA	NA	NA	1066	6
ENSG00000169020	ATP5ME	NA	1297	NA	NA	NA	NA	NA	NA	1297	7
ENSG00000169021	UQCRFS1	NA	1285	NA	NA	NA	NA	NA	NA	1285	7
ENSG00000169032	MAP2K1	NA	NA	1539	NA	NA	NA	1418	757	1238	5
ENSG00000169045	HNRNPH1	NA	675	708	949	NA	NA	465	957	750.8	3
ENSG00000169062	UPF3A	NA	NA	NA	1176	NA	NA	NA	NA	1176	7
ENSG00000169083	AR	NA	492	NA	791	NA	NA	90	195	392	4
ENSG00000169100	SLC25A6	738	1266	NA	NA	NA	NA	803	NA	935.666666666667	5
ENSG00000169116	PARM1	1243	168	439	81	NA	NA	87	149	361.166666666667	2
ENSG00000169139	UBE2V2	NA	1038	NA	NA	NA	NA	1605	NA	1321.5	6
ENSG00000169169	CPT1C	NA	2025	NA	NA	NA	NA	NA	NA	2025	7
ENSG00000169213	RAB3B	345	NA	512	1702	204	NA	1423	443	771.5	2
ENSG00000169217	CD2BP2	NA	2413	NA	NA	NA	NA	867	945	1408.33333333333	5
ENSG00000169223	LMAN2	NA	NA	NA	1192	NA	NA	NA	NA	1192	7
ENSG00000169230	PRELID1	NA	NA	NA	NA	NA	NA	1735	NA	1735	7
ENSG00000169241	SLC50A1	NA	2044	NA	NA	NA	NA	NA	NA	2044	7
ENSG00000169255	B3GALNT1	1046	1015	401	889	NA	NA	504	NA	771	3
ENSG00000169258	GPRIN1	NA	1812	1794	NA	NA	NA	NA	NA	1803	6
ENSG00000169302	STK32A	NA	NA	NA	NA	NA	NA	1681	NA	1681	7
ENSG00000169375	SIN3A	NA	NA	NA	NA	NA	NA	1818	NA	1818	7
ENSG00000169398	PTK2	NA	NA	NA	1330	NA	NA	NA	NA	1330	7
ENSG00000169410	PTPN9	NA	NA	NA	1071	NA	NA	1832	NA	1451.5	6
ENSG00000169432	SCN9A	NA	308	848	588	NA	NA	643	398	557	3
ENSG00000169439	SDC2	648	43	379	52	NA	NA	135	174	238.5	2
ENSG00000169446	MMGT1	NA	NA	733	NA	NA	NA	NA	NA	733	7
ENSG00000169554	ZEB2	NA	NA	1456	NA	NA	NA	NA	NA	1456	7
ENSG00000169564	PCBP1	NA	1454	NA	NA	NA	NA	848	NA	1151	6
ENSG00000169567	HINT1	409	678	1485	534	NA	NA	175	379	610	2
ENSG00000169599	NFU1	NA	2182	1441	NA	NA	NA	1256	NA	1626.33333333333	5
ENSG00000169604	ANTXR1	988	NA	322	NA	NA	NA	NA	NA	655	6
ENSG00000169714	CNBP	619	2408	NA	NA	NA	NA	NA	NA	1513.5	6
ENSG00000169715	MT1E	64	190	83	259	157	NA	445	108	186.571428571429	1
ENSG00000169727	GPS1	NA	NA	1543	NA	NA	NA	NA	NA	1543	7
ENSG00000169740	ZNF32	NA	NA	NA	779	NA	NA	NA	NA	779	7
ENSG00000169750	RAC3	NA	2017	NA	NA	NA	NA	NA	NA	2017	7
ENSG00000169764	UGP2	NA	NA	1823	NA	NA	NA	NA	NA	1823	7
ENSG00000169813	HNRNPF	NA	1273	NA	NA	NA	NA	NA	NA	1273	7
ENSG00000169851	PCDH7	665	993	1205	1049	NA	NA	394	NA	861.2	3
ENSG00000169855	ROBO1	NA	1246	NA	1380	NA	NA	NA	NA	1313	6
ENSG00000169860	P2RY1	NA	NA	1866	NA	NA	NA	NA	NA	1866	7
ENSG00000169862	CTNND2	NA	NA	999	NA	NA	NA	NA	NA	999	7
ENSG00000169902	TPST1	546	822	905	1373	NA	NA	NA	631	855.4	3
ENSG00000169905	TOR1AIP2	NA	NA	NA	1759	NA	NA	1940	NA	1849.5	6
ENSG00000169908	TM4SF1	NA	NA	NA	NA	105	NA	NA	NA	105	7
ENSG00000169964	TMEM42	NA	NA	NA	1302	NA	NA	903	727	977.333333333333	5
ENSG00000169967	MAP3K2	NA	1820	NA	NA	NA	NA	NA	NA	1820	7
ENSG00000169976	SF3B5	NA	NA	NA	NA	NA	NA	1710	NA	1710	7
ENSG00000169992	NLGN2	NA	519	1360	549	NA	NA	1420	792	928	3
ENSG00000170017	ALCAM	845	100	435	110	240	NA	108	148	283.714285714286	1
ENSG00000170027	YWHAG	198	NA	350	1504	NA	NA	1386	1239	935.4	3
ENSG00000170035	UBE2E3	1214	1427	NA	NA	NA	NA	NA	NA	1320.5	6
ENSG00000170043	TRAPPC1	1237	1256	NA	934	NA	NA	NA	NA	1142.33333333333	5
ENSG00000170075	GPR37L1	NA	1554	NA	1615	NA	NA	NA	NA	1584.5	6
ENSG00000170088	TMEM192	NA	NA	864	NA	NA	NA	NA	NA	864	7
ENSG00000170091	NSG2	247	1672	248	1561	NA	NA	134	177	673.166666666667	2
ENSG00000170144	HNRNPA3	NA	522	887	355	NA	NA	678	NA	610.5	4
ENSG00000170145	SIK2	839	2246	NA	NA	NA	NA	NA	NA	1542.5	6
ENSG00000170231	FABP6	810	NA	NA	NA	NA	85	NA	NA	447.5	6
ENSG00000170242	USP47	NA	881	1615	1686	NA	NA	NA	NA	1394	5
ENSG00000170248	PDCD6IP	NA	NA	NA	NA	NA	NA	1481	NA	1481	7
ENSG00000170296	GABARAP	183	745	NA	895	NA	NA	268	286	475.4	3
ENSG00000170315	UBB	NA	NA	962	1171	200	NA	219	NA	638	4
ENSG00000170340	B3GNT2	NA	1574	NA	NA	NA	NA	NA	NA	1574	7
ENSG00000170345	FOS	170	NA	75	NA	113	NA	402	NA	190	4
ENSG00000170348	TMED10	705	930	907	NA	NA	NA	683	NA	806.25	4
ENSG00000170382	LRRN2	NA	2582	NA	NA	NA	NA	1007	NA	1794.5	6
ENSG00000170385	SLC30A1	NA	NA	747	NA	NA	NA	NA	NA	747	7
ENSG00000170419	VSTM2A	NA	82	1037	125	NA	NA	NA	NA	414.666666666667	5
ENSG00000170445	HARS	NA	335	NA	1050	NA	NA	NA	525	636.666666666667	5
ENSG00000170456	DENND5B	1348	NA	1798	NA	NA	NA	1848	546	1385	4
ENSG00000170498	KISS1	NA	NA	173	NA	NA	NA	98	50	107	5
ENSG00000170500	LONRF2	1162	283	866	313	NA	NA	NA	410	606.8	3
ENSG00000170502	NUDT9	NA	605	1527	NA	NA	NA	1844	NA	1325.33333333333	5
ENSG00000170515	PA2G4	NA	2443	NA	NA	NA	NA	NA	NA	2443	7
ENSG00000170540	ARL6IP1	NA	NA	NA	NA	NA	NA	1647	1081	1364	6
ENSG00000170558	CDH2	441	2056	1161	NA	NA	NA	329	528	903	3
ENSG00000170571	EMB	NA	2501	NA	NA	NA	NA	NA	NA	2501	7
ENSG00000170581	STAT2	NA	2122	1581	NA	NA	NA	NA	NA	1851.5	6
ENSG00000170584	NUDCD2	NA	NA	NA	NA	NA	NA	1674	NA	1674	7
ENSG00000170606	HSPA4	NA	2270	NA	NA	NA	NA	1792	NA	2031	6
ENSG00000170619	COMMD5	NA	NA	1186	NA	NA	NA	NA	NA	1186	7
ENSG00000170745	KCNS3	882	NA	458	NA	NA	NA	NA	383	574.333333333333	5
ENSG00000170759	KIF5B	NA	NA	NA	NA	NA	NA	NA	1201	1201	7
ENSG00000170791	CHCHD7	NA	865	NA	NA	NA	NA	NA	NA	865	7
ENSG00000170837	GPR27	493	2336	932	1142	NA	NA	NA	NA	1225.75	4
ENSG00000170846	AC093323.1	NA	1563	NA	1301	NA	NA	NA	NA	1432	6
ENSG00000170860	LSM3	1108	1271	976	NA	NA	NA	NA	NA	1118.33333333333	5
ENSG00000170873	MTSS1	NA	1505	NA	1366	NA	NA	NA	NA	1435.5	6
ENSG00000170876	TMEM43	660	NA	670	NA	NA	NA	NA	NA	665	6
ENSG00000170889	RPS9	955	NA	NA	849	NA	NA	NA	NA	902	6
ENSG00000170892	TSEN34	NA	1909	NA	NA	NA	NA	NA	NA	1909	7
ENSG00000170893	TRH	1132	85	475	128	NA	NA	1047	NA	573.4	3
ENSG00000170899	GSTA4	659	380	NA	274	NA	NA	220	511	408.8	3
ENSG00000170906	NDUFA3	1028	NA	NA	NA	NA	NA	NA	NA	1028	7
ENSG00000170915	PAQR8	1233	NA	1833	888	NA	NA	1978	1268	1440	3
ENSG00000170921	TANC2	NA	1212	NA	NA	NA	NA	1882	NA	1547	6
ENSG00000170989	S1PR1	NA	1397	NA	NA	NA	NA	NA	NA	1397	7
ENSG00000171004	HS6ST2	NA	854	699	498	NA	NA	NA	NA	683.666666666667	5
ENSG00000171033	PKIA	NA	NA	NA	545	NA	NA	NA	NA	545	7
ENSG00000171055	FEZ2	NA	NA	1458	NA	NA	NA	NA	NA	1458	7
ENSG00000171100	MTM1	NA	NA	1849	NA	NA	NA	NA	NA	1849	7
ENSG00000171130	ATP6V0E2	1391	NA	NA	NA	NA	NA	790	964	1048.33333333333	5
ENSG00000171132	PRKCE	1081	NA	NA	NA	NA	NA	NA	NA	1081	7
ENSG00000171135	JAGN1	NA	NA	NA	NA	NA	NA	NA	1265	1265	7
ENSG00000171148	TADA3	799	NA	NA	NA	NA	NA	NA	939	869	6
ENSG00000171155	C1GALT1C1	NA	1112	NA	NA	NA	NA	NA	NA	1112	7
ENSG00000171159	C9orf16	NA	1551	NA	1587	NA	NA	NA	NA	1569	6
ENSG00000171160	MORN4	NA	NA	1239	NA	NA	NA	NA	NA	1239	7
ENSG00000171189	GRIK1	584	751	519	261	NA	NA	155	143	402.166666666667	2
ENSG00000171202	TMEM126A	NA	NA	NA	NA	NA	NA	1451	NA	1451	7
ENSG00000171204	TMEM126B	NA	NA	NA	983	NA	NA	NA	1139	1061	6
ENSG00000171223	JUNB	591	813	226	NA	NA	NA	NA	249	469.75	4
ENSG00000171224	FAM241B	NA	NA	NA	NA	NA	NA	1411	NA	1411	7
ENSG00000171246	NPTX1	NA	1433	NA	538	NA	NA	NA	NA	985.5	6
ENSG00000171262	FAM98B	NA	NA	NA	1401	NA	NA	1950	NA	1675.5	6
ENSG00000171298	GAA	NA	2711	NA	954	NA	NA	NA	967	1544	5
ENSG00000171314	PGAM1	NA	481	1840	1224	NA	NA	945	616	1021.2	3
ENSG00000171368	TPPP	NA	NA	NA	1288	NA	NA	NA	NA	1288	7
ENSG00000171385	KCND3	NA	NA	NA	NA	NA	NA	NA	1285	1285	7
ENSG00000171421	MRPL36	1294	2426	NA	NA	NA	NA	NA	NA	1860	6
ENSG00000171435	KSR2	NA	2284	NA	NA	NA	NA	NA	NA	2284	7
ENSG00000171450	CDK5R2	NA	NA	NA	NA	NA	NA	NA	743	743	7
ENSG00000171451	DSEL	NA	1781	NA	NA	NA	NA	1506	NA	1643.5	6
ENSG00000171476	HOPX	944	2698	1218	360	NA	NA	NA	NA	1305	4
ENSG00000171497	PPID	NA	895	NA	NA	NA	NA	901	NA	898	6
ENSG00000171509	RXFP1	294	110	218	78	NA	NA	NA	NA	175	4
ENSG00000171530	TBCA	NA	554	NA	594	NA	NA	322	487	489.25	4
ENSG00000171533	MAP6	NA	947	1864	886	NA	NA	1063	NA	1190	4
ENSG00000171540	OTP	470	452	232	516	NA	96	280	178	317.714285714286	1
ENSG00000171551	ECEL1	125	72	67	68	23	95	52	57	69.875	0
ENSG00000171566	PLRG1	1220	NA	NA	NA	NA	NA	NA	NA	1220	7
ENSG00000171603	CLSTN1	NA	NA	722	NA	NA	NA	541	NA	631.5	6
ENSG00000171604	CXXC5	NA	NA	NA	1483	NA	99	1791	NA	1124.33333333333	5
ENSG00000171617	ENC1	921	165	1541	101	NA	NA	429	760	652.833333333333	2
ENSG00000171634	BPTF	NA	NA	NA	969	NA	NA	NA	NA	969	7
ENSG00000171703	TCEA2	NA	2615	NA	1204	NA	NA	NA	1109	1642.66666666667	5
ENSG00000171714	ANO5	670	992	559	NA	NA	NA	NA	502	680.75	4
ENSG00000171720	HDAC3	NA	2076	NA	NA	NA	NA	NA	NA	2076	7
ENSG00000171724	VAT1L	411	133	182	146	NA	NA	1770	497	523.166666666667	2
ENSG00000171766	GATM	NA	1406	1657	NA	NA	NA	NA	533	1198.66666666667	5
ENSG00000171817	ZNF540	NA	2442	NA	1712	NA	NA	NA	NA	2077	6
ENSG00000171824	EXOSC10	NA	1852	NA	NA	NA	NA	NA	NA	1852	7
ENSG00000171843	MLLT3	NA	NA	NA	1246	NA	NA	NA	NA	1246	7
ENSG00000171853	TRAPPC12	NA	NA	NA	NA	NA	NA	789	NA	789	7
ENSG00000171858	RPS21	1411	1449	NA	799	NA	NA	868	215	948.4	3
ENSG00000171863	RPS7	966	237	NA	202	NA	NA	1138	559	620.4	3
ENSG00000171867	PRNP	NA	NA	869	846	NA	NA	NA	NA	857.5	6
ENSG00000171885	AQP4	117	36	125	39	56	69	127	31	75	0
ENSG00000171951	SCG2	90	202	124	282	143	107	88	73	138.625	0
ENSG00000171988	JMJD1C	NA	1679	NA	NA	NA	NA	NA	NA	1679	7
ENSG00000172005	MAL	637	NA	454	NA	NA	NA	NA	NA	545.5	6
ENSG00000172009	THOP1	NA	2055	NA	NA	NA	NA	NA	NA	2055	7
ENSG00000172020	GAP43	55	194	74	256	NA	NA	1743	310	438.666666666667	2
ENSG00000172037	LAMB2	NA	NA	1454	NA	NA	NA	NA	NA	1454	7
ENSG00000172057	ORMDL3	1382	NA	NA	NA	NA	NA	NA	NA	1382	7
ENSG00000172115	CYCS	NA	953	NA	922	NA	NA	NA	NA	937.5	6
ENSG00000172137	CALB2	856	1539	606	379	NA	NA	788	317	747.5	2
ENSG00000172164	SNTB1	NA	NA	842	NA	NA	NA	NA	NA	842	7
ENSG00000172201	ID4	575	669	298	529	NA	NA	480	408	493.166666666667	2
ENSG00000172216	CEBPB	NA	2341	NA	NA	NA	NA	NA	NA	2341	7
ENSG00000172239	PAIP1	NA	1977	NA	NA	NA	NA	1498	1017	1497.33333333333	5
ENSG00000172247	C1QTNF4	NA	2008	1169	1245	NA	NA	412	NA	1208.5	4
ENSG00000172260	NEGR1	1438	NA	NA	NA	NA	122	NA	539	699.666666666667	5
ENSG00000172270	BSG	NA	NA	NA	NA	NA	NA	NA	927	927	7
ENSG00000172292	CERS6	NA	939	NA	1275	NA	NA	1760	954	1232	4
ENSG00000172301	COPRS	NA	1796	1481	1300	NA	NA	838	NA	1353.75	4
ENSG00000172336	POP7	NA	NA	1462	NA	NA	NA	NA	NA	1462	7
ENSG00000172348	RCAN2	NA	681	1039	1167	NA	NA	NA	NA	962.333333333333	5
ENSG00000172354	GNB2	331	1642	1382	1530	NA	NA	672	219	962.666666666667	2
ENSG00000172379	ARNT2	1165	NA	1605	NA	NA	NA	NA	NA	1385	6
ENSG00000172403	SYNPO2	424	NA	1879	NA	NA	NA	NA	NA	1151.5	6
ENSG00000172428	COPS9	160	1320	NA	NA	NA	NA	783	415	669.5	4
ENSG00000172458	IL17D	814	NA	1567	NA	NA	NA	NA	NA	1190.5	6
ENSG00000172465	TCEAL1	NA	1598	NA	NA	NA	NA	1446	NA	1522	6
ENSG00000172500	FIBP	NA	NA	1652	NA	NA	NA	NA	NA	1652	7
ENSG00000172568	FNDC9	419	232	820	955	135	NA	486	324	481.571428571429	1
ENSG00000172586	CHCHD1	1406	1603	NA	NA	NA	NA	1536	NA	1515	5
ENSG00000172590	MRPL52	1218	2557	NA	NA	NA	NA	NA	NA	1887.5	6
ENSG00000172757	CFL1	401	NA	NA	NA	NA	NA	338	NA	369.5	6
ENSG00000172785	CBWD1	NA	1439	NA	NA	NA	NA	NA	1209	1324	6
ENSG00000172809	RPL38	NA	NA	1194	NA	194	NA	NA	349	579	5
ENSG00000172869	DMXL1	NA	1681	NA	NA	NA	NA	NA	NA	1681	7
ENSG00000172889	EGFL7	NA	NA	NA	NA	NA	NA	NA	588	588	7
ENSG00000172915	NBEA	NA	NA	NA	NA	NA	NA	1680	821	1250.5	6
ENSG00000172954	LCLAT1	NA	2319	NA	NA	NA	NA	NA	NA	2319	7
ENSG00000172977	KAT5	NA	NA	NA	NA	NA	NA	1732	NA	1732	7
ENSG00000173020	GRK2	NA	2697	NA	NA	NA	NA	782	NA	1739.5	6
ENSG00000173064	HECTD4	NA	NA	NA	NA	NA	NA	1611	NA	1611	7
ENSG00000173110	HSPA6	NA	NA	NA	NA	47	NA	NA	NA	47	7
ENSG00000173113	TRMT112	525	653	NA	481	NA	NA	192	211	412.4	3
ENSG00000173114	LRRN3	NA	2125	1842	NA	NA	NA	675	NA	1547.33333333333	5
ENSG00000173141	MRPL57	227	370	847	172	NA	NA	435	NA	410.2	3
ENSG00000173163	COMMD1	NA	2095	NA	NA	NA	NA	891	NA	1493	6
ENSG00000173166	RAPH1	NA	2386	NA	NA	NA	NA	863	NA	1624.5	6
ENSG00000173175	ADCY5	NA	NA	NA	1485	NA	NA	NA	NA	1485	7
ENSG00000173258	ZNF483	NA	264	611	599	NA	NA	925	NA	599.75	4
ENSG00000173267	SNCG	255	876	242	831	NA	66	1479	561	615.714285714286	1
ENSG00000173272	MZT2A	NA	2642	NA	NA	NA	NA	NA	NA	2642	7
ENSG00000173273	TNKS	NA	NA	NA	1091	NA	NA	918	1200	1069.66666666667	5
ENSG00000173402	DAG1	NA	NA	1814	NA	NA	NA	NA	NA	1814	7
ENSG00000173409	ARV1	NA	1063	NA	NA	NA	NA	NA	1024	1043.5	6
ENSG00000173418	NAA20	NA	1479	NA	NA	NA	NA	614	NA	1046.5	6
ENSG00000173436	MICOS10	1010	1583	NA	694	NA	NA	1841	800	1185.6	3
ENSG00000173452	TMEM196	NA	NA	1883	NA	NA	NA	NA	NA	1883	7
ENSG00000173482	PTPRM	NA	1634	NA	NA	NA	NA	533	NA	1083.5	6
ENSG00000173511	VEGFB	NA	985	NA	NA	NA	NA	1124	NA	1054.5	6
ENSG00000173575	CHD2	NA	1295	NA	1472	NA	NA	NA	NA	1383.5	6
ENSG00000173598	NUDT4	NA	NA	NA	NA	NA	NA	1691	NA	1691	7
ENSG00000173660	UQCRH	NA	773	1138	756	NA	NA	859	969	899	3
ENSG00000173692	PSMD1	NA	NA	NA	NA	NA	NA	914	NA	914	7
ENSG00000173726	TOMM20	1098	564	1547	406	NA	NA	1002	655	878.666666666667	2
ENSG00000173757	STAT5B	NA	NA	NA	1128	NA	NA	737	NA	932.5	6
ENSG00000173786	CNP	118	983	120	530	251	NA	292	167	351.571428571429	1
ENSG00000173812	EIF1	774	1632	NA	NA	NA	NA	895	NA	1100.33333333333	5
ENSG00000173848	NET1	NA	185	NA	357	NA	NA	NA	NA	271	6
ENSG00000173852	DPY19L1	NA	261	NA	269	NA	NA	NA	817	449	5
ENSG00000173898	SPTBN2	NA	NA	NA	NA	NA	NA	NA	1027	1027	7
ENSG00000173914	RBM4B	NA	2033	NA	NA	NA	NA	NA	722	1377.5	6
ENSG00000173915	ATP5MD	554	207	363	480	NA	NA	749	183	422.666666666667	2
ENSG00000173933	RBM4	NA	1241	1231	NA	NA	NA	553	NA	1008.33333333333	5
ENSG00000173947	PIFO	101	NA	122	NA	NA	NA	NA	NA	111.5	6
ENSG00000174021	GNG5	266	NA	229	1021	NA	NA	NA	NA	505.333333333333	5
ENSG00000174080	CTSF	NA	NA	NA	1741	NA	NA	NA	NA	1741	7
ENSG00000174132	FAM174A	1419	247	585	184	NA	NA	512	316	543.833333333333	2
ENSG00000174136	RGMB	1362	NA	NA	NA	NA	NA	NA	NA	1362	7
ENSG00000174165	ZDHHC24	NA	NA	NA	NA	NA	NA	1460	NA	1460	7
ENSG00000174233	ADCY6	NA	NA	NA	1592	NA	NA	NA	NA	1592	7
ENSG00000174373	RALGAPA1	1325	2656	NA	NA	NA	NA	NA	NA	1990.5	6
ENSG00000174405	LIG4	NA	NA	1554	NA	NA	NA	1655	NA	1604.5	6
ENSG00000174444	RPL4	1185	417	640	1426	NA	NA	NA	1005	934.6	3
ENSG00000174446	SNAPC5	NA	2134	NA	NA	NA	NA	1783	NA	1958.5	6
ENSG00000174456	C12orf76	NA	1769	NA	NA	NA	NA	NA	NA	1769	7
ENSG00000174460	ZCCHC12	86	32	70	28	20	41	41	66	48	0
ENSG00000174469	CNTNAP2	1107	NA	NA	NA	NA	NA	NA	NA	1107	7
ENSG00000174483	BBS1	NA	NA	NA	798	NA	NA	NA	NA	798	7
ENSG00000174521	TTC9B	NA	534	441	375	NA	NA	1223	745	663.6	3
ENSG00000174574	AKIRIN1	NA	1884	1049	842	NA	NA	406	NA	1045.25	4
ENSG00000174628	IQCK	NA	NA	1036	NA	NA	NA	NA	NA	1036	7
ENSG00000174672	BRSK2	NA	NA	NA	1569	NA	NA	NA	NA	1569	7
ENSG00000174684	B4GAT1	265	195	428	208	NA	NA	110	442	274.666666666667	2
ENSG00000174695	TMEM167A	NA	1837	NA	NA	NA	NA	NA	NA	1837	7
ENSG00000174748	RPL15	NA	180	1804	372	NA	NA	190	355	580.2	3
ENSG00000174775	HRAS	1149	NA	NA	NA	NA	NA	1757	NA	1453	6
ENSG00000174780	SRP72	NA	2515	NA	682	NA	NA	1192	371	1190	4
ENSG00000174871	CNIH2	380	496	515	376	NA	NA	267	164	366.333333333333	2
ENSG00000174886	NDUFA11	689	1675	NA	NA	NA	NA	981	NA	1115	5
ENSG00000174903	RAB1B	NA	2541	NA	NA	NA	NA	NA	NA	2541	7
ENSG00000174917	MICOS13	1037	NA	NA	NA	NA	NA	588	1180	935	5
ENSG00000174938	SEZ6L2	297	672	327	378	95	NA	275	294	334	1
ENSG00000174953	DHX36	NA	866	NA	NA	NA	NA	NA	NA	866	7
ENSG00000174996	KLC2	NA	NA	NA	NA	NA	NA	1591	NA	1591	7
ENSG00000175029	CTBP2	NA	NA	NA	1111	NA	NA	NA	NA	1111	7
ENSG00000175040	CHST2	NA	111	NA	123	NA	NA	NA	NA	117	6
ENSG00000175061	SNHG29	1076	1924	1393	1125	NA	NA	1990	NA	1501.6	3
ENSG00000175130	MARCKSL1	417	1093	407	1565	NA	NA	NA	454	787.2	3
ENSG00000175161	CADM2	NA	2585	1394	NA	NA	NA	NA	NA	1989.5	6
ENSG00000175182	FAM131A	NA	1996	1491	NA	NA	NA	NA	NA	1743.5	6
ENSG00000175183	CSRP2	102	NA	194	NA	NA	NA	NA	NA	148	6
ENSG00000175193	PARL	NA	NA	NA	NA	NA	NA	1322	NA	1322	7
ENSG00000175197	DDIT3	NA	2622	1346	1705	217	NA	563	1063	1252.66666666667	2
ENSG00000175203	DCTN2	NA	NA	NA	NA	NA	NA	778	871	824.5	6
ENSG00000175216	CKAP5	NA	NA	NA	NA	NA	NA	1400	NA	1400	7
ENSG00000175221	MED16	NA	2506	NA	NA	NA	NA	NA	NA	2506	7
ENSG00000175224	ATG13	NA	1211	NA	1706	NA	NA	NA	NA	1458.5	6
ENSG00000175264	CHST1	1012	NA	957	NA	NA	NA	NA	NA	984.5	6
ENSG00000175265	GOLGA8A	NA	415	607	292	NA	NA	321	478	422.6	3
ENSG00000175287	PHYHD1	677	NA	NA	NA	NA	NA	NA	NA	677	7
ENSG00000175324	LSM1	NA	NA	NA	NA	NA	NA	2000	NA	2000	7
ENSG00000175334	BANF1	NA	2217	NA	1268	NA	NA	NA	NA	1742.5	6
ENSG00000175387	SMAD2	NA	1670	NA	NA	NA	NA	NA	NA	1670	7
ENSG00000175395	ZNF25	1168	734	1795	NA	NA	NA	730	1089	1103.2	3
ENSG00000175414	ARL10	NA	NA	NA	1474	NA	NA	NA	NA	1474	7
ENSG00000175416	CLTB	898	2322	NA	NA	NA	NA	1255	NA	1491.66666666667	5
ENSG00000175426	PCSK1	NA	252	1439	492	NA	NA	1209	897	857.8	3
ENSG00000175445	LPL	NA	37	NA	74	NA	NA	NA	NA	55.5	6
ENSG00000175482	POLD4	NA	2272	NA	NA	NA	NA	NA	748	1510	6
ENSG00000175497	DPP10	NA	2173	NA	NA	NA	NA	NA	NA	2173	7
ENSG00000175550	DRAP1	NA	1058	NA	NA	NA	NA	1785	NA	1421.5	6
ENSG00000175582	RAB6A	1024	NA	NA	NA	NA	NA	854	NA	939	6
ENSG00000175602	CCDC85B	NA	NA	1440	NA	NA	NA	NA	NA	1440	7
ENSG00000175606	TMEM70	NA	2637	1726	NA	NA	NA	NA	NA	2181.5	6
ENSG00000175664	TEX26	NA	322	961	502	NA	NA	NA	NA	595	5
ENSG00000175701	MTLN	NA	NA	NA	NA	NA	NA	NA	1257	1257	7
ENSG00000175768	TOMM5	NA	1488	745	NA	NA	NA	1471	NA	1234.66666666667	5
ENSG00000175826	CTDNEP1	NA	NA	NA	NA	NA	NA	1177	NA	1177	7
ENSG00000175854	SWI5	NA	1036	NA	NA	NA	NA	NA	NA	1036	7
ENSG00000175866	BAIAP2	NA	2205	NA	NA	NA	NA	NA	NA	2205	7
ENSG00000175868	CALCB	254	470	272	224	NA	NA	NA	418	327.6	3
ENSG00000175899	A2M	NA	1294	860	304	NA	NA	1251	NA	927.25	4
ENSG00000175970	UNC119B	1051	1665	772	1109	NA	NA	NA	1266	1172.6	3
ENSG00000176046	NUPR1	702	803	556	NA	NA	NA	1999	643	940.6	3
ENSG00000176049	JAKMIP2	NA	NA	NA	NA	NA	NA	1073	NA	1073	7
ENSG00000176055	MBLAC2	NA	NA	NA	NA	NA	NA	926	NA	926	7
ENSG00000176102	CSTF3	NA	1229	NA	NA	NA	NA	NA	NA	1229	7
ENSG00000176171	BNIP3	686	NA	NA	NA	NA	NA	NA	NA	686	7
ENSG00000176209	SMIM19	NA	1377	1714	NA	NA	NA	1984	NA	1691.66666666667	5
ENSG00000176244	ACBD7	NA	2633	NA	NA	NA	NA	NA	NA	2633	7
ENSG00000176261	ZBTB8OS	NA	1117	1149	1638	NA	NA	NA	577	1120.25	4
ENSG00000176340	COX8A	NA	2463	NA	1211	NA	NA	NA	NA	1837	6
ENSG00000176386	CDC26	NA	2455	NA	NA	NA	NA	NA	NA	2455	7
ENSG00000176401	EID2B	NA	NA	NA	NA	NA	NA	785	NA	785	7
ENSG00000176406	RIMS2	NA	NA	NA	1678	NA	NA	NA	NA	1678	7
ENSG00000176410	DNAJC30	NA	1420	NA	NA	NA	NA	NA	NA	1420	7
ENSG00000176454	LPCAT4	972	1783	853	1534	NA	NA	1359	NA	1300.2	3
ENSG00000176485	PLAAT3	NA	1352	1733	1094	NA	NA	NA	NA	1393	5
ENSG00000176731	RBIS	NA	424	1560	NA	NA	NA	309	764	764.25	4
ENSG00000176749	CDK5R1	NA	NA	1728	NA	NA	NA	NA	NA	1728	7
ENSG00000176788	BASP1	263	NA	383	413	NA	NA	350	734	428.6	3
ENSG00000176840	MIR7-3HG	559	131	617	87	NA	NA	NA	190	316.8	3
ENSG00000176853	FAM91A1	NA	NA	NA	NA	NA	NA	1717	NA	1717	7
ENSG00000176884	GRIN1	NA	NA	714	NA	NA	NA	1439	NA	1076.5	6
ENSG00000176887	SOX11	NA	842	NA	610	NA	NA	860	1267	894.75	4
ENSG00000176903	PNMA1	NA	474	244	761	NA	NA	188	626	458.6	3
ENSG00000176915	ANKLE2	NA	2447	NA	NA	NA	NA	NA	NA	2447	7
ENSG00000176956	LY6H	179	54	129	30	195	NA	80	109	110.857142857143	1
ENSG00000176978	DPP7	NA	907	NA	1393	NA	NA	466	879	911.25	4
ENSG00000176986	SEC24C	NA	1157	NA	NA	NA	NA	NA	NA	1157	7
ENSG00000177169	ULK1	NA	NA	NA	NA	NA	NA	1638	NA	1638	7
