group	LAMP5.pos_Inhmarks.neg	source	type	gene_id	gene_version	gene_name	gene_type	gene_search	high_expr	high_expr_cl	high_expr_sample	high_expr_clorsam	logFC	AveExpr	t	P.Value	adj.P.Val	B
1	TRUE	HAVANA	gene	ENSG00000129968	15	ABHD17A	protein_coding	ABHD17A; ENSG00000129968	TRUE	TRUE	TRUE	2	0.040811509766879	6.70948755552096	0.455168448387742	0.653097447378205	0.999726594277815	-5.76864285914926
1	TRUE	HAVANA	gene	ENSG00000227500	10	SCAMP4	protein_coding	SCAMP4; ENSG00000227500	TRUE	TRUE	TRUE	2	0.00504323856132353	5.30041886584735	0.0479131401849687	0.962183745001676	0.999726594277815	-5.694314126756
1	TRUE	HAVANA	gene	ENSG00000133275	16	CSNK1G2	protein_coding	CSNK1G2; ENSG00000133275	TRUE	TRUE	TRUE	2	0.127546342945145	5.24559322437007	0.906834568797886	0.373550101814275	0.999726594277815	-5.30773584322487
1	TRUE	HAVANA	gene	ENSG00000133243	10	BTBD2	protein_coding	BTBD2; ENSG00000133243	TRUE	TRUE	TRUE	2	0.0215791228204202	6.72174469856557	0.22038961423904	0.82744014690706	0.999726594277815	-5.84512585314291
1	TRUE	HAVANA	gene	ENSG00000099875	14	MKNK2	protein_coding	MKNK2; ENSG00000099875	TRUE	TRUE	TRUE	2	0.272857113668532	4.27482172961797	1.49810646162727	0.147202666942905	0.999726594277815	-4.56308154749177
1	TRUE	HAVANA	gene	ENSG00000172081	14	MOB3A	protein_coding	MOB3A; ENSG00000172081	TRUE	TRUE	TRUE	2	0.218657927933893	3.68035827252522	1.21761789871154	0.235258947884398	0.999726594277815	-4.78584330540772
1	TRUE	HAVANA	gene	ENSG00000099840	13	IZUMO4	protein_coding	IZUMO4; ENSG00000099840	FALSE	TRUE	TRUE	2	-0.066803158383968	2.76096594143828	-0.274082618319498	0.78637692645944	0.999726594277815	-5.17222052355029
1	TRUE	HAVANA	gene	ENSG00000065000	18	AP3D1	protein_coding	AP3D1; ENSG00000065000	TRUE	TRUE	TRUE	2	0.000805585408226609	6.81666029581047	0.00746769443699156	0.994103703626631	0.999726594277815	-5.87382163123765
1	TRUE	HAVANA	gene	ENSG00000104885	18	DOT1L	protein_coding	DOT1L; ENSG00000104885	FALSE	TRUE	TRUE	2	-0.0906254054403226	2.9266474121306	-0.379931604229213	0.707352683018051	0.999726594277815	-5.16930861906827
1	TRUE	HAVANA	gene	ENSG00000104886	11	PLEKHJ1	protein_coding	PLEKHJ1; ENSG00000104886	TRUE	TRUE	TRUE	2	-0.0197177573185731	5.39835984469834	-0.146578283470821	0.884694715409922	0.999726594277815	-5.70933028183025
1	TRUE	HAVANA	gene	ENSG00000104897	10	SF3A2	protein_coding	SF3A2; ENSG00000104897	FALSE	TRUE	TRUE	2	-0.0534457279994106	3.5218392011	-0.250313074553689	0.804485203817188	0.999726594277815	-5.31590147468773
1	TRUE	HAVANA	gene	ENSG00000104904	12	OAZ1	protein_coding	OAZ1; ENSG00000104904	TRUE	TRUE	TRUE	2	0.00914677722849268	9.37923410956536	0.102925160673605	0.918881420959962	0.999726594277815	-6.02014231519624
1	TRUE	HAVANA	gene	ENSG00000220008	3	LINGO3	protein_coding	LINGO3; ENSG00000220008	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000130332	15	LSM7	protein_coding	LSM7; ENSG00000130332	TRUE	TRUE	TRUE	2	-0.0801607098683585	6.60072027482342	-0.654710888193426	0.518907850220845	0.999726594277815	-5.65802681053465
1	TRUE	HAVANA	gene	ENSG00000005206	17	SPPL2B	protein_coding	SPPL2B; ENSG00000005206	TRUE	TRUE	TRUE	2	-0.0680628881741633	4.46380255787574	-0.475881647287936	0.638481375600524	0.999726594277815	-5.44667553716206
1	TRUE	HAVANA	gene	ENSG00000099800	8	TIMM13	protein_coding	TIMM13; ENSG00000099800	TRUE	TRUE	TRUE	2	0.102932214036352	6.68505234827709	0.784615351910041	0.440390042565161	0.999726594277815	-5.57765154748386
1	TRUE	HAVANA	gene	ENSG00000176619	13	LMNB2	protein_coding	LMNB2; ENSG00000176619	TRUE	TRUE	TRUE	2	-0.261133472621604	4.1446684064648	-1.54890553903869	0.134550322113055	0.999726594277815	-4.48646874687495
1	TRUE	HAVANA	gene	ENSG00000099860	9	GADD45B	protein_coding	GADD45B; ENSG00000099860	TRUE	TRUE	TRUE	2	0.059201531906429	4.06800755876376	0.0936524792197082	0.9266538096214	0.999726594277815	-5.38688934560358
1	TRUE	HAVANA	gene	ENSG00000176533	13	GNG7	protein_coding	GNG7; ENSG00000176533	TRUE	TRUE	TRUE	2	0.162618245827674	5.92458972555037	1.35256645269614	0.188857791400885	0.999726594277815	-4.94660554721297
1	TRUE	HAVANA	gene	ENSG00000176490	5	DIRAS1	protein_coding	DIRAS1; ENSG00000176490	TRUE	TRUE	TRUE	2	-0.162985952877769	4.58454201720203	-1.09434324975699	0.284715102480514	0.999726594277815	-5.04119234035948
1	TRUE	HAVANA	gene	ENSG00000141873	11	SLC39A3	protein_coding	SLC39A3; ENSG00000141873	TRUE	TRUE	TRUE	2	-0.0135551587754296	5.09167383102553	-0.111952156355313	0.911796616582318	0.999726594277815	-5.6547337317155
1	TRUE	HAVANA	gene	ENSG00000104969	10	SGTA	protein_coding	SGTA; ENSG00000104969	TRUE	TRUE	TRUE	2	0.00472479504856333	5.66686788381312	0.0425825173709525	0.966388214654909	0.999726594277815	-5.7463206928178
1	TRUE	HAVANA	gene	ENSG00000172009	15	THOP1	protein_coding	THOP1; ENSG00000172009	TRUE	TRUE	TRUE	2	-0.0601111164912081	5.33921676987353	-0.454160182608333	0.653812611486176	0.999726594277815	-5.59948143948118
1	TRUE	HAVANA	gene	ENSG00000172006	12	ZNF554	protein_coding	ZNF554; ENSG00000172006	TRUE	TRUE	TRUE	2	-0.263513249905918	3.64691806848886	-1.48785414777056	0.149870133062961	0.999726594277815	-4.50196089300595
1	TRUE	HAVANA	gene	ENSG00000104953	20	TLE6	protein_coding	TLE6; ENSG00000104953	TRUE	TRUE	TRUE	2	-0.0678886534146628	3.76586338886576	-0.358796278982817	0.722898776657731	0.999726594277815	-5.3389735864429
1	TRUE	HAVANA	gene	ENSG00000065717	15	TLE2	protein_coding	TLE2; ENSG00000065717	TRUE	TRUE	TRUE	2	0.311008955654333	4.93093683961657	1.73619557008437	0.0954616546109078	0.999726594277815	-4.34567422527586
1	TRUE	HAVANA	gene	ENSG00000267469	1	AC005944.1	lncRNA	AC005944.1; ENSG00000267469	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000104964	14	TLE5	protein_coding	TLE5; ENSG00000104964	TRUE	TRUE	TRUE	2	0.0393220954346543	8.93266967880194	0.465519875343296	0.645774872372544	0.999726594277815	-5.90064995923097
1	TRUE	HAVANA	gene	ENSG00000088256	9	GNA11	protein_coding	GNA11; ENSG00000088256	TRUE	TRUE	TRUE	2	0.116978352789327	5.69781232481848	0.899963041348375	0.377121973133095	0.999726594277815	-5.38337827780747
1	TRUE	HAVANA	gene	ENSG00000060558	4	GNA15	protein_coding	GNA15; ENSG00000060558	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000125912	11	NCLN	protein_coding	NCLN; ENSG00000125912	TRUE	TRUE	TRUE	2	-0.0460468475147717	4.45060400488118	-0.295165462734656	0.770417326195844	0.999726594277815	-5.51170022216433
1	TRUE	HAVANA	gene	ENSG00000161082	13	CELF5	protein_coding	CELF5; ENSG00000161082	TRUE	TRUE	TRUE	2	-0.0456558481066902	7.44332010205842	-0.374617790976846	0.711249381247715	0.999726594277815	-5.85377771215449
1	TRUE	HAVANA	gene	ENSG00000141905	19	NFIC	protein_coding	NFIC; ENSG00000141905	TRUE	TRUE	TRUE	2	-0.0153135346087181	5.64749719115469	-0.068638544173722	0.946002204800812	0.999726594277815	-5.72533258453723
1	TRUE	HAVANA	gene	ENSG00000129932	9	DOHH	protein_coding	DOHH; ENSG00000129932	TRUE	TRUE	TRUE	2	0.00316549943304366	4.66220515421759	0.0213863239424932	0.983115094988896	0.999726594277815	-5.56700442113338
1	TRUE	HAVANA	gene	ENSG00000105325	14	FZR1	protein_coding	FZR1; ENSG00000105325	TRUE	TRUE	TRUE	2	0.142294934347009	5.5537114419703	1.40271904726365	0.173562361107548	0.999726594277815	-4.85153973949847
1	TRUE	HAVANA	gene	ENSG00000161091	13	MFSD12	protein_coding	MFSD12; ENSG00000161091	TRUE	TRUE	TRUE	2	-0.042188361935905	4.89662377384173	-0.340658570160488	0.736337991277413	0.999726594277815	-5.56541748470195
1	TRUE	HAVANA	gene	ENSG00000064961	19	HMG20B	protein_coding	HMG20B; ENSG00000064961	TRUE	TRUE	TRUE	2	0.0396832023435549	4.00035482594813	0.166749158890469	0.86903088302511	0.999726594277815	-5.42960937633112
1	TRUE	HAVANA	gene	ENSG00000105298	14	CACTIN	protein_coding	CACTIN; ENSG00000105298	TRUE	TRUE	TRUE	2	-0.413874085805529	3.53039495873244	-1.78366654485613	0.0871870067139286	0.999726594277815	-4.14812079311916
1	TRUE	HAVANA	gene	ENSG00000186111	9	PIP5K1C	protein_coding	PIP5K1C; ENSG00000186111	TRUE	TRUE	TRUE	2	0.0473116321807093	5.44380160095641	0.417454282153243	0.680073797570272	0.999726594277815	-5.63340957493501
1	TRUE	HAVANA	gene	ENSG00000011132	12	APBA3	protein_coding	APBA3; ENSG00000011132	FALSE	TRUE	TRUE	2	0.502706665460792	2.60007515603069	2.02550587599056	0.0541253100298119	0.999726594277815	-3.85554315927035
1	TRUE	HAVANA	gene	ENSG00000183617	5	MRPL54	protein_coding	MRPL54; ENSG00000183617	TRUE	TRUE	TRUE	2	-0.0282351558281447	5.79325206900074	-0.245602167385174	0.808087748098612	0.999726594277815	-5.74120752434442
1	TRUE	HAVANA	gene	ENSG00000007264	15	MATK	protein_coding	MATK; ENSG00000007264	TRUE	TRUE	TRUE	2	-0.0461046485245762	5.44675862902404	-0.372688624493394	0.71266606272503	0.999726594277815	-5.64353007761271
1	TRUE	HAVANA	gene	ENSG00000105278	11	ZFR2	protein_coding	ZFR2; ENSG00000105278	TRUE	TRUE	TRUE	2	-0.124724106702897	4.63511670151632	-0.598599350473841	0.555437834543103	0.999726594277815	-5.42595014716131
1	TRUE	HAVANA	gene	ENSG00000167654	18	ATCAY	protein_coding	ATCAY; ENSG00000167654	TRUE	TRUE	TRUE	2	-0.0638953852061344	7.31653317639117	-0.48869515787382	0.629531295707284	0.999726594277815	-5.79633921289825
1	TRUE	HAVANA	gene	ENSG00000167657	14	DAPK3	protein_coding	DAPK3; ENSG00000167657	TRUE	TRUE	TRUE	2	0.113510157272617	4.18468805334922	0.594748939238528	0.557602523223147	0.999726594277815	-5.3311240097968
1	TRUE	HAVANA	gene	ENSG00000167658	16	EEF2	protein_coding	EEF2; ENSG00000167658	TRUE	TRUE	TRUE	2	-0.025245246359121	8.5874013106263	-0.285537833524989	0.777693041510516	0.999726594277815	-5.94872133916389
1	TRUE	HAVANA	gene	ENSG00000105229	7	PIAS4	protein_coding	PIAS4; ENSG00000105229	TRUE	TRUE	TRUE	2	-0.276941085028209	3.46407821573496	-1.69107808863943	0.103827838187106	0.999726594277815	-4.26134699460816
1	TRUE	HAVANA	gene	ENSG00000178951	9	ZBTB7A	protein_coding	ZBTB7A; ENSG00000178951	TRUE	TRUE	TRUE	2	0.0698079517872819	5.95625223035441	0.385679438897611	0.703580004251689	0.999726594277815	-5.70435115591226
1	TRUE	HAVANA	gene	ENSG00000126934	13	MAP2K2	protein_coding	MAP2K2; ENSG00000126934	TRUE	TRUE	TRUE	2	0.00928248093920428	7.11588851170472	0.0898884933683608	0.929125150243613	0.999726594277815	-5.89450196581432
1	TRUE	HAVANA	gene	ENSG00000077463	15	SIRT6	protein_coding	SIRT6; ENSG00000077463	FALSE	TRUE	TRUE	2	-0.0159589199811309	2.96889154143328	-0.0632069902477028	0.950127527404553	0.999726594277815	-5.21586608925684
1	TRUE	HAVANA	gene	ENSG00000105248	16	YJU2	protein_coding	YJU2; ENSG00000105248	FALSE	TRUE	TRUE	2	0.222303743541872	3.34694353859891	1.00373913741747	0.325562640671366	0.999726594277815	-4.92681410738325
1	TRUE	HAVANA	gene	ENSG00000105255	11	FSD1	protein_coding	FSD1; ENSG00000105255	TRUE	TRUE	TRUE	2	0.0906447074185625	5.63662784263555	0.688169980592919	0.497973639799482	0.999726594277815	-5.52482596365066
1	TRUE	HAVANA	gene	ENSG00000008382	15	MPND	protein_coding	MPND; ENSG00000008382	TRUE	TRUE	TRUE	2	0.0672687007451632	4.41668949358942	0.471730165964896	0.64139913009795	0.999726594277815	-5.4339866028361
1	TRUE	HAVANA	gene	ENSG00000141985	9	SH3GL1	protein_coding	SH3GL1; ENSG00000141985	TRUE	TRUE	TRUE	2	0.033049344718294	4.64371132938641	0.208563417496497	0.83655695224637	0.999726594277815	-5.54845592760725
1	TRUE	HAVANA	gene	ENSG00000167670	16	CHAF1A	protein_coding	CHAF1A; ENSG00000167670	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000167671	12	UBXN6	protein_coding	UBXN6; ENSG00000167671	TRUE	TRUE	TRUE	2	0.000406127532170247	6.63730764710875	0.00399589950301134	0.996844920373641	0.999726594277815	-5.86406370257016
1	TRUE	HAVANA	gene	ENSG00000167674	15	HDGFL2	protein_coding	HDGFL2; ENSG00000167674	TRUE	TRUE	TRUE	2	0.0640052457041121	4.88732965087225	0.389394233798484	0.700433807830517	0.999726594277815	-5.56800205166263
1	TRUE	HAVANA	gene	ENSG00000167676	4	PLIN4	protein_coding	PLIN4; ENSG00000167676	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000214456	8	PLIN5	protein_coding	PLIN5; ENSG00000214456	TRUE	TRUE	TRUE	2	0.163799876843915	3.53964945170803	0.773317334104067	0.446918871200158	0.999726594277815	-5.09739006008725
1	TRUE	HAVANA	gene	ENSG00000167680	16	SEMA6B	protein_coding	SEMA6B; ENSG00000167680	TRUE	TRUE	TRUE	2	0.104016706691494	5.79717573303253	1.14693263460024	0.262766170912355	0.999726594277815	-5.16313928515099
1	TRUE	HAVANA	gene	ENSG00000185361	9	TNFAIP8L1	protein_coding	TNFAIP8L1; ENSG00000185361	TRUE	TRUE	TRUE	2	-0.085107937577636	4.09893056346609	-0.451244737865061	0.655882441487226	0.999726594277815	-5.36544492475855
1	TRUE	HAVANA	gene	ENSG00000074842	7	MYDGF	protein_coding	MYDGF; ENSG00000074842	TRUE	TRUE	TRUE	2	-0.0291899614579785	6.37417601090724	-0.308987900726912	0.760009174590554	0.999726594277815	-5.7912076467367
1	TRUE	HAVANA	gene	ENSG00000142002	17	DPP9	protein_coding	DPP9; ENSG00000142002	TRUE	TRUE	TRUE	2	-0.0533848785504372	3.82354959229351	-0.314486441697869	0.755881524370331	0.999726594277815	-5.36543609788106
1	TRUE	HAVANA	gene	ENSG00000176840	12	MIR7-3HG	lncRNA	MIR7-3HG; ENSG00000176840	TRUE	TRUE	TRUE	2	-0.0955261068747917	5.8471518572577	-0.349419986665534	0.731259437420254	0.999726594277815	-5.72069723081315
1	TRUE	HAVANA	gene	ENSG00000141965	5	FEM1A	protein_coding	FEM1A; ENSG00000141965	TRUE	TRUE	TRUE	2	-0.00401689066971706	4.6749635853809	-0.0299284936300441	0.976372689598886	0.999726594277815	-5.5760402489101
1	TRUE	HAVANA	gene	ENSG00000127666	9	TICAM1	protein_coding	TICAM1; ENSG00000127666	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000105355	9	PLIN3	protein_coding	PLIN3; ENSG00000105355	TRUE	TRUE	TRUE	2	0.0922704555615414	3.64796277774367	0.27982567922529	0.782501173928807	0.999726594277815	-5.30030030441079
1	TRUE	HAVANA	gene	ENSG00000127663	15	KDM4B	protein_coding	KDM4B; ENSG00000127663	TRUE	TRUE	TRUE	2	-0.21905579007697	4.11925915557763	-1.36083670099027	0.186265049301928	0.999726594277815	-4.70045638806776
1	TRUE	HAVANA	gene	ENSG00000105426	16	PTPRS	protein_coding	PTPRS; ENSG00000105426	FALSE	TRUE	TRUE	2	0.247055330201987	2.86972833340714	0.985767797178681	0.334125549853998	0.999726594277815	-4.8697806564482
1	TRUE	HAVANA	gene	ENSG00000223573	7	TINCR	protein_coding	TINCR; ENSG00000223573	FALSE	TRUE	TRUE	2	-0.0579461160507194	3.03983945019231	-0.234903607161875	0.816285171534735	0.999726594277815	-5.21701378924969
1	TRUE	HAVANA	gene	ENSG00000130254	12	SAFB2	protein_coding	SAFB2; ENSG00000130254	TRUE	TRUE	TRUE	2	0.100062194228686	5.63609630200548	0.918266207071095	0.367657372359057	0.999726594277815	-5.35217057230895
1	TRUE	HAVANA	gene	ENSG00000160633	13	SAFB	protein_coding	SAFB; ENSG00000160633	TRUE	TRUE	TRUE	2	0.00433188937578218	5.80960539388801	0.0364197877482767	0.971250230578998	0.999726594277815	-5.76455826423534
1	TRUE	HAVANA	gene	ENSG00000130255	13	RPL36	protein_coding	RPL36; ENSG00000130255	TRUE	TRUE	TRUE	2	0.0469281734534416	10.0591959713813	0.524693055396899	0.604631526033477	0.999726594277815	-5.91030375327614
1	TRUE	HAVANA	gene	ENSG00000174917	8	MICOS13	protein_coding	MICOS13; ENSG00000174917	TRUE	TRUE	TRUE	2	-0.0377539905159522	7.52785411761477	-0.456509536487205	0.652146737314405	0.999726594277815	-5.83018620478142
1	TRUE	HAVANA	gene	ENSG00000167733	13	HSD11B1L	protein_coding	HSD11B1L; ENSG00000167733	TRUE	TRUE	TRUE	2	0.0071765792451673	6.50647106109858	0.0704258997211534	0.944440862112566	0.999726594277815	-5.85082715147656
1	TRUE	HAVANA	gene	ENSG00000196365	12	LONP1	protein_coding	LONP1; ENSG00000196365	TRUE	TRUE	TRUE	2	-0.072913401783483	5.32676459824476	-0.499365365495894	0.622089504713712	0.999726594277815	-5.57787850765511
1	TRUE	HAVANA	gene	ENSG00000141994	16	DUS3L	protein_coding	DUS3L; ENSG00000141994	FALSE	TRUE	TRUE	2	-0.131660959124349	3.16210711321522	-0.631012956835055	0.534022715719151	0.999726594277815	-5.11916728850774
1	TRUE	HAVANA	gene	ENSG00000174886	13	NDUFA11	protein_coding	NDUFA11; ENSG00000174886	TRUE	TRUE	TRUE	2	0.00771791415735809	8.469311172015	0.0708331821869427	0.944120113923271	0.999726594277815	-5.98380754127325
1	TRUE	HAVANA	gene	ENSG00000105519	17	CAPS	protein_coding	CAPS; ENSG00000105519	FALSE	TRUE	TRUE	2	0.458167796732722	2.94797458618011	1.52125693278122	0.141555109555292	0.999726594277815	-4.41512169354675
1	TRUE	HAVANA	gene	ENSG00000031823	14	RANBP3	protein_coding	RANBP3; ENSG00000031823	TRUE	TRUE	TRUE	2	0.00125618261015664	5.22666073136663	0.0102956060994911	0.991870929386019	0.999726594277815	-5.67317478224102
1	TRUE	HAVANA	gene	ENSG00000087903	13	RFX2	protein_coding	RFX2; ENSG00000087903	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000130382	9	MLLT1	protein_coding	MLLT1; ENSG00000130382	TRUE	TRUE	TRUE	2	-0.0710210771920627	6.54417407959686	-0.624335015772171	0.538324362269502	0.999726594277815	-5.66443008281522
1	TRUE	HAVANA	gene	ENSG00000125656	11	CLPP	protein_coding	CLPP; ENSG00000125656	TRUE	TRUE	TRUE	2	-0.0109508893844349	5.5068324721102	-0.10420977725014	0.917872762004452	0.999726594277815	-5.71898445426659
1	TRUE	HAVANA	gene	ENSG00000125652	8	ALKBH7	protein_coding	ALKBH7; ENSG00000125652	TRUE	TRUE	TRUE	2	-0.0394092002561059	6.54027453356668	-0.386682199919628	0.702414120066972	0.999726594277815	-5.7832900512896
1	TRUE	HAVANA	gene	ENSG00000125650	4	PSPN	protein_coding	PSPN; ENSG00000125650	FALSE	TRUE	TRUE	2	0.118204248044526	2.78388483945606	0.471687807577177	0.641428931020949	0.999726594277815	-5.11949548060239
1	TRUE	HAVANA	gene	ENSG00000125651	14	GTF2F1	protein_coding	GTF2F1; ENSG00000125651	TRUE	TRUE	TRUE	2	0.0365110393253122	5.47640044524856	0.348758175128082	0.730325643047454	0.999726594277815	-5.65753701745625
1	TRUE	HAVANA	gene	ENSG00000088247	17	KHSRP	protein_coding	KHSRP; ENSG00000088247	TRUE	TRUE	TRUE	2	0.0018139647797705	5.57794044332433	0.0181895365674618	0.985638703278042	0.999726594277815	-5.72971096144974
1	TRUE	HAVANA	gene	ENSG00000125648	15	SLC25A23	protein_coding	SLC25A23; ENSG00000125648	TRUE	TRUE	TRUE	2	0.0897171361780093	6.93483871559834	0.664873455443381	0.512524253932368	0.999726594277815	-5.6691301794081
1	TRUE	HAVANA	gene	ENSG00000104833	12	TUBB4A	protein_coding	TUBB4A; ENSG00000104833	TRUE	TRUE	TRUE	2	-0.0145751183144377	8.05246234093597	-0.101775427841098	0.919869910069037	0.999726594277815	-5.95283536463219
1	TRUE	HAVANA	gene	ENSG00000125657	5	TNFSF9	protein_coding	TNFSF9; ENSG00000125657	FALSE	TRUE	TRUE	2	0.0900232930961693	2.75483385993939	0.322854174771827	0.749614262141355	0.999726594277815	-5.1652689044611
1	TRUE	HAVANA	gene	ENSG00000125730	17	C3	protein_coding	C3; ENSG00000125730	TRUE	TRUE	TRUE	2	0.166395639711337	5.75659603058478	0.316711472566255	0.75602327669755	0.999726594277815	-5.7351667061593
1	TRUE	HAVANA	gene	ENSG00000125734	15	GPR108	protein_coding	GPR108; ENSG00000125734	TRUE	TRUE	TRUE	2	-0.0347060033646282	4.1269529370923	-0.202580288034028	0.841178340829901	0.999726594277815	-5.45279489176729
1	TRUE	HAVANA	gene	ENSG00000125733	18	TRIP10	protein_coding	TRIP10; ENSG00000125733	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000141968	8	VAV1	protein_coding	VAV1; ENSG00000141968	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000130544	12	ZNF557	protein_coding	ZNF557; ENSG00000130544	FALSE	TRUE	TRUE	2	0.0853854492767102	2.60477047202616	0.263442572590636	0.794468283751895	0.999726594277815	-5.12852207705957
1	TRUE	HAVANA	gene	ENSG00000171105	14	INSR	protein_coding	INSR; ENSG00000171105	TRUE	TRUE	TRUE	2	0.336411881685165	5.1272773090965	2.58195781049828	0.0163896709436914	0.999726594277815	-3.00263873627792
1	TRUE	HAVANA	gene	ENSG00000104880	18	ARHGEF18	protein_coding	ARHGEF18; ENSG00000104880	TRUE	TRUE	TRUE	2	-0.128838276011067	3.77494173146846	-0.676696640955573	0.505097867630602	0.999726594277815	-5.20540437014414
1	TRUE	HAVANA	gene	ENSG00000198816	7	ZNF358	protein_coding	ZNF358; ENSG00000198816	TRUE	TRUE	TRUE	2	0.116060681543733	5.83695007665024	1.09267374876468	0.285432915744228	0.999726594277815	-5.22138062195376
1	TRUE	HAVANA	gene	ENSG00000090674	16	MCOLN1	protein_coding	MCOLN1; ENSG00000090674	TRUE	TRUE	TRUE	2	0.0530916415863775	4.96865509144736	0.404721061724576	0.689283275637363	0.999726594277815	-5.56613684722018
1	TRUE	HAVANA	gene	ENSG00000032444	16	PNPLA6	protein_coding	PNPLA6; ENSG00000032444	TRUE	TRUE	TRUE	2	0.0399156591166522	6.09121182545298	0.443666245480164	0.661275951904923	0.999726594277815	-5.70538333701263
1	TRUE	HAVANA	gene	ENSG00000076826	9	CAMSAP3	protein_coding	CAMSAP3; ENSG00000076826	TRUE	TRUE	TRUE	2	-0.010153417635033	4.87038352476706	-0.0619348659879874	0.951129926824258	0.999726594277815	-5.61885794735011
1	TRUE	HAVANA	gene	ENSG00000076924	12	XAB2	protein_coding	XAB2; ENSG00000076924	TRUE	TRUE	TRUE	2	-0.141787680841509	4.23736930710537	-0.733811229377944	0.470204241236538	0.999726594277815	-5.27465204823956
1	TRUE	HAVANA	gene	ENSG00000229833	10	PET100	protein_coding	PET100; ENSG00000229833	TRUE	TRUE	TRUE	2	0.0505578928833038	7.68052828145564	0.39568036924126	0.695877161214248	0.999726594277815	-5.86699532206747
1	TRUE	HAVANA	gene	ENSG00000181029	9	TRAPPC5	protein_coding	TRAPPC5; ENSG00000181029	TRUE	TRUE	TRUE	2	0.025489506738219	7.73205242218233	0.282936529830129	0.779662473373344	0.999726594277815	-5.90458039638275
1	TRUE	HAVANA	gene	ENSG00000182566	13	CLEC4G	protein_coding	CLEC4G; ENSG00000182566	FALSE	TRUE	TRUE	2	-0.0130662428143983	3.1879544330588	-0.0386505370050333	0.969546115505219	0.999726594277815	-5.29123809965502
1	TRUE	HAVANA	gene	ENSG00000142459	8	EVI5L	protein_coding	EVI5L; ENSG00000142459	TRUE	TRUE	TRUE	2	0.120991101505961	5.78501747951879	1.20583861659617	0.239686313918205	0.999726594277815	-5.10076309354468
1	TRUE	HAVANA	gene	ENSG00000183248	12	PRR36	protein_coding	PRR36; ENSG00000183248	TRUE	TRUE	TRUE	2	-0.0741171448428679	5.87767979827983	-0.710356163768969	0.484360140338557	0.999726594277815	-5.53788830749634
1	TRUE	HAVANA	gene	ENSG00000076984	17	MAP2K7	protein_coding	MAP2K7; ENSG00000076984	TRUE	TRUE	TRUE	2	-0.0470647336533185	4.30006954900287	-0.321651053704745	0.750514305248139	0.999726594277815	-5.44434907624113
1	TRUE	HAVANA	gene	ENSG00000260001	6	TGFBR3L	protein_coding	TGFBR3L; ENSG00000260001	TRUE	TRUE	TRUE	2	0.0344775236095439	5.38593363394529	0.219988007990771	0.827749347212838	0.999726594277815	-5.69022879678193
1	TRUE	HAVANA	gene	ENSG00000104976	12	SNAPC2	protein_coding	SNAPC2; ENSG00000104976	TRUE	TRUE	TRUE	2	0.175731317989892	4.49733319019976	1.27457743439407	0.214716423132563	0.999726594277815	-4.85813691398691
1	TRUE	HAVANA	gene	ENSG00000178531	6	CTXN1	protein_coding	CTXN1; ENSG00000178531	TRUE	TRUE	TRUE	2	0.0504987001265258	8.52265523957517	0.49175503995295	0.627380336903657	0.999726594277815	-5.87140053632076
1	TRUE	HAVANA	gene	ENSG00000104980	8	TIMM44	protein_coding	TIMM44; ENSG00000104980	TRUE	TRUE	TRUE	2	-0.0987573098330923	4.66503231365897	-0.755104354152667	0.457566155167726	0.999726594277815	-5.32060902225187
1	TRUE	HAVANA	gene	ENSG00000066044	15	ELAVL1	protein_coding	ELAVL1; ENSG00000066044	TRUE	TRUE	TRUE	2	0.00177818084386299	5.54046307256906	0.0160746796341725	0.987308299596095	0.999726594277815	-5.72277960873828
1	TRUE	HAVANA	gene	ENSG00000090661	12	CERS4	protein_coding	CERS4; ENSG00000090661	TRUE	TRUE	TRUE	2	-0.0240568202208209	4.49649932007161	-0.161959829912915	0.872699414795341	0.999726594277815	-5.54282208548605
1	TRUE	HAVANA	gene	ENSG00000167775	11	CD320	protein_coding	CD320; ENSG00000167775	TRUE	TRUE	TRUE	2	-0.0689988358204387	5.58100047218577	-0.589690685680247	0.560933929077687	0.999726594277815	-5.57198958564278
1	TRUE	HAVANA	gene	ENSG00000267855	6	NDUFA7	protein_coding	NDUFA7; ENSG00000267855	TRUE	TRUE	TRUE	2	-0.104739732886511	6.83290707235754	-0.917690426271969	0.367952692931298	0.999726594277815	-5.48277083321846
