symbol	dx
BTN1A1	SCZ
RPL7P9	BMI
CTC-235G5.3	BMI
THBS3	BMI
CTD-2265O21.7	BMI
PIGT	BMI
PSD4	BMI
DDA1	BMI
MRPL10	BMI
PRKAR2A-AS1	BMI
POU6F1	BMI
RP3-408N23.4	BMI
GBF1	SCZ
SOX11	BMI
PPP1R14B	SCZ
NSD2	BIP
ABCA3	BIP
TOR1B	SCZ
ALKAL2	BMI
HINFP	BMI
RP11-24H2.3	MDD
LAT2	BMI
RP11-386I14.3	BMI
RP4-676J13.2	SCZ
TENM1	BMI
RPL26L1	BMI
SGSM3	SCZ
SPP1	BMI
NRG2	BMI
GTDC1	SCZ
DYNLL2	BMI
LPXN	AD
GLB1L3	SCZ
RP11-247C2.2	BMI
PGBD1	BMI
FARP1-AS1	BMI
MED25	BMI
ESPN	BMI
NOL10	BMI
TGM2	BMI
RP1-283E3.4	BMI
C1QBP	BMI
FAM161B	MDD
HMCN2	BMI
AGPAT1	SCZ
RHOT2	BMI
MYO16	BMI
CHMP1B	BMI
MOB2	BMI
UROD	BMI
VWA1	ADHD
KCMF1	BMI
NDUFAF6	AD
RPL10	SCZ
RFT1	SCZ
RPL10P19	SCZ
CTDNEP1	BMI
CYB5D2	SCZ
ZNF789	BMI
CPLX3	BMI
PSMC3IP	BMI
NHEJ1	BMI
CENPA	BMI
HOXB-AS1	BMI
LY6G6D	SCZ
SMPD3	BMI
RILPL1	BMI
DUTP7	BMI
RASAL2	BMI
PILRB	BMI
H2BC18	SCZ
KYAT1	SCZ
ERICH3	BMI
TOMM7	BMI
RIT2	BMI
RP1-221C16.8	SCZ
MMP25	BMI
MTA1	BMI
MRPL28	BMI
RP11-417N10.3	BMI
SMOX	BMI
NCF1C	BMI
SPINDOC	SCZ
ATP5MF	AD
SYS1-DBNDD2	BIP
NAALADL1	BMI
RP11-481A20.4	BMI
SUFU	BMI
CSAD	BMI
GPR37L1	BMI
SLC5A8	BMI
IFRD1	BMI
ZNF791	BMI
AC018641.7	BMI
HTR1F	BMI
RP11-477N3.1	BMI
PRPF4	BMI
CHST8	SCZ
B3GNT4	BIP
RP11-259G18.3	GAD
MICB	MDD
HPR	AD
SNX32	SCZ
RP11-69E11.4	BMI
CSPG4P10	BMI
UBE2Z	SCZ
RN7SL417P	BIP
FNDC3B	BMI
SLC6A1	BMI
SIGIRR	BMI
ZBTB12	BMI
AC016722.4	BMI
GGA3	BMI
GFRA2	BMI
IQCJ-SCHIP1	BMI
ING1	BMI
EPHB6	BMI
PAPLN	BMI
RAB5IF	BMI
YY1AP1	BMI
IP6K3	BMI
PTPRJ	AD
UST	AD
RALYL	BMI
TRIOBP	BMI
C3orf62	BIP
BRCA1	BMI
PRSS35	BMI
BUB1B	SCZ
SCARF1	BMI
PIP5K1A	BMI
NFKBIL1	SCZ
RAB7A	BMI
PCGF6	SCZ
PSME4	SCZ
RARG	BMI
HSD17B6	BIP
ADAMTSL4	BIP
TARS2	ADHD
PCDHGA6	SCZ
SARS1	BMI
TRAP1	BMI
CETN3	SCZ
MXD3	BMI
HSD17B1	BIP
GTF3C3	BMI
TOGARAM2	BMI
MZB1	SCZ
FAM168A	BMI
ARID1A	BMI
MOV10	SCZ
ORC5	BMI
ERF	BMI
L3HYPDH	SCZ
LDB3	AD
OR2W5P	BMI
YBX1	BMI
NKAPL	BMI
MTHFSD	BMI
PPP4R3A	BMI
RNPEP	BMI
SNORD91A	BMI
DNAH1	SCZ
CYB5R4	SCZ
HLA-K	SCZ
GPR89P	SCZ
ADGRG6	BMI
HCG17	SCZ
RESF1	BMI
RP11-650L12.2	SCZ
SPINDOC	MDD
ADGRG6	ASD
FLII	SCZ
DNAJA1	SCZ
RP11-101E7.2	BMI
MEF2D	BMI
RPS24	BMI
SPG7	BMI
ABHD16A	BMI
E2F3	BMI
H2AC7	SCZ
TP53INP1	AD
PARP16	BMI
DIP2B	SCZ
SPATS2	SCZ
TCEA2	SCZ
CDC42SE1	ADHD
G3BP2	BMI
YPEL1	SCZ
CTNNA1	SCZ
NUBPL	BMI
RP11-459I19.1	BMI
TPST1	BMI
DENR	BMI
RP11-787D18.2	BMI
YWHAZP5	MDD
RP11-164O23.7	AD
FAM221A	SCZ
NPW	BIP
BRPF1	BMI
HLA-DMB	BMI
PLEKHF2	BMI
RP11-554D14.8	BMI
PPIP5K1	BMI
NLRP2	AD
STX3	AD
FAM149B1	BMI
C6orf141	BMI
PROX1	SCZ
FER	BMI
NRP1	BMI
FHIT	BMI
RP11-44D5.1	BMI
GFUS	BMI
UBE2F	BMI
SLC35E1	BMI
RP11-307C19.1	BMI
HLTF	BMI
CSRNP1	BMI
MIR210HG	BMI
RP11-677M14.3	SCZ
COL9A2	BMI
RP11-351I21.11	BMI
RP11-79N23.1	BMI
RP11-490M8.1	BMI
SCNM1	MDD
TOP3BP1	BIP
ITPRIPL1	SCZ
CALCOCO1	BMI
SGSM2	BMI
HEMGN	BMI
RNU6-33P	BMI
ADSL	BMI
MSRA	SCZ
FAM81A	SCZ
ZBTB45	MDD
RP11-12M9.4	SCZ
CD14	SCZ
PINLYP	ADHD
RRAGC	BMI
ALAS2	BMI
RP11-552E10.1	ADHD
OGDH	SCZ
CCDC89	AD
PTPN1	MDD
CLDN11	BMI
MCCD1P2	SCZ
ADA2	BMI
DNAJC6	BMI
IFI6	BMI
FZD7	BMI
LGALS9C	SCZ
CDC42BPB	BMI
ACAP2	BMI
UNC5CL	BMI
PARD3B	BMI
RP11-416A14.1	BMI
RP3-467D16.3	BMI
PPP2R5C	BMI
ZNF853	BMI
HLA-J	BMI
CARMIL3	BMI
TCP11L2	BMI
ATXN7L2	BMI
NAA40	MDD
RP11-519C12.1	SCZ
RP13-467H17.1	BMI
GOSR1	SCZ
CACNA1D	ADHD
ADCK5	ADHD
CACNA1D	SCZ
BTLA	BMI
C8orf74	BMI
IQCB1	BMI
AC092667.2	BMI
EPHB1	BMI
PIGW	BMI
AC079779.4	BMI
TNIP2	BIP
VAC14	AD
AARSD1	BMI
FBXL6	ADHD
PRORP	BMI
RP11-7O11.3	SCZ
RP11-569D9.5	SCZ
RNASE10	BMI
JTB	SCZ
NFKBIL1	BMI
SEPHS2	BMI
DARS1-AS1	BMI
JAK1	BMI
CTB-33G10.1	SCZ
SGK1	BMI
NABP2	BMI
ATP6V1A	BMI
RP11-373E16.3	BMI
RP5-1159O4.1	ADHD
CPSF6	BMI
RPAP2	BMI
RP11-56B16.1	BMI
C4orf3	BMI
SYF2	BMI
EPRS1	SCZ
PRKCZ	BMI
SLC29A4	AD
CREB1	SCZ
RP11-184I16.4	SCZ
RP11-425L10.1	SCZ
PRPF19	AD
PTPRN	BMI
MCCD1P1	SCZ
ANKRD13B	BIP
COX7B	BMI
VARS1	BMI
TBC1D13	SCZ
HMGN1	BMI
TNFRSF13B	SCZ
PDAP1	BMI
MTRNR2L4	BMI
RCE1	BMI
NUB1	BMI
AC058791.1	AD
PDIA3P2	BMI
RN7SL656P	ASD
NMUR2	SCZ
AGTPBP1	BMI
COPS4	BMI
YJU2B	BMI
RTN4RL1	BMI
MYO9B	BMI
USF1	BMI
HLA-F	BMI
NAA40	BIP
PLEKHG3	BMI
RP11-613D13.10	BMI
RN7SKP287	BMI
HPS5	BMI
SPDYE18	BMI
ARMC6	SCZ
SLC46A2	BMI
ARMCX6	BMI
ATP6V0A1	BIP
CACNA2D2	ADHD
RP11-147L13.11	BMI
RP13-820C6.2	BMI
PTEN	BMI
TAF15	BMI
NBEAL2	BMI
MLKL	BMI
BTF3	BMI
TATDN3	ADHD
LINC01248	BMI
NUTF2	SCZ
SP4	BMI
LUC7L2	BMI
ZBTB7A	BMI
IFI30	BMI
COQ7	BMI
EBLN3P	SCZ
PABPC1P4	BMI
GPHA2	SCZ
ZNF142	BMI
ACE3P	BMI
FAM83H	SCZ
EPCAM	BMI
PTPRT	BMI
VEGFB	BMI
C2	BMI
TMEM69	BMI
ERN1	BMI
RBBP4	BMI
PIK3AP1	SCZ
RP11-295D4.5	SCZ
ELP5	SCZ
DECR2	BMI
USP6	BMI
TMEM270	BMI
LRRC25	BMI
SPRYD3	BMI
RP5-874C20.6	SCZ
H1-5	MDD
MON1A	BIP
CTSB	ASD
MLH1	BIP
SMARCAD1	BMI
CD82	BMI
RP11-499E18.1	BMI
TSC22D4	BMI
UBE2L5	BMI
TMEM60	BMI
RP11-96A1.5	BMI
NT5C3A	BMI
H1-2	BMI
LRRC73	SCZ
RP11-427L15.2	BMI
OGFRL1	BMI
OAS1	BMI
ANTXR2	ADHD
RIMKLA	BMI
CTD-2001J20.1	BMI
GPX3	BMI
MRPS33	BMI
APOC1	BMI
RP11-51F16.9	AD
SNUPN	BMI
CBX3P4	BMI
RP11-466A19.1	SCZ
RNF41	MDD
CTD-3187F8.6	BMI
PLCG1	SCZ
CSPG5	BMI
HIP1R	SCZ
OR8G5	SCZ
RP11-351I21.6	BMI
CTD-2561B21.4	BMI
ZSWIM8-AS1	BMI
HOXB1	BMI
HNRNPK	ADHD
MED9	SCZ
SDAD1	AD
UNC79	SCZ
TRIM37	SCZ
DNAJC3-DT	BMI
ZNF629	BIP
SHROOM4	BMI
GPN1	BMI
SNX27	BMI
KNTC1	BMI
NFE2L2	BMI
PRPF8	BMI
KCNIP4	BMI
AC007098.1	BMI
ODF2	BMI
ALS2CL	BMI
RNASE3	BMI
SRSF9	BMI
IRF3	BMI
SPINDOC	ADHD
RP11-382D8.3	BMI
NT5M	BMI
HVCN1	BMI
ECD	BMI
DFFB	BMI
LRIT2	BIP
RP11-6N13.1	BMI
MTAPP1	BMI
COX7C	BMI
DEDD2	BMI
PID1	BMI
ANKRD39	SCZ
HCG25	BMI
MRPS9	BMI
CRIM1	BMI
RGCC	BMI
PERM1	SCZ
RP5-1042K10.13	BMI
RPS6KB2	ADHD
RP11-123K19.1	BMI
CIP2A	BMI
TAPBPL	BMI
RPL32P3	BMI
OGFRP1	SCZ
SIGLEC7	BMI
CORO7	BMI
HBM	BMI
RAB3IL1	BMI
AC015977.6	BMI
HBEGF	SCZ
TERF2	SCZ
SAP30	BMI
XXbac-BPG248L24.10	SCZ
RP11-370K11.1	SCZ
TOM1	BMI
GFOD2	BMI
DNAL1	BMI
SLC4A10	BMI
ENO4	BMI
SOGA1	BMI
NNT-AS1	BMI
TSPAN4	BMI
MSS51	SCZ
CNTNAP1	BMI
USP17L2	BMI
H4C5	SCZ
MEST	BMI
ACAD8	SCZ
CDC73	BMI
RASSF2	BMI
CLIP2	BMI
GMIP	BMI
EEF1A2	SCZ
MIR3655	SCZ
ATP7A	BMI
RP11-418H16.1	BMI
CWC25	BMI
RP4-555D20.3	BMI
L3MBTL2	BMI
ZNF629	SCZ
CST7	BMI
ZMYND8	BMI
TUT7	BMI
DHX16	BMI
SELPLG	BMI
GOLGA6C	BMI
ZDHHC7	BMI
SCNN1D	BMI
B3GNT4	SCZ
RAB27A	BMI
ZC3H4	BMI
ZNF555	BMI
TRIM15	SCZ
RNF145	SCZ
MMAB	SCZ
RP11-783K16.5	BMI
NCF1B	BMI
KLF13	BMI
MON2	BMI
CARD14	BMI
OR2B8P	SCZ
SERPINA13P	BMI
NAGK	BMI
ATP5ME	BMI
MYL6B	BMI
FBXO36	AD
ELOB	BMI
MRPL43	BIP
ALMS1-IT1	SCZ
JMJD1C	SCZ
PPM1G	SCZ
PATZ1	SCZ
FNTA	BMI
CHRM4	BMI
DEF8	BMI
TMEM26-AS1	BMI
RP11-478J18.2	SCZ
ALG13	BMI
TOP3A	SCZ
ZNF771	AD
PRKN	MDD
CNPY2	BMI
RP11-894P9.2	BMI
AIF1	SCZ
RNU6-646P	BMI
STK4	AD
CTD-3035D6.2	BMI
MAGED1	BMI
YY1AP1	SCZ
NT5C1A	SCZ
CITF22-1A6.3	SCZ
FABP2	BMI
PPP1R3C	BMI
AC007405.4	BMI
XXbac-BPG154L12.4	BMI
RP11-196G11.6	BMI
HCP5B	SCZ
RAB11FIP1	BMI
MYL4	BMI
ARID4A	BMI
ZNF484	SCZ
IFT172	SCZ
SAAL1	AD
MN1	BMI
ENPP1	BMI
KRBA1	BMI
PLEKHN1	SCZ
RP11-347C18.1	BMI
HIF1A	BMI
TBC1D7	BMI
BBOX1	BMI
RP11-71L14.4	BMI
MRI1	BMI
F2RL1	BMI
LINC01099	SCZ
SH2B3	BMI
GOLGA6L17P	SCZ
TM4SF19-AS1	BMI
LAMTOR2	BMI
MTRF1L	BMI
TBX4	SCZ
JAML	BMI
CTDSP2	BMI
H3C10	MDD
FERMT2	ASD
ARIH2	BIP
ZXDC	BMI
NPC2	BMI
MUTYH	BMI
TMEM183A	BMI
SRSF5	BMI
ABCC8	SCZ
UBE2Q2P11	SCZ
GABARAPL2	BMI
SIRT7	BMI
PLA2G6	BMI
MAML1	BMI
FRY	BMI
SEMA6C	SCZ
AC003075.4	BMI
AC097724.3	BMI
LTB	SCZ
SH3PXD2A	SCZ
C17orf75	SCZ
PHB	BMI
NBL1	BMI
RP11-278H7.1	BMI
TBC1D2	SCZ
TRAPPC5	BMI
ELP3	BMI
CD55	BMI
ZZEF1	BMI
FMO6P	BMI
FOLH1	AD
KRBOX5	BMI
PHLDB1	BMI
MAP1B	AD
BORCS6	BMI
RING1	BMI
GATA2	BMI
RP11-434H14.1	BMI
RP5-826L7.1	BMI
RP11-6N13.1	ADHD
SREK1IP1	BMI
NFKBIA	BMI
LTB	BMI
KLF6	BMI
DPEP2	SCZ
MBLAC2	BMI
CCDC25	BMI
EDRF1	AD
RP11-214K3.19	SCZ
GMPPB	BIP
SLC6A12	BMI
ASCC2	BIP
RAC1	BMI
ARMC5	BMI
PRSS53	BIP
CELF2	BMI
ADRA2C	BMI
TBC1D10B	SCZ
C9orf72	AD
MTMR3	AD
EME2	MDD
FAM214A	BMI
B4GALNT4	BMI
CIDECP1	BMI
RP11-575L7.4	ADHD
AL022476.2	SCZ
RP11-379B18.5	ADHD
AC007773.2	BMI
RP11-147L13.12	BMI
RP11-336K24.12	BMI
HERC4	MDD
LRRC28	BMI
AC092171.4	BMI
THEMIS2	BMI
C17orf49	BMI
VPS35L	BMI
RP11-1017G21.6	BMI
CCDC28A	BMI
PPP1R3D	BMI
CYP20A1	BMI
ATP13A2	BMI
AC069257.8	BMI
FAM27E3	BIP
PARP3	SCZ
NRN1	BMI
RP1-92O14.6	ADHD
C2orf49	BMI
ITPR3	SCZ
PTK6	BMI
PSG9	BMI
TFAP4	SCZ
PKD1	BMI
DYTN	BMI
DPP8	BMI
TADA1	BMI
IRS4	BMI
SOX12	BMI
WDR61	BMI
UNC45A	BMI
HLA-DRB9	BMI
MAST2	BMI
BAD	BMI
RSPO2	BMI
ZDHHC20-IT1	SCZ
USP28	SCZ
EPHA3	BMI
CAD	SCZ
RASGRP2	BMI
SLC52A1	BMI
TMEM200A	BMI
SPPL2A	AD
TTC39A	BIP
RIN3	BMI
PSMB9	BMI
IMPDH1	BMI
PMS2P2	BMI
ZNF204P	SCZ
ENPP7P12	BMI
NPIPB13	BMI
BTN2A3P	SCZ
SEC14L1P1	BMI
DSN1	BMI
ST8SIA3	BMI
ELAVL4	BMI
LINC00174	BMI
CRLF3	BMI
NDRG4	BMI
KIF3B	BMI
NSUN3	BMI
MEGF10	BMI
TRAV35	AD
UBTD1	BMI
MTSS2	AD
KHK	GAD
RP11-536L3.4	SCZ
CHMP2A	BMI
RUSC1	BMI
AC002306.1	SCZ
AKIRIN2	BMI
SLC16A5	BMI
H2AC13	SCZ
TMPRSS9	BMI
KLRB1	BMI
FBXL19	AD
TSPAN1	BMI
ADGRE3	BMI
RGS7BP	BMI
TPSAB1	BMI
NPM1P19	SCZ
TMEM170B	AD
CD164	BMI
KBTBD7	BMI
AC137932.5	BMI
RP11-20O24.1	BMI
SGSM2	SCZ
APH1B	BMI
AURKAIP1	BMI
NCF1	BMI
SPAG7	BMI
RP4-715N11.2	BMI
CTD-2260A17.3	BMI
SNHG29	BMI
SLC15A3	AD
CSGALNACT2	TS
GPS1	BMI
ADHFE1	BMI
RP11-343C2.7	SCZ
RP3-370M22.8	BMI
OBI1-AS1	ADHD
CTD-2653B5.1	MDD
RP11-798G7.6	BMI
SUZ12	BMI
SLC12A2-DT	SCZ
DXO	BMI
FKBP5	BMI
LCAT	SCZ
RP11-225H22.7	SCZ
BSN	BMI
AP006547.3	SCZ
NFKB2	SCZ
P4HB	BMI
PHACTR1	AD
PRSS55	BMI
CBX5P1	BMI
C1RL	BMI
SLITRK6	BMI
OVOL1-AS1	BMI
CCDC175	BMI
RP11-1018J11.1	BMI
USF2	BMI
NDN	BMI
SIL1	BMI
CACNA1C-IT2	BMI
PLCH1	AD
RAB2A	SCZ
TCFL5	BMI
ZNF143	BMI
P2RX5	SCZ
RP11-467H10.2	BMI
ATRIP	BMI
CTA-250D10.19	SCZ
CCDC77	BMI
RP11-245J9.6	SCZ
TRAPPC8	BMI
RPL26	BMI
PDCD10	BMI
EHD1	BMI
DNASE1L1	SCZ
FAM50A	SCZ
TAFAZZIN	SCZ
TBX6	SCZ
PPP1CB	SCZ
CRB2	BMI
CMTM6	BMI
RP11-115J16.2	BMI
STAC	BMI
RN7SL200P	BMI
AC110781.3	SCZ
DCP1A	SCZ
AC073987.1	BMI
CFAP74	SCZ
ATF7IP	BMI
IKZF2	BMI
RP11-182J1.5	SCZ
RN7SL856P	BMI
COPG1	BMI
RN7SL656P	GAD
RRN3	BMI
PURA	BMI
RP11-375N15.2	BMI
MRPS16	ADHD
LINC02210-CRHR1	ASD
EEF1DP7	BMI
LINC00114	BMI
NPM1P31	BMI
EDEM2	SCZ
MGRN1	BMI
FBXL4	BMI
FAM182B	BMI
MRPL14	BMI
RP3-395M20.12	BMI
SULT1A3	BMI
PCED1A	BMI
GPR78	BMI
TFG	BMI
ATP6V0CP3	BMI
CAVIN1	BMI
H2AC16	SCZ
RP11-395N3.2	BMI
RP3-405J10.4	BMI
STAR	SCZ
DNAJA3	BMI
CDK19	BMI
STK19	SCZ
XK	BMI
CLEC3B	AD
CHTF8	SCZ
MPPED2	SCZ
GPR137	BMI
NADK	MDD
NRK	BMI
RP11-795H16.3	BMI
LTB4R	BMI
HELLS	AD
PRPF38AP2	BMI
SPECC1L	BMI
IQCK	AD
CACNA1D	BIP
RP11-798G7.7	GAD
KIFC1	BMI
VCPIP1	AD
AMT	BIP
FAM86B2	BMI
RP11-546D6.3	SCZ
SIRPG	SCZ
PPM1J	SCZ
GTDC1	BMI
RP11-324E6.10	BMI
GTF2IRD2B	MDD
BSN-DT	MDD
RP11-1348G14.8	BMI
RAB2B	BMI
SLC9A8	AD
RNU6-920P	BMI
ETS1	BMI
RP11-272L13.4	BMI
RP11-484D2.5	BMI
ELMO1	BMI
DESI1	BMI
SLC23A2	BMI
LINC02070	BMI
RP11-507J18.1	AD
RASGRP4	BMI
RP11-339B21.13	BMI
PGM1	BMI
CCBE1	BMI
SP2-AS1	BMI
TCIRG1	BMI
RP11-34A14.3	BMI
RP11-420A6.2	BMI
CD52	BMI
UBTF	BMI
COX6A1	BMI
TMEM126B	BMI
ABR	BMI
PBX2	BMI
SEMA6D	SCZ
TAPBP	BMI
FABP7P1	BMI
PLPP1	BMI
VIL1	BMI
GTF2IP1	BMI
CCDC106	BMI
CALHM2	BMI
GNL1	BMI
RP11-297C4.6	BMI
TMEM39B	BMI
RP11-347C12.11	BMI
RP11-120E11.2	BMI
RPS3AP34	BMI
CD3D	BMI
NME6	BMI
PLEKHN1	BIP
MEF2C-AS1	ADHD
RP11-588F10.1	BMI
CERS1	BMI
NCF4	BMI
KRT8P46	BMI
SEMA4B	BMI
TMEM11	BMI
PTAFR	BMI
TRAF3	SCZ
STK40	BMI
FLAD1	MDD
RP11-30K9.6	SCZ
RNF121	BMI
MAGT1	BMI
DND1	SCZ
RP11-2E11.9	BMI
PGLS	BMI
APBB3	SCZ
SMIM4	BMI
MAP6D1	SCZ
FGFR1	BMI
UPF3AP3	BMI
RP4-669P10.19	SCZ
CAPN7	BMI
ZNF324	BMI
SAPCD1	AD
CTD-2235C13.1	BMI
CRK	BMI
PMS2P5	BMI
HSH2D	BMI
DAXX	BMI
LILRA6	AD
LINC01506	AD
PGBD4P8	BMI
PPP6C	BMI
RAB31	BMI
CD82	SCZ
USP48	BMI
LL22NC03-86G7.1	BIP
RPRD2	MDD
SLC4A9	BMI
STON2	SCZ
LINC00533	BMI
LEPR	BMI
ZNF773	BMI
OPN5	BMI
RHBDD1	BMI
MMADHC	BMI
UMAD1	ADHD
PHF21B	BMI
ANKZF1	BMI
LRRC55	BMI
TOP3B	BMI
CDKN2D	BMI
EOGT	BMI
TPRKB	BMI
H3C1	SCZ
RP11-981G7.6	BMI
PMAIP1	BMI
RP11-513N24.1	SCZ
SWI5	BMI
FNDC11	BMI
SNX11	BMI
TANC1	BMI
MTFMT	BMI
HCP5	SCZ
TCEAL3	BMI
PLEK2	BMI
SSBP3	BMI
USP42	BMI
HIPK2	BMI
RNF24	BMI
RAPH1	BMI
SDE2	BMI
FBRSL1	BMI
RP5-1042K10.10	BMI
MS4A7	MDD
GDF15	BMI
PTRH2	BMI
CYP17A1	SCZ
INCA1	AD
TMEM177	AD
PIP5K1B	BMI
RASGRF1	BMI
ZCCHC7	BMI
SRCAP	BMI
PACSIN3	BMI
BRINP3	BMI
VAMP1	BMI
RP11-1236K1.8	BMI
NPEPPS	AD
AGBL5	BMI
H4C3	BMI
RPL3	SCZ
CHST15	BMI
RP11-340F14.6	BMI
C3orf62	ADHD
PHKB	AD
TRIM35	SCZ
GRB14	BMI
ABCB6	SCZ
DLST	AD
KDM6B	BMI
EML2	BMI
IQGAP3	BMI
UBE2J2	SCZ
LGALS3	BMI
IGF2BP2	BMI
ADGRD2	BMI
IWS1	BMI
SDHC	BMI
RP11-569D9.6	SCZ
AC007743.1	BMI
GOLGA1	BMI
CCDC25	AD
SH2B2	BMI
ADAMTSL3	SCZ
ZNF630	BMI
ASIP	BMI
PLEKHM3	BMI
RASSF10	BMI
PHF1	BMI
MSS51	MDD
CTD-2035E11.5	BMI
WBP2	BMI
RNF38	BMI
SF3B1	BMI
GADD45B	BMI
RP11-700N1.1	BMI
CDKN2C	BIP
NICN1	SCZ
RP11-1391J7.1	BMI
EBLN3P	BMI
UBASH3B	BMI
TMEM241	BMI
TNIP2	BMI
SNX3	BMI
DNASE1L2	MDD
RP11-428J1.4	SCZ
ERH	BMI
DLX5	BMI
PGAM1P4	BMI
RP1-253P7.4	SCZ
COMMD6	BMI
PARD3	BMI
EFNA4	BMI
ICAM3	BMI
CACNA2D2	SCZ
MSS51	ADHD
TRMT61B	SCZ
LINC01169	BMI
NUTM2HP	BMI
RP11-68I3.11	BMI
ZFHX3	BMI
PATL1	BMI
MAIP1	SCZ
MCFD2P1	SCZ
FGFR3	ADHD
UBQLN4P1	BMI
CMB9-22P13.1	BMI
BTN2A2	SCZ
CCDC68	SCZ
XPO5	AD
ERCC5	BMI
ZNF410	BMI
EIF4EBP1	SCZ
SURF2	BMI
FAAP20	BMI
RP11-798G7.8	GAD
IL23A	AD
PHOSPHO1	BMI
RP11-894J14.5	BMI
RP11-752G15.8	SCZ
CTBP2P5	BMI
RP11-579A4.1	SCZ
ANKRD36	SCZ
RP13-1032I1.7	BMI
C19orf81	BMI
CCL26	BMI
RP11-159F24.3	BMI
IL17RB	BMI
PPP1R15A	BMI
LINC01215	BMI
NUP153	BMI
LYRM2	BMI
RPS29P5	BMI
HCRTR1	BMI
PARVG	BMI
RP11-386D6.2	BMI
CPEB1-AS1	SCZ
CNPY3	BMI
CDKN2C	BMI
RP1-244F24.1	BMI
ZNF646	AD
NARF-IT1	BMI
CILK1	BMI
MST1	SCZ
HNRNPA1P16	SCZ
TXNL4B	BMI
RP13-487P22.1	AD
ACOX3	AD
CIPC	ASD
PAPPA2	SCZ
HNRNPR	BMI
ZKSCAN8P2	SCZ
EIF2AK1	BMI
FABP3	SCZ
CNIH4	SCZ
MTHFSD	AD
CCDC97	BMI
SLC25A37	BMI
PIK3R4	BMI
HCG27	BMI
GAMT	AD
SNORD16	BMI
HYI-AS1	ADHD
RP11-346C20.3	BMI
PTBP3	BMI
TBCB	BMI
CREBBP	BMI
DDX50P2	BMI
RP11-396N11.1	BMI
AP3D1	BMI
CFH	BMI
ERI1	ASD
LIN28B-AS1	SCZ
AC092651.1	BMI
PCGF5	BMI
ZNF333	BMI
CCDC174	BMI
RHEX	BMI
H2BC15	SCZ
IFIT1B	BMI
SERPING1	BMI
EEF1AKMT2	BMI
MFSD14A	BMI
RP1-37J18.1	BMI
DIAPH1	BMI
JPX	BMI
CHP2	BMI
TMPPE	BMI
UBB	BMI
EXOG	SCZ
RUNDC3B	SCZ
VEZF1	BMI
CYB5B	BMI
ANKRD28	BMI
GP6	AD
ZBTB48	BMI
PRDX2	BMI
ATP5MC3	MDD
RFX1	BMI
AKAP3	BMI
KCNJ13	SCZ
PLRG1	BMI
UBE2W	BMI
RING1	SCZ
ARHGAP30	BMI
ACAD11	ADHD
PPIAP14	SCZ
PLBD1	BMI
RP11-65D24.2	BMI
CERS5	SCZ
TOMM34	AD
RP11-1101K5.1	BMI
SYNCRIP	BMI
RP11-531A24.3	BMI
ZNF764	SCZ
AC074389.5	BMI
PBX3	BMI
IFITM2	BMI
FUT8	BMI
CTB-129P6.4	BMI
ADAM17	BMI
SF1	BMI
FBXL15	SCZ
ZNF609	BMI
PSTPIP1	BMI
CTD-2574D22.3	BMI
LY6G5C	SCZ
KIF26A	BMI
ZDHHC6	BMI
APOC3	BMI
MYO1C	SCZ
ABCC5	BMI
ZNF76	BMI
LINC01623	SCZ
BBOF1	BMI
CTD-3229J4.1	ADHD
SLITRK4	BMI
PKN3	BMI
PHF5A	BMI
ILF3	BIP
ANP32E	BMI
ATP5F1C	BMI
MXRA8	ADHD
USP15	BMI
HLA-DMA	BMI
AC009502.4	BMI
RP11-307C12.13	SCZ
AC073063.10	BMI
RP4-568B10.1	BMI
NEDD9	BMI
GTPBP3	BMI
UVSSA	AD
PCNX4	BMI
NXPE2	BMI
NR1D1	BMI
NT5DC3	AD
GLUL	BMI
ARMC10	BMI
ASB3	BMI
RP11-6N17.2	BMI
EFNA1	BMI
CTD-2330K9.2	BMI
HCRTR2	BMI
HSF1	ADHD
HNRNPA1P2	BMI
UBR7	BMI
MFAP3L	BMI
DNMT3A	BMI
ATG16L2	BMI
BCR	BMI
NIP7	BMI
RP1-313I6.12	BMI
NTNG2	BMI
RP11-99A1.2	BMI
COMP	BMI
RP11-472M19.2	SCZ
HCG22	SCZ
RP11-494O16.3	SCZ
ADCY9	BMI
STMN2	BMI
LINC01460	SCZ
F12	BMI
TLR6	BMI
PLA2G15	BMI
DYNLT5	MDD
FBXO33	SCZ
C2orf16	SCZ
RAD9A	BMI
NLRP12	BMI
RABGAP1	BMI
GNAI3	AD
ACAA1	AD
EPHA1	BMI
NPY1R	ADHD
C7orf50	SCZ
MMP23A	BMI
WDR33	AD
TDH	BMI
SEMA3G	SCZ
PRRC2C	BMI
CDH9	BMI
ZNF385B	BMI
DENND3	BMI
ZNF207	SCZ
AC006369.2	BMI
MEI1	SCZ
ZNF200	BMI
PPOX	BMI
NR1I2	BMI
WLS	BMI
HNRNPA1P46	MDD
AC116609.3	BMI
LINC01305	SCZ
RAB8B	SCZ
H2AC11	BMI
PRMT5	BMI
ZNF189	BMI
RTEL1	BMI
RAD51C	BMI
KIAA0319L	ADHD
WASH2P	BMI
LRRC37A14P	BMI
CTD-2184D3.1	BMI
ARID5A	BMI
ATF6B	BMI
NPY6R	BMI
GLE1	BMI
RP5-966M1.7	BIP
TMEM126B	AD
YIPF1	BMI
HGFAC	BMI
GALNT9	BMI
BCL6	BMI
