NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
HP_ANOTIA	13		Rejected!	
HP_THICKENED_EARS	11		Rejected!	
HP_ABNORMALITY_OF_THE_CRUS_OF_THE_HELIX	12		Rejected!	
HP_ABNORMAL_ANTITRAGUS_MORPHOLOGY	9		Rejected!	
HP_PROMINENT_CRUS_OF_HELIX	7		Rejected!	
HP_CRUMPLED_EAR	5		Rejected!	
HP_PROMINENT_EAR_HELIX	7		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_EARLOBES	51	34		
HP_ATTACHED_EARLOBE	6		Rejected!	
HP_ANTERIOR_CREASES_OF_EARLOBE	5		Rejected!	
HP_UPLIFTED_EARLOBE	16		Rejected!	
HP_ABNORMAL_TEMPORAL_BONE_MORPHOLOGY	5		Rejected!	
HP_ABNORMAL_TRAGUS_MORPHOLOGY	11		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_TRAGUS	7		Rejected!	
HP_CYCLOPIA	22		Rejected!	
HP_ANISOCORIA	8		Rejected!	
HP_PERSISTENT_PUPILLARY_MEMBRANE	9		Rejected!	
HP_ECTOPIA_PUPILLAE	23		Rejected!	
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	112	77		
HP_EPIPHORA	24	16		
HP_THICK_NASAL_ALAE	38	35		
HP_ABNORMAL_COLUMELLA_MORPHOLOGY	85	63		
HP_ENLARGED_NARIS	5		Rejected!	
HP_SINGLE_NARIS	22		Rejected!	
HP_NARROW_NARIS	5		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_NASAL_SEPTUM	5		Rejected!	
HP_SUNKEN_CHEEKS	6		Rejected!	
HP_MANDIBULAR_APLASIA	13		Rejected!	
HP_DUPLICATION_OF_THUMB_PHALANX	58	41		
HP_COMPLETE_DUPLICATION_OF_PHALANX_OF_HAND	14		Rejected!	
HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND	40	30		
HP_PARTIAL_DUPLICATION_OF_THE_DISTAL_PHALANGES_OF_THE_HAND	6		Rejected!	
HP_ABNORMAL_1ST_METACARPAL_MORPHOLOGY	37	24		
HP_ABNORMAL_2ND_METACARPAL_MORPHOLOGY	6		Rejected!	
HP_ABNORMAL_3RD_METACARPAL_MORPHOLOGY	5		Rejected!	
HP_ABNORMAL_4TH_METACARPAL_MORPHOLOGY	22		Rejected!	
HP_ABNORMAL_5TH_METACARPAL_MORPHOLOGY	20		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_1ST_METACARPAL	31	21		
HP_SHORT_1ST_METACARPAL	24	17		
HP_APLASIA_HYPOPLASIA_OF_THE_2ND_METACARPAL	5		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_4TH_METACARPAL	18		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_5TH_METACARPAL	14		Rejected!	
HP_APLASIA_OF_METACARPAL_BONES	11		Rejected!	
HP_DEVIATION_OF_THE_HALLUX	83	64		
HP_ABNORMALITY_OF_THE_DISTAL_PHALANX_OF_THE_HALLUX	8		Rejected!	
HP_ABNORMALITY_OF_THE_FIRST_METATARSAL_BONE	12		Rejected!	
HP_ABNORMAL_HALLUX_PHALANX_MORPHOLOGY	40	23		
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_HALLUX	7		Rejected!	
HP_BROAD_HALLUX_PHALANX	21		Rejected!	
HP_DUPLICATION_OF_PHALANX_OF_HALLUX	11		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_DISTAL_PHALANX_OF_THE_HALLUX	5		Rejected!	
HP_MESOAXIAL_FOOT_POLYDACTYLY	5		Rejected!	
HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_TOES	123	70		
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_TOES	28		Rejected!	
HP_BROAD_PHALANX_OF_THE_TOES	43	30		
HP_ABNORMALITY_OF_THE_DISTAL_PHALANGES_OF_THE_TOES	24		Rejected!	
HP_ABNORMALITY_OF_THE_MIDDLE_PHALANGES_OF_THE_TOES	11		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_DISTAL_PHALANGES_OF_THE_TOES	16		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_MIDDLE_PHALANGES_OF_THE_TOES	6		Rejected!	
HP_IVORY_EPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND	6		Rejected!	
HP_PSEUDOEPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND	5		Rejected!	
HP_APLASIA_OF_THE_MIDDLE_PHALANX_OF_THE_HAND	8		Rejected!	
HP_SHORT_PROXIMAL_PHALANX_OF_FINGER	7		Rejected!	
HP_APLASIA_OF_THE_PROXIMAL_PHALANGES_OF_THE_HAND	8		Rejected!	
HP_ABNORMALITY_OF_THE_EPIPHYSES_OF_THE_DISTAL_PHALANX_OF_FINGER	6		Rejected!	
HP_ABNORMALITY_OF_THE_EPIPHYSES_OF_THE_PROXIMAL_PHALANGES_OF_THE_HAND	5		Rejected!	
HP_STOMATITIS	66	35		
HP_THIN_LOWER_LIP_VERMILION	5		Rejected!	
HP_INTRA_ORAL_HYPERPIGMENTATION	9		Rejected!	
HP_ABNORMAL_SALIVARY_GLAND_MORPHOLOGY	19		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_UVULA	28		Rejected!	
HP_PALATE_FISTULA	10		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_TONGUE	38	26		
HP_ANKYLOGLOSSIA	24	16		
HP_BIFID_TONGUE	25		Rejected!	
HP_ABNORMAL_DENTIN_MORPHOLOGY	14		Rejected!	
HP_ABNORMALLY_LOW_PITCHED_VOICE	13		Rejected!	
HP_SPINAL_DYSRAPHISM	147	92		
HP_SPINAL_CORD_TUMOR	9		Rejected!	
HP_ABNORMAL_SPINAL_MENINGEAL_MORPHOLOGY	23	17		
HP_ABSENCE_OF_THE_SACRUM	11		Rejected!	
HP_SHORT_THORAX	48	32		
HP_STRIDOR	51	32		
HP_CHYLOTHORAX	17		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_BREASTS	71	33		
HP_PREMATURE_THELARCHE	11		Rejected!	
HP_EBSTEIN_ANOMALY_OF_THE_TRICUSPID_VALVE	7		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_ABDOMINAL_WALL_MUSCULATURE	36	26		
HP_ABNORMALITY_OF_THE_2ND_TOE	14		Rejected!	
HP_ABNORMALITY_OF_THE_3RD_TOE	9		Rejected!	
HP_ABNORMALITY_OF_THE_4TH_TOE	9		Rejected!	
HP_ABNORMALITY_OF_THE_5TH_TOE	84	64		
HP_DEVIATION_OF_THE_2ND_TOE	5		Rejected!	
HP_DEVIATION_OF_THE_5TH_TOE	15		Rejected!	
HP_ABNORMAL_VENTRICULAR_SEPTUM_MORPHOLOGY	503	395		
HP_POLYDACTYLY	258	183		
HP_PULMONARY_INSUFFICIENCY	27		Rejected!	
HP_PRIMUM_ATRIAL_SEPTAL_DEFECT	5		Rejected!	
HP_TRICUSPID_STENOSIS	6		Rejected!	
HP_ANAL_FISTULA	8		Rejected!	
HP_ESOPHAGEAL_STENOSIS	30		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN	95	40		
HP_ACETABULAR_SPURS	7		Rejected!	
HP_ABNORMAL_GREATER_SCIATIC_NOTCH_MORPHOLOGY	20	16		
HP_FEMALE_PSEUDOHERMAPHRODITISM	7		Rejected!	
HP_TRUE_HERMAPHRODITISM	21		Rejected!	
HP_ABNORMALITY_OF_THE_FEMALE_GENITALIA	536	331		
HP_ABNORMALITY_OF_THE_MALE_GENITALIA	1182		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_OVARY	86	50		
HP_APLASIA_OF_THE_OVARY	5		Rejected!	
HP_STREAK_OVARY	32	17		
HP_PRECOCIOUS_PUBERTY_IN_FEMALES	9		Rejected!	
HP_ABSENT_TESTIS	25		Rejected!	
HP_OLIGOSACCHARIDURIA	8		Rejected!	
HP_ABNORMAL_CIRCULATING_PORPHYRIN_CONCENTRATION	8		Rejected!	
HP_PORPHYRINURIA	9		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_BLADDER	14		Rejected!	
HP_APLASIA_OF_THE_BLADDER	5		Rejected!	
HP_URETHRAL_FISTULA	8		Rejected!	
HP_URETHRAL_VALVE	12		Rejected!	
HP_HYPEREXTENSIBILITY_AT_ELBOW	6		Rejected!	
HP_ABNORMALITY_OF_THE_HYPOTHENAR_EMINENCE	6		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_PALMAR_CREASES	16		Rejected!	
HP_ABSENT_PALMAR_CREASE	12		Rejected!	
HP_SIRENOMELIA	11		Rejected!	
HP_PATELLAR_SUBLUXATION	6		Rejected!	
HP_HYPEREXTENSIBILITY_OF_THE_KNEE	39	28		
HP_LIMITATION_OF_KNEE_MOBILITY	32	23		
HP_FIBULAR_BOWING	9		Rejected!	
HP_LIMITATION_OF_MOVEMENT_AT_ANKLES	8		Rejected!	
HP_METATARSUS_VALGUS	23	18		
HP_LONG_TOE	43	33		
HP_HYPERPITUITARISM	112	49		
HP_APLASIA_HYPOPLASIA_OF_THE_THYMUS	40	26		
HP_THYMUS_HYPERPLASIA	5		Rejected!	
HP_DYSLEXIA	32	26		
HP_ALEXIA	8		Rejected!	
HP_AGNOSIA	32	27		
HP_FINGER_AGNOSIA	7		Rejected!	
HP_DYSGRAPHIA	52	43		
HP_ECHOLALIA	43	31		
HP_TRANSIENT_GLOBAL_AMNESIA	21	16		
HP_SLEEP_APNEA	130	93		
HP_CENTRAL_SLEEP_APNEA	29	18		
HP_WIDE_CRANIAL_SUTURES	26	16		
HP_OPSOCLONUS	8		Rejected!	
HP_VERTICAL_NYSTAGMUS	20	17		
HP_DOWNBEAT_NYSTAGMUS	5		Rejected!	
HP_MUSCLE_FIBRILLATION	64	50		
HP_MUSCLE_FLACCIDITY	16		Rejected!	
HP_PERCUSSION_MYOTONIA	8		Rejected!	
HP_WEAKNESS_DUE_TO_UPPER_MOTOR_NEURON_DYSFUNCTION	515	381		
HP_PARAPLEGIA	167	136		
HP_PARAPLEGIA_PARAPARESIS	234	190		
HP_OCULOGYRIC_CRISIS	13		Rejected!	
HP_CUTANEOUS_FINGER_SYNDACTYLY	32	16		
HP_OVERLAPPING_FINGERS	34	22		
HP_KELOIDS	9		Rejected!	
HP_BIFID_EPIGLOTTIS	7		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_EPIGLOTTIS	12		Rejected!	
HP_HAMARTOMA	80	68		
HP_HAMARTOMA_OF_THE_EYE	29	25		
HP_DYSPLASIA_OF_THE_FEMORAL_HEAD	6		Rejected!	
HP_ABSENT_EPIPHYSES	21		Rejected!	
HP_CONE_SHAPED_EPIPHYSIS	78	55		
HP_ENLARGED_EPIPHYSES	14		Rejected!	
HP_IRREGULAR_EPIPHYSES	24	16		
HP_IVORY_EPIPHYSES	9		Rejected!	
HP_PSEUDOEPIPHYSES	17		Rejected!	
HP_SMALL_EPIPHYSES	23	15		
HP_TYPE_2_MUSCLE_FIBER_PREDOMINANCE	6		Rejected!	
HP_SKIN_TAGS	84	64		
HP_PALMAR_PITS	9		Rejected!	
HP_ANGIOFIBROMAS	25	17		
HP_FIBROADENOMA_OF_THE_BREAST	13		Rejected!	
HP_MALAR_PROMINENCE	7		Rejected!	
HP_CUTANEOUS_SYNDACTYLY_OF_TOES	27	18		
HP_NEOPLASM_OF_THE_SKELETAL_SYSTEM	97	71		
HP_APLASTIC_HYPOPLASTIC_TOENAIL	114	77		
HP_ANTERIOR_PITUITARY_DYSGENESIS	32	15		
HP_ANTERIOR_PITUITARY_AGENESIS	9		Rejected!	
HP_ABNORMALITY_OF_THE_EPIPHYSES_OF_THE_FEET	7		Rejected!	
HP_SCHIZENCEPHALY	9		Rejected!	
HP_ELEVATED_ALKALINE_PHOSPHATASE_OF_BONE_ORIGIN	12		Rejected!	
HP_ABNORMALITY_OF_THE_NASAL_CAVITY	17		Rejected!	
HP_CERVICAL_SPINE_INSTABILITY	10		Rejected!	
HP_ABNORMAL_ELASTICITY_OF_SKIN	231	175		
HP_DERMAL_TRANSLUCENCY	22	17		
HP_FLAT_NASAL_ALAE	8		Rejected!	
HP_ABNORMAL_MENINGEAL_MORPHOLOGY	189	130		
HP_ABNORMAL_DURA_MATER_MORPHOLOGY	26		Rejected!	
HP_EPIPHYSEAL_STIPPLING	36	34		
HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION	79	48		
HP_PATCHY_CHANGES_OF_BONE_MINERAL_DENSITY	5		Rejected!	
HP_ABNORMAL_HAND_BONE_OSSIFICATION	39	24		
HP_ABNORMALITY_OF_THE_DIENCEPHALON	134	93		
HP_ABNORMALITY_OF_THALAMUS_MORPHOLOGY	52	44		
HP_BILATERAL_COXA_VALGA	11		Rejected!	
HP_ABNORMAL_ZYGOMATIC_BONE_MORPHOLOGY	244	183		
HP_HYPOPLASIA_OF_THE_ZYGOMATIC_BONE	43	35		
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	1136		Rejected!	
HP_ABNORMAL_FOOT_BONE_OSSIFICATION	11		Rejected!	
HP_ENURESIS_NOCTURNA	8		Rejected!	
HP_ELEVATED_TISSUE_NON_SPECIFIC_ALKALINE_PHOSPHATASE	16		Rejected!	
HP_PULVERULENT_CATARACT	11		Rejected!	
HP_SUTURAL_CATARACT	7		Rejected!	
HP_POLAR_CATARACT	15		Rejected!	
HP_INCREASED_CIRCULATING_ANTIBODY_LEVEL	102	50		
HP_2_4_FINGER_SYNDACTYLY	5		Rejected!	
HP_ABNORMALITY_OF_HAIR_TEXTURE	183	136		
HP_ABNORMAL_HAIR_PATTERN	343	264		
HP_ABNORMAL_HAIR_WHORL	34	24		
HP_ASYMMETRY_OF_THE_EARS	6		Rejected!	
HP_CHERRY_RED_SPOT_OF_THE_MACULA	11		Rejected!	
HP_NODULAR_CHANGES_AFFECTING_THE_EYELIDS	19		Rejected!	
HP_NAEVUS_FLAMMEUS_OF_THE_EYELID	7		Rejected!	
HP_OSTEOPATHIA_STRIATA	5		Rejected!	
HP_PEDAL_EDEMA	44	27		
HP_APLASIA_OF_THE_PHALANGES_OF_THE_TOES	7		Rejected!	
HP_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_TOES	6		Rejected!	
HP_MEDIAL_FLARING_OF_THE_EYEBROW	32	28		
HP_BLEPHAROCHALASIS	6		Rejected!	
HP_DERMATOCHALASIS	8		Rejected!	
HP_DIMPLE_CHIN	15		Rejected!	
HP_ABNORMALITY_OF_THE_TEMPOROMANDIBULAR_JOINT	19		Rejected!	
HP_ABNORMALITY_OF_THE_PREMAXILLA	10		Rejected!	
HP_PROMINENCE_OF_THE_PREMAXILLA	6		Rejected!	
HP_ABSENT_TOE	64	43		
HP_BROAD_COLUMELLA	13		Rejected!	
HP_ECTOPIC_CALCIFICATION	235	163		
HP_PARTIAL_ANOMALOUS_PULMONARY_VENOUS_RETURN	10		Rejected!	
HP_HYPERACUSIS	28	22		
HP_SKIN_DIMPLE	114	82		
HP_ERYTHEMA	122	64		
HP_GONADAL_NEOPLASM	104	71		
HP_URINARY_TRACT_NEOPLASM	138	95		
HP_GENITAL_NEOPLASM	154	106		
HP_ABNORMALITY_OF_THE_LEYDIG_CELLS	13		Rejected!	
HP_IMPAIRED_VISUOSPATIAL_CONSTRUCTIVE_COGNITION	34	22		
HP_HEMANGIOBLASTOMA	18	18		
HP_EVERTED_UPPER_LIP_VERMILION	22		Rejected!	
HP_TENTED_UPPER_LIP_VERMILION	105	77		
HP_U_SHAPED_UPPER_LIP_VERMILION	8		Rejected!	
HP_OPEN_BITE	63	43		
HP_PROTRUDING_TONGUE	42	29		
HP_NEVUS_SEBACEOUS	5		Rejected!	
HP_EPIDERMAL_NEVUS	10		Rejected!	
HP_GENERALIZED_TONIC_SEIZURE	56	47		
HP_ATONIC_SEIZURE	77	68		
HP_ABNORMALITY_OF_THE_SEVENTH_CRANIAL_NERVE	189	131		
HP_HEMIFACIAL_SPASM	12		Rejected!	
HP_IMPAIRED_TEMPERATURE_SENSATION	32	18		
HP_IMPAIRED_TACTILE_SENSATION	35	26		
HP_IMPAIRED_PROPRIOCEPTION	140	112		
HP_ABNORMALITY_OF_PAIN_SENSATION	103	77		
HP_SPONTANEOUS_PAIN_SENSATION	5		Rejected!	
HP_TROPHIC_CHANGES_RELATED_TO_PAIN	5		Rejected!	
HP_ABNORMAL_CIRCULATING_COPPER_CONCENTRATION	11		Rejected!	
HP_MULTIFOCAL_EPILEPTIFORM_DISCHARGES	55	44		
HP_EEG_WITH_MULTIFOCAL_SLOW_ACTIVITY	50	41		
HP_EEG_WITH_GENERALIZED_SLOW_ACTIVITY	29	27		
HP_EEG_WITH_SPIKE_WAVE_COMPLEXES_2_5_3_5_HZ	8		Rejected!	
HP_EEG_WITH_SPIKE_WAVE_COMPLEXES	84	65		
HP_EEG_WITH_BURST_SUPPRESSION	49	42		
HP_EEG_WITH_PHOTOPAROXYSMAL_RESPONSE	7		Rejected!	
HP_DELAYED_FINE_MOTOR_DEVELOPMENT	37	32		
HP_RECEPTIVE_LANGUAGE_DELAY	13		Rejected!	
HP_INTELLECTUAL_DISABILITY_SEVERE	370	313		
HP_SENSORY_ATAXIA	14		Rejected!	
HP_T_WAVE_INVERSION	6		Rejected!	
HP_CERVICAL_SPINAL_CORD_ATROPHY	5		Rejected!	
HP_TENDON_XANTHOMATOSIS	14		Rejected!	
HP_ABNORMAL_CIRCULATING_PROTEIN_CONCENTRATION	631	404		
HP_INCREASED_NUCHAL_TRANSLUCENCY	51	39		
HP_ABNORMALITY_OF_THE_UMBILICAL_CORD	54	31		
HP_AVASCULAR_NECROSIS	90	58		
HP_OSTEOCHONDRITIS_DISSECANS	5		Rejected!	
HP_ABNORMAL_CIRCULATING_BRANCHED_CHAIN_AMINO_ACID_CONCENTRATION	10		Rejected!	
HP_ABNORMAL_CIRCULATING_PHENYLALANINE_CONCENTRATION	9		Rejected!	
HP_ABNORMAL_CIRCULATING_SERINE_FAMILY_AMINO_ACID_CONCENTRATION	26	20		
HP_ABNORMAL_CIRCULATING_GLYCINE_CONCENTRATION	23	18		
HP_ABNORMAL_CIRCULATING_ASPARTATE_FAMILY_AMINO_ACID_CONCENTRATION	20	15		
HP_ABNORMAL_CIRCULATING_METHIONINE_CONCENTRATION	15		Rejected!	
HP_ABNORMAL_CIRCULATING_GLUTAMINE_FAMILY_AMINO_ACID_CONCENTRATION	24	17		
HP_ABNORMAL_CIRCULATING_GLUTAMINE_CONCENTRATION	11		Rejected!	
HP_ABNORMAL_CIRCULATING_PROLINE_CONCENTRATION	12		Rejected!	
HP_ABNORMAL_CIRCULATING_ARGININE_CONCENTRATION	6		Rejected!	
HP_ABNORMAL_CIRCULATING_PYRUVATE_FAMILY_AMINO_ACID_CONCENTRATION	60	49		
HP_ABNORMAL_CIRCULATING_TYROSINE_CONCENTRATION	6		Rejected!	
HP_ABNORMAL_CIRCULATING_HOMOCYSTEINE_CONCENTRATION	14		Rejected!	
HP_ZONULAR_CATARACT	46	26		
HP_ABNORMAL_BLOOD_INORGANIC_CATION_CONCENTRATION	162	106		
HP_ABNORMAL_BLOOD_MONOVALENT_INORGANIC_CATION_CONCENTRATION	138	76		
HP_ABNORMAL_BLOOD_SODIUM_CONCENTRATION	60	30		
HP_ABNORMAL_CIRCULATING_NUCLEOBASE_CONCENTRATION	47	24		
HP_ABNORMALITY_OF_THE_LOWER_URINARY_TRACT	802		Rejected!	
HP_ABNORMAL_NASAL_SKELETON_MORPHOLOGY	13		Rejected!	
HP_ABNORMAL_EXTERNAL_NOSE_MORPHOLOGY	929		Rejected!	
HP_ABNORMAL_NASAL_BONE_MORPHOLOGY	10		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_NASAL_BONE	8		Rejected!	
HP_ABNORMAL_RENAL_PELVIS_MORPHOLOGY	241	179		
HP_ABNORMAL_FETAL_CARDIOVASCULAR_MORPHOLOGY	39	23		
HP_NONCOMMUNICATING_HYDROCEPHALUS	6		Rejected!	
HP_DILATATION_OF_THE_BLADDER	12		Rejected!	
HP_CONGENITAL_POSTERIOR_URETHRAL_VALVE	9		Rejected!	
HP_BILATERAL_RENAL_AGENESIS	6		Rejected!	
HP_ABNORMAL_CIRCULATING_LONG_CHAIN_FATTY_ACID_CONCENTRATION	18	17		
HP_ABNORMAL_CIRCULATING_FATTY_ACID_ANION_CONCENTRATION	35	29		
HP_ABNORMALITY_OF_GLYCOLIPID_METABOLISM	10		Rejected!	
HP_ANEMIA_OF_INADEQUATE_PRODUCTION	195	127		
HP_ABNORMAL_MYELOID_LEUKOCYTE_MORPHOLOGY	357	225		
HP_B_LYMPHOCYTOPENIA	50	25		
HP_ABNORMALITY_OF_LIPOPROTEIN_CHOLESTEROL_CONCENTRATION	56	37		
HP_HYPERLIPOPROTEINEMIA	40	26		
HP_HYPOLIPOPROTEINEMIA	29	18		
HP_POLYGENIC_INHERITANCE	23		Rejected!	
HP_DIGENIC_INHERITANCE	14		Rejected!	
HP_ABNORMALITY_OF_THE_EXTRINSIC_PATHWAY	17		Rejected!	
HP_ABNORMALITY_OF_THE_INTRINSIC_PATHWAY	34	29		
HP_ABNORMALITY_OF_THE_COMMON_COAGULATION_PATHWAY	59	33		
HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE	60	42		
HP_ABNORMAL_CEREBRAL_SUBCORTEX_MORPHOLOGY	1136		Rejected!	
HP_ABNORMAL_CORPUS_STRIATUM_MORPHOLOGY	45	35		
HP_ABNORMAL_CIRCULATING_DICARBOXYLIC_ACID_CONCENTRATION	140	74		
HP_ABNORMAL_CIRCULATING_MONOCARBOXYLIC_ACID_CONCENTRATION	59	42		
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_IONIZING_RADIATION	13		Rejected!	
HP_INCREASED_BONE_MINERAL_DENSITY	110	82		
HP_OSTEOPETROSIS	17		Rejected!	
HP_HIGH_MYOPIA	77	59		
HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	497	348		
HP_ABNORMAL_MORPHOLOGY_OF_THE_MUSCULATURE_OF_THE_NECK	74	56		
HP_TEMPORAL_PATTERN	25	17		
HP_ABNORMAL_CIRCULATING_CARBOHYDRATE_CONCENTRATION	71	59		
HP_ABNORMAL_GLUCOSE_HOMEOSTASIS	676	430		
HP_ABNORMAL_BLOOD_GLUCOSE_CONCENTRATION	277	192		
HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL	322	235		
HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA	22		Rejected!	
HP_ABNORMAL_FALLOPIAN_TUBE_MORPHOLOGY	27		Rejected!	
HP_ABNORMALITY_OF_BLOOD_CIRCULATION	341	214		
HP_ABNORMAL_BLOOD_TRANSITION_ELEMENT_CATION_CONCENTRATION	41	23		
HP_ABNORMALITY_OF_IRON_HOMEOSTASIS	25		Rejected!	
HP_ABNORMALITY_OF_FLUID_REGULATION	700	412		
HP_AMYLOIDOSIS	30	18		
HP_ABNORMAL_RENAL_CORTEX_MORPHOLOGY	227	145		
HP_ABNORMALITY_OF_RENAL_EXCRETION	66	30		
HP_DECREASED_URINE_OUTPUT	29		Rejected!	
HP_ABNORMAL_RENAL_TUBULAR_RESORPTION	21		Rejected!	
HP_ABNORMAL_HELIX_MORPHOLOGY	170	120		
HP_ABNORMAL_INTRAHEPATIC_BILE_DUCT_MORPHOLOGY	29	17		
HP_ABNORMAL_BLOOD_POTASSIUM_CONCENTRATION	105	57		
HP_ABNORMAL_CIRCULATING_ADRENOCORTICOTROPIN_CONCENTRATION	45	28		
HP_ABNORMAL_NUMBER_OF_PERMANENT_TEETH	27	18		
HP_AGENESIS_OF_MOLAR	13		Rejected!	
HP_ABNORMALITY_OF_DENTAL_STRUCTURE	333	216		
HP_MISALIGNMENT_OF_INCISORS	15		Rejected!	
HP_ABNORMAL_INCISOR_MORPHOLOGY	55	35		
HP_ABNORMAL_NUMBER_OF_INCISORS	57	30		
HP_CONICAL_INCISOR	35	19		
HP_SUPERNUMERARY_TOOTH	48	30		
HP_ABNORMALITY_OF_DENTAL_COLOR	29	17		
HP_ABNORMALITY_OF_MOLAR	50	30		
HP_ABNORMALITY_OF_CANINE	17		Rejected!	
HP_IMPACTED_TOOTH	7		Rejected!	
HP_INCISOR_MACRODONTIA	14		Rejected!	
HP_INCREASED_OVERBITE	11		Rejected!	
HP_PERIPHERAL_DEMYELINATION	52	40		
HP_EPILEPTIC_SPASM	169	141		
HP_SPEECH_APRAXIA	32	28		
HP_INTESTINAL_ATRESIA	65	34		
HP_ILEAL_ATRESIA	5		Rejected!	
HP_ABNORMAL_LEFT_VENTRICULAR_OUTFLOW_TRACT_MORPHOLOGY	26		Rejected!	
HP_ABNORMALITY_OF_BLOOD_VOLUME_HOMEOSTASIS	31	17		
HP_RECURRENT_SINUSITIS	67	27		
HP_CHRONIC_SINUSITIS	63	22		
HP_RECURRENT_TONSILLITIS	12		Rejected!	
HP_ABNORMALITY_OF_IMMUNE_SERUM_PROTEIN_PHYSIOLOGY	43		Rejected!	
HP_ABNORMALITY_OF_CYTOKINE_SECRETION	6		Rejected!	
HP_ABNORMALITY_OF_TUMOR_NECROSIS_FACTOR_SECRETION	5		Rejected!	
HP_ABNORMAL_NASAL_DORSUM_MORPHOLOGY	241	155		
HP_CONCAVE_NASAL_RIDGE	18		Rejected!	
HP_ABNORMALITY_OF_SKIN_PHYSIOLOGY	520	281		
HP_ABNORMAL_EPIDERMAL_MORPHOLOGY	88	41		
HP_ABNORMALITY_OF_DERMAL_MELANOSOMES	6		Rejected!	
HP_CHRONIC_FURUNCULOSIS	5		Rejected!	
HP_INCREASED_SENSITIVITY_TO_IONIZING_RADIATION	14		Rejected!	
HP_LOW_GRADE_FEVER	11		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_SWEAT_GLANDS	8		Rejected!	
HP_SYMPTOMATIC_SEIZURES	33	19		
HP_DIALEPTIC_SEIZURE	208	177		
HP_TYPICAL_ABSENCE_SEIZURE	25	21		
HP_MYOCLONIC_ABSENCE_SEIZURE	13		Rejected!	
HP_FOCAL_MOTOR_SEIZURE	86	66		
HP_FOCAL_AUTONOMIC_SEIZURE	7		Rejected!	
HP_FOCAL_SENSORY_SEIZURE	16		Rejected!	
HP_FOCAL_SENSORY_SEIZURE_WITH_VISUAL_FEATURES	6		Rejected!	
HP_FOCAL_MYOCLONIC_SEIZURE	20	17		
HP_FOCAL_TONIC_SEIZURE	17		Rejected!	
HP_GENERALIZED_CLONIC_SEIZURE	31	24		
HP_GENERALIZED_MYOCLONIC_ATONIC_SEIZURE	10		Rejected!	
HP_SIMPLE_FEBRILE_SEIZURE	26	21		
HP_COMPLEX_FEBRILE_SEIZURE	16		Rejected!	
HP_EEG_WITH_FOCAL_EPILEPTIFORM_DISCHARGES	111	90		
HP_EEG_WITH_FOCAL_SPIKES	26	17		
HP_EEG_WITH_FOCAL_SHARP_SLOW_WAVES	13		Rejected!	
HP_EEG_WITH_FOCAL_SHARP_WAVES	11		Rejected!	
HP_EEG_WITH_FOCAL_SPIKE_WAVES	16	15		
HP_EEG_WITH_GENERALIZED_EPILEPTIFORM_DISCHARGES	248	209		
HP_EEG_WITH_GENERALIZED_SHARP_SLOW_WAVES	10		Rejected!	
HP_EEG_WITH_ABNORMALLY_SLOW_FREQUENCIES	85	73		
HP_EEG_WITH_CONTINUOUS_SLOW_ACTIVITY	9		Rejected!	
HP_SHORT_FACE	19		Rejected!	
HP_PROMINENT_FOREHEAD	237	186		
