Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000100104,SRRD,16,-0.6752,23,-0.0851,21,-0.2566,27,0.41069,26,0.07257,16,-0.6152
ENSG00000100109,TFIP11,15,-0.4345,45,1.28463,0,-6.4793,23,0.47004,12,-0.8064,10,-1.0899
ENSG00000128294,TPST2,26,0.45839,21,0.10142,17,-0.1707,20,0.22339,20,0.04284,4,-2.3678
ENSG00000225783,MIAT,10,-3.3916,56,-0.8689,31,-1.7258,136,1.83940,18,-2.5327,74,-0.4262
ENSG00000180957,PITPNB,43,-0.6961,74,0.15789,28,-1.3052,80,0.78271,53,-0.3487,33,-1.0587
ENSG00000235954,TTC28-AS1,12,-0.9476,26,0.19923,18,-0.3695,27,0.65886,21,-0.1491,7,-1.7381
ENSG00000159873,CCDC117,4,-2.1955,13,-0.3546,2,-3.1310,21,1.15779,17,0.05460,11,-0.6419
ENSG00000100219,XBP1,64,0.44815,188,2.35840,73,0.67755,27,-1.5872,16,-1.6404,67,0.53017
ENSG00000100263,RHBDD3,9,-1.9403,47,0.59833,33,0.04934,31,-0.1107,28,-0.2039,52,0.74850
ENSG00000182944,EWSR1,57,-1.2524,125,-0.0767,149,0.20202,146,0.43520,83,-0.7076,125,-0.0800
ENSG00000185340,GAS2L1,58,0.68581,21,-0.9139,24,-0.6788,31,-0.6640,70,0.98520,72,1.03578
ENSG00000100276,RASL10A,0,-5.5706,57,0.45359,25,-0.8149,35,-0.5976,34,-0.3241,153,2.18092
ENSG00000100280,AP1B1,114,0.28634,133,0.54340,84,-0.1764,89,-0.2254,109,0.22376,79,-0.2785
ENSG00000225465,RFPL1S,0,-6.7808,3,-4.1224,11,-2.2483,71,2.26290,21,-1.2591,38,-0.4151
ENSG00000100285,NEFH,37,-2.0491,57,-1.4227,313,1.22475,175,0.75087,55,-1.4771,55,-1.4877
ENSG00000100296,THOC5,0,-4.4063,13,-0.3697,6,-1.4030,21,1.08365,17,0.04416,11,-0.5581
ENSG00000184117,NIPSNAP1,22,-1.9255,39,-1.0452,71,-0.1660,95,0.83709,51,-0.6481,81,0.04703
ENSG00000186575,NF2,46,0.69738,32,0.08764,1,-4.1198,27,-0.3389,72,1.43685,20,-0.5955
ENSG00000100319,ZMAT5,31,0.53288,22,-0.0300,10,-1.1264,24,0.29028,29,0.45005,4,-2.3394
ENSG00000184076,UQCR10,330,-0.4635,411,-0.1254,387,-0.2176,483,0.32410,362,-0.3191,437,-0.0280
ENSG00000100325,ASCC2,11,-0.7253,43,1.45562,17,-0.0224,15,-0.5451,24,0.48804,14,-0.3225
ENSG00000100330,MTMR3,17,-1.4469,62,0.53491,34,-0.4302,43,-0.0894,50,0.17967,68,0.67612
ENSG00000239282,CASTOR1,47,1.65255,36,1.18710,0,-6.2417,10,-1.4373,17,0.00139,42,1.43067
ENSG00000099992,TBC1D10A,5,-2.6197,76,1.33818,45,0.47941,31,-0.2336,9,-1.9463,48,0.58234
ENSG00000099995,SF3A1,32,-0.9633,104,0.87986,2,-4.9668,59,-0.0371,49,-0.3185,118,1.09912
ENSG00000187860,CCDC157,0,-6.8252,24,0.78507,0,-5.9911,17,0.76907,6,-1.3801,21,0.56428
ENSG00000100003,SEC14L2,34,-0.5716,175,2.12815,35,-0.5369,26,-1.7555,93,0.99664,106,1.20861
ENSG00000242114,MTFP1,17,-0.3640,77,2.18133,55,1.57453,13,-1.4341,9,-1.1928,16,-0.4111
ENSG00000128242,GAL3ST1,28,0.13258,12,-1.1796,9,-1.4726,24,-0.2280,89,2.11324,3,-3.1499
ENSG00000100029,PES1,33,-0.0206,42,0.34892,35,0.07117,32,-0.1597,29,-0.2293,40,0.28900
ENSG00000185339,TCN2,65,1.27760,54,0.95444,30,0.04206,26,-0.4574,11,-1.5049,18,-0.7504
ENSG00000133422,MORC2,22,0.37639,28,0.72778,0,-6.2606,19,0.36068,15,-0.2344,9,-0.9530
ENSG00000253352,TUG1,27,-0.5089,75,1.10817,21,-0.8721,32,-0.5035,34,-0.1420,73,1.06452
ENSG00000198832,SELENOM,528,0.07313,1149,1.35190,519,0.04605,464,-0.2928,250,-1.0709,395,-0.3776
ENSG00000138942,RNF185,9,-1.5676,32,0.33280,24,-0.0951,26,0.01780,29,0.19220,34,0.41609
ENSG00000182541,LIMK2,30,0.40464,30,0.36078,2,-3.5890,19,-0.6244,57,1.46350,31,0.43019
ENSG00000100100,PIK3IP1,67,0.01540,39,-0.7954,28,-1.3011,60,-0.3519,98,0.62310,150,1.33554
ENSG00000100105,PATZ1,17,-0.8007,18,-0.6594,8,-1.8623,32,0.39250,21,-0.4412,55,1.04305
ENSG00000185721,DRG1,19,-1.5973,58,0.08778,65,0.27592,62,0.52336,41,-0.4296,32,-0.8230
ENSG00000184708,EIF4ENIF1,22,-0.5896,20,-0.7286,2,-4.1216,41,1.01123,21,-0.6783,35,0.10154
ENSG00000198089,SFI1,8,-1.3495,36,0.87190,9,-1.1607,23,0.44353,11,-0.8884,19,-0.1059
ENSG00000241878,PISD,18,-2.0078,72,0.05865,40,-0.8414,83,0.80058,38,-0.9282,70,0.01196
ENSG00000183530,PRR14L,3,-2.7273,18,-0.2268,0,-6.4955,27,1.29406,26,0.37383,7,-1.6524
ENSG00000128245,YWHAH,232,-2.1374,234,-2.1243,640,-0.6294,1303,1.63196,505,-0.9857,488,-1.0389
ENSG00000205856,C22orf42,0,-7.6062,2,-4.0407,0,-7.3466,56,2.74498,17,-1.1486,21,-0.8884
ENSG00000100220,RTCB,49,-1.0164,76,-0.3593,107,0.16188,104,0.29782,71,-0.4616,118,0.31881
ENSG00000100225,FBXO7,64,-0.2860,110,0.56132,42,-0.9250,66,-0.5295,186,1.45413,73,-0.0842
ENSG00000100234,TIMP3,425,0.60081,1125,2.34171,95,-1.6939,155,-1.7134,250,-0.2365,651,1.31525
ENSG00000133424,LARGE1,5,-2.5216,29,-0.0483,8,-1.9220,37,1.05483,26,-0.2133,21,-0.5510
ENSG00000100284,TOM1,57,-0.7899,87,-0.1648,56,-0.8155,112,0.65855,47,-1.0791,107,0.16255
ENSG00000100302,RASD2,18,-0.7147,0,-8.2691,25,-0.2619,40,1.69559,14,-1.0875,4,-2.9818
ENSG00000100320,RBFOX2,18,-2.7413,87,-0.4180,102,-0.1740,141,0.99453,46,-1.3497,99,-0.2072
ENSG00000128335,APOL2,33,-0.7752,105,1.06940,97,0.92621,49,-0.3771,31,-0.8402,50,-0.1122
ENSG00000100345,MYH9,188,1.66419,316,2.69438,3,-4.5906,31,-2.0301,61,-0.1931,79,0.20836
ENSG00000100348,TXN2,98,0.21799,125,0.60280,86,0.00044,83,-0.1245,77,-0.1575,65,-0.4346
ENSG00000100350,FOXRED2,39,-0.0522,43,0.07224,10,-2.0188,42,0.15535,31,-0.4308,67,0.79268
ENSG00000100353,EIF3D,61,0.28144,95,0.98979,22,-1.2635,48,-0.2058,61,0.27595,40,-0.3915
ENSG00000100360,IFT27,39,-0.3296,59,0.31362,32,-0.5997,49,0.03105,39,-0.3172,68,0.54920
ENSG00000128311,TST,79,1.03208,61,0.60729,20,-1.1040,25,-1.4534,114,1.67529,68,0.78344
ENSG00000128309,MPST,62,1.76380,10,-1.1171,0,-6.5475,12,-1.5010,66,1.86266,42,1.05775
ENSG00000100379,KCTD17,29,-1.1760,64,0.03738,65,0.05865,68,0.36827,29,-1.1715,78,0.35551
ENSG00000166897,ELFN2,6,-1.4481,5,-1.7546,5,-1.7529,24,1.76308,18,0.00860,0,-8.1556
ENSG00000128283,CDC42EP1,90,1.68515,63,1.06051,13,-1.3399,6,-3.4112,180,3.14108,23,-0.5373
ENSG00000100083,GGA1,35,-0.3348,72,0.80763,39,-0.1565,39,-0.3644,37,-0.2308,68,0.72040
ENSG00000241360,PDXP,40,-2.6626,107,-1.2443,171,-0.5395,322,1.49270,107,-1.2364,146,-0.7769
ENSG00000100097,LGALS1,1435,1.50504,626,0.12834,1031,0.93586,446,-0.8147,498,-0.2259,336,-0.8261
ENSG00000273899,NOL12,16,-0.6660,64,1.56014,25,-0.0118,21,-0.5607,33,0.43628,18,-0.5223
ENSG00000189060,H1F0,71,-0.0498,43,-0.8067,55,-0.4430,80,0.36193,68,-0.1180,74,0.02478
ENSG00000100116,GCAT,51,0.62771,44,0.38863,0,-7.0537,38,0.35508,30,-0.1836,21,-0.7625
ENSG00000100124,ANKRD54,23,-1.2088,45,-0.1769,13,-2.0372,57,0.51010,27,-0.9652,93,0.97471
ENSG00000100129,EIF3L,59,-0.7185,66,-0.5334,79,-0.2641,110,0.67545,78,-0.2847,61,-0.6717
ENSG00000100142,POLR2F,29,-2.1107,135,0.21723,92,-0.3797,132,0.48787,107,-0.1489,108,-0.1262
ENSG00000100146,SOX10,21,-0.6867,36,0.17906,10,-1.7145,15,-2.0036,229,3.79551,7,-2.1695
ENSG00000100151,PICK1,10,-2.1132,95,1.40780,11,-1.8994,45,0.49455,26,-0.6495,18,-1.1987
ENSG00000100156,SLC16A8,9,-1.1753,3,-2.4389,31,0.75218,24,0.91056,12,-0.7008,6,-1.5892
ENSG00000184381,PLA2G6,47,1.12226,11,-1.1818,11,-1.0924,22,-0.1699,38,0.75783,19,-0.3157
ENSG00000185022,MAFF,108,1.47678,237,3.06774,0,-7.5693,14,-2.6154,20,-1.1538,90,1.15842
ENSG00000198792,TMEM184B,31,-1.3575,75,-0.0466,67,-0.2135,82,0.19868,136,0.90645,44,-0.8470
ENSG00000213923,CSNK1E,57,-0.8271,159,0.78334,96,-0.0198,94,-0.1374,91,-0.1131,114,0.24026
ENSG00000100201,DDX17,99,-1.6598,607,1.16285,161,-0.9378,284,-0.1647,259,-0.2095,464,0.71226
ENSG00000100211,CBY1,26,0.26234,39,0.90443,12,-0.9182,22,0.05507,3,-2.9052,28,0.35935
ENSG00000100216,TOMM22,42,-0.7815,66,-0.1091,3,-4.4877,88,0.99902,78,0.15046,29,-1.3386
ENSG00000100221,JOSD1,83,1.24344,64,0.80502,5,-2.8827,29,-0.8667,32,-0.2834,83,1.25100
ENSG00000100226,GTPBP1,49,0.56426,66,1.05305,3,-3.4606,28,-0.6734,52,0.65591,53,0.68992
ENSG00000100242,SUN2,190,1.28469,154,0.92604,30,-1.6026,49,-1.5846,274,1.94443,87,0.00373
ENSG00000100246,DNAL4,12,-1.3524,28,-0.1072,0,-7.0366,40,1.43103,8,-2.0108,25,-0.2885
ENSG00000221890,NPTXR,18,-3.2380,44,-1.9566,43,-1.9978,220,1.57092,71,-1.2720,192,0.25131
ENSG00000183741,CBX6,76,-0.2331,62,-0.5351,43,-1.0824,94,0.28381,133,0.66127,73,-0.2772
ENSG00000100307,CBX7,32,-0.8755,67,0.25633,55,-0.0313,60,0.24114,71,0.35531,29,-0.9930
ENSG00000100316,RPL3,1275,0.62700,1264,0.61186,679,-0.3651,804,-0.2403,785,-0.1433,747,-0.2190
ENSG00000100321,SYNGR1,72,-1.1254,95,-0.7116,144,-0.0821,188,0.99885,91,-0.7874,67,-1.2437
ENSG00000100324,TAB1,26,0.33501,16,-0.3373,16,-0.4068,21,0.00068,28,0.50451,17,-0.3182
ENSG00000128268,MGAT3,13,-1.9057,14,-1.8356,34,-0.5528,63,1.34103,45,-0.1196,17,-1.5151
ENSG00000100335,MIEF1,19,-0.6406,19,-0.6604,36,0.32980,31,0.32066,32,0.15672,20,-0.5773
ENSG00000128272,ATF4,117,-0.3079,377,1.61691,122,-0.2386,114,-0.7092,120,-0.2683,200,0.54010
ENSG00000187051,RPS19BP1,100,-0.0699,168,0.76020,109,0.07072,101,-0.1327,90,-0.2244,84,-0.3262
ENSG00000100346,CACNA1I,0,-7.1014,8,-1.1284,0,-6.2674,26,2.76302,5,-1.9069,5,-1.7506
ENSG00000100354,TNRC6B,68,0.58489,18,-1.4383,27,-0.8208,51,0.31371,41,-0.2165,50,0.09427
ENSG00000239900,ADSL,12,-1.6823,28,-0.4465,30,-0.3218,42,0.50794,38,0.03356,40,0.08658
ENSG00000100359,SGSM3,25,-1.2162,78,0.52949,87,0.72015,59,0.27765,23,-1.3490,33,-0.7957
ENSG00000196588,MRTFA,27,-0.2315,84,1.62591,20,-0.6673,28,-0.3587,25,-0.3231,25,-0.3409
ENSG00000128285,MCHR1,18,-0.6819,0,-8.2855,121,2.55200,26,-0.1983,1,-4.6052,13,-1.1456
ENSG00000100372,SLC25A17,39,-0.0255,29,-0.5120,13,-1.6759,48,0.76371,40,0.00229,18,-1.1692
ENSG00000100380,ST13,321,0.49200,245,0.06602,161,-0.5825,221,-0.2106,245,0.06764,310,0.43930
ENSG00000196236,XPNPEP3,1,-3.6299,22,0.41616,13,-0.4087,17,0.01343,14,-0.2293,33,1.08501
ENSG00000100387,RBX1,154,-0.7454,185,-0.4702,247,-0.0220,272,0.32636,274,0.13615,224,-0.1733
ENSG00000100393,EP300,21,-0.6162,38,0.27356,7,-2.1469,35,0.42250,29,-0.1555,36,0.19114
ENSG00000100395,L3MBTL2,12,-1.9834,45,-0.0444,47,-0.0038,56,0.78287,19,-1.3537,38,-0.3158
ENSG00000100399,CHADL,40,0.17819,46,0.40080,2,-3.9699,25,-1.0974,118,2.02187,60,0.82638
ENSG00000100401,RANGAP1,83,-1.0449,159,-0.0613,143,-0.2254,196,0.75768,105,-0.6918,89,-0.9440
ENSG00000100403,ZC3H7B,25,-0.2949,54,0.90085,29,-0.0831,29,-0.1540,35,0.18063,21,-0.5829
ENSG00000167074,TEF,28,-1.1030,17,-1.8226,20,-1.5736,77,1.49575,34,-0.8158,36,-0.7054
ENSG00000183864,TOB2,70,0.96573,71,0.99498,0,-7.1337,18,-1.8985,107,1.69800,102,1.61982
ENSG00000100410,PHF5A,42,0.63369,28,-0.0060,1,-4.2880,28,-0.0222,34,0.32414,36,0.38982
ENSG00000100412,ACO2,226,0.51297,134,-0.3126,205,0.35392,150,-0.3103,195,0.27651,169,0.05230
ENSG00000100413,POLR3H,57,-0.0455,48,-0.3019,45,-0.3848,60,0.09247,55,-0.0751,75,0.38654
ENSG00000172346,CSDC2,56,-0.1665,43,-0.5673,77,0.34818,62,0.00809,58,-0.1058,75,0.30170
ENSG00000100417,PMM1,47,-0.7985,66,-0.2877,56,-0.5282,92,0.66005,55,-0.5649,68,-0.2413
ENSG00000100418,DESI1,46,0.06071,42,-0.0987,59,0.44312,41,-0.2732,61,0.50966,41,-0.1398
ENSG00000196419,XRCC6,137,-0.7735,300,0.44303,204,-0.1636,238,0.19108,171,-0.4328,230,0.02473
ENSG00000100138,SNU13,157,-1.4247,347,-0.2302,213,-0.9773,490,0.89657,277,-0.5798,322,-0.3469
ENSG00000198911,SREBF2,147,-0.2440,179,0.06812,84,-1.0960,186,0.32237,163,-0.0865,172,-0.0006
ENSG00000205704,LINC00634,42,0.22607,3,-3.3910,45,0.32505,44,0.80563,17,-1.1194,16,-1.1903
ENSG00000100167,SEPTIN3,127,-0.6247,33,-2.5868,193,0.01795,223,0.69063,194,0.02745,144,-0.4342
ENSG00000183172,SMDT1,116,-0.2752,113,-0.3168,128,-0.1206,144,0.14871,121,-0.2090,171,0.33231
ENSG00000184983,NDUFA6,107,-0.8539,282,0.65478,237,0.37803,172,-0.2871,168,-0.1626,256,0.50272
ENSG00000100207,TCF20,3,-3.0098,29,0.27006,16,-0.5945,27,0.44380,22,-0.1142,28,0.23814
ENSG00000189306,RRP7A,46,-0.1379,90,0.94435,60,0.28799,44,-0.4192,58,0.23339,42,-0.2593
ENSG00000100227,POLDIP3,38,0.02674,60,0.77681,21,-0.8477,31,-0.5701,47,0.37960,66,0.91826
ENSG00000100243,CYB5R3,411,0.72760,247,-0.0790,140,-0.9492,242,-0.2556,260,-0.0039,389,0.63855
ENSG00000242247,ARFGAP3,42,-0.3999,109,1.12074,25,-1.1833,50,-0.2733,25,-1.1842,104,1.04508
ENSG00000100266,PACSIN2,24,-1.8280,121,0.59830,87,0.06798,87,0.19031,61,-0.4709,88,0.09817
ENSG00000100271,TTLL1,3,-2.7855,33,0.53081,0,-5.8251,26,0.41532,19,-0.3335,42,0.92012
ENSG00000100294,MCAT,16,-1.1227,26,-0.4093,39,0.21147,40,0.73934,24,-0.5260,15,-1.2523
ENSG00000100300,TSPO,126,1.47446,84,0.79372,11,-2.3027,30,-1.4652,64,0.35784,138,1.63637
ENSG00000100304,TTLL12,14,-0.7779,27,0.25640,0,-5.1811,29,0.94636,15,-0.7041,17,-0.4612
ENSG00000130540,SULT4A1,32,-2.2988,47,-1.7508,143,-0.0796,196,1.32023,71,-1.1433,98,-0.6653
ENSG00000100347,SAMM50,28,-0.9869,43,-0.3475,61,0.20473,58,0.35113,49,-0.1236,47,-0.1837
ENSG00000188677,PARVB,24,-1.1938,37,-0.5935,39,-0.4844,66,0.89290,26,-1.0824,49,-0.1409
ENSG00000138944,SHISAL1,0,-6.6983,22,-1.0364,3,-3.7451,65,2.53129,11,-1.9791,17,-1.3884
ENSG00000188636,RTL6,26,-0.8125,28,-0.7100,24,-0.9722,47,0.14795,70,0.69195,63,0.53115
ENSG00000186654,PRR5,9,-1.9709,51,0.62530,8,-2.0457,38,0.41765,13,-1.3875,60,0.88517
ENSG00000093000,NUP50,11,-1.9141,54,0.43928,21,-0.9816,47,0.60838,27,-0.6080,40,-0.0338
ENSG00000100364,KIAA0930,141,-0.1206,112,-0.4723,120,-0.3726,161,0.22903,166,0.13919,149,-0.0310
ENSG00000100376,FAM118A,31,0.83596,16,-0.2031,1,-3.3908,20,0.33866,8,-1.1927,22,0.25960
ENSG00000077942,FBLN1,282,3.16210,233,2.70623,0,-7.7640,8,-3.7710,15,-1.7969,60,0.27819
ENSG00000130638,ATXN10,142,-0.9427,130,-1.0692,301,0.20982,300,0.55458,164,-0.7209,283,0.11406
ENSG00000188064,WNT7B,19,0.00355,0,-7.7919,0,-6.4106,28,2.37761,7,-1.5078,0,-7.5824
ENSG00000075234,TTC38,4,-1.7568,23,0.71573,0,-4.0263,15,0.00657,12,-0.2780,33,1.29424
ENSG00000100416,TRMU,19,-0.4997,20,-0.3904,10,-1.3779,31,0.61167,21,-0.3239,28,0.08813
ENSG00000075240,GRAMD4,26,0.34963,22,0.04890,4,-2.3501,18,-0.4801,12,-0.8551,64,1.84405
ENSG00000100422,CERK,31,-1.1780,57,-0.2600,97,0.59026,72,0.28624,55,-0.3181,56,-0.2820
ENSG00000260708,AL118516.1,0,-7.0948,1,-3.5106,9,-1.0370,23,1.48769,7,-1.3481,24,0.47275
ENSG00000054611,TBC1D22A,32,0.54023,11,-1.0786,19,-0.2705,21,-0.2691,36,0.71067,30,0.39771
ENSG00000219438,TAFA5,148,0.10679,30,-2.2770,205,0.62894,147,0.24370,89,-0.6723,148,0.10760
ENSG00000100425,BRD1,23,0.02657,36,0.74502,6,-1.8326,25,0.37923,8,-1.4692,21,-0.1097
ENSG00000184164,CRELD2,16,-1.6993,77,0.65767,45,-0.1706,55,0.32922,41,-0.3067,39,-0.4117
ENSG00000198355,PIM3,42,-0.6417,90,0.52280,104,0.75212,63,-0.0958,20,-1.7408,80,0.33990
ENSG00000100427,MLC1,307,1.17024,28,-2.4767,38,-2.0566,93,-1.3467,316,1.22292,503,2.06608
ENSG00000073150,PANX2,12,-1.6027,40,0.19878,17,-1.1050,44,1.13500,22,-0.6894,9,-1.9503
ENSG00000170638,TRABD,12,-1.0557,84,2.08889,6,-1.9321,22,-0.3750,18,-0.4646,22,-0.1669
ENSG00000273253,AL022328.4,25,-0.1999,10,-1.5827,6,-2.1799,33,0.60366,28,-0.0240,39,0.46124
ENSG00000073169,SELENOO,19,-0.7046,89,1.81233,25,-0.2748,27,-0.3484,15,-1.0001,25,-0.2939
ENSG00000128159,TUBGCP6,15,-1.2803,66,1.01739,25,-0.4925,38,0.35858,16,-1.1270,26,-0.4491
ENSG00000188130,MAPK12,49,0.29643,34,-0.2529,40,-0.0308,45,0.41838,22,-0.9259,22,-0.8909
ENSG00000185386,MAPK11,4,-2.2861,15,-0.5064,32,0.70699,23,0.50306,10,-1.0807,20,-0.0151
ENSG00000196576,PLXNB2,54,-0.4569,248,2.06995,35,-1.1304,55,-0.8689,38,-0.9988,134,0.96476
ENSG00000205593,DENND6B,36,-0.8402,51,-0.3015,97,0.70198,67,0.28663,30,-1.1121,60,-0.0502
ENSG00000100239,PPP6R2,41,-0.3803,66,0.37365,53,0.02534,55,0.18444,50,-0.0741,31,-0.7997
ENSG00000100241,SBF1,32,-0.7289,74,0.55472,54,0.06401,48,-0.2986,99,1.03267,35,-0.6059
ENSG00000100258,LMF2,69,0.01974,97,0.54940,74,0.13438,67,-0.0801,53,-0.3856,60,-0.2036
ENSG00000025770,NCAPH2,46,0.15984,76,0.98091,20,-1.1205,43,0.15462,29,-0.5620,23,-0.8972
ENSG00000284194,SCO2,33,0.24771,29,0.05033,31,0.15603,33,0.57764,6,-2.2265,8,-1.8082
ENSG00000025708,TYMP,43,0.85883,127,2.91613,26,0.07853,11,-1.9870,3,-2.9473,34,0.46958
ENSG00000205560,CPT1B,7,-1.1617,22,0.57399,0,-6.0579,18,0.60903,9,-0.8101,19,0.37897
ENSG00000100288,CHKB,60,0.67045,81,1.16682,18,-1.1911,37,-0.1560,17,-1.2283,34,-0.2322
ENSG00000008735,MAPK8IP2,134,-0.9589,117,-1.1661,275,0.13941,306,0.89926,148,-0.8125,146,-0.8322
ENSG00000100299,ARSA,49,0.92649,80,1.77153,23,-0.2599,20,-0.9280,21,-0.3720,21,-0.3995
ENSG00000251322,SHANK3,4,-2.5223,33,0.54539,13,-0.8284,26,0.48618,28,0.31429,14,-0.7539
ENSG00000079974,RABL2B,2,-4.3070,27,-0.5683,34,-0.2103,48,0.85522,12,-1.7460,55,0.53811
ENSG00000182378,PLCXD1,12,-0.3589,20,0.46220,0,-6.0545,16,0.32271,20,0.39590,14,-0.1656
ENSG00000178605,GTPBP6,50,0.59518,44,0.41640,13,-1.4704,29,-0.5005,69,1.13316,32,-0.0677
ENSG00000167393,PPP2R3B,5,-2.3845,16,-0.6840,0,-6.7645,30,0.81311,41,0.76724,23,-0.0947
ENSG00000169100,SLC25A6,357,0.02909,534,0.66986,317,-0.1581,354,0.04146,251,-0.5128,263,-0.4434
ENSG00000169093,ASMTL,69,-0.1917,106,0.47388,46,-0.8317,82,0.15728,96,0.31103,50,-0.6935
ENSG00000197976,AKAP17A,13,-1.1367,70,1.52922,17,-0.6937,23,-0.6600,47,0.84844,31,0.19364
ENSG00000169084,DHRSX,36,0.75241,43,1.07559,32,0.57129,19,-0.5607,16,-0.4895,12,-0.9638
ENSG00000214717,ZBED1,29,-0.5859,39,-0.1417,22,-1.0029,48,0.40201,39,-0.1573,50,0.22645
ENSG00000002586,CD99,980,2.67523,254,0.25030,162,-0.4454,75,-2.5444,330,0.66878,487,1.32338
ENSG00000146938,NLGN4X,0,-6.2739,58,-0.1806,51,-0.3634,79,0.88344,22,-1.6266,82,0.35604
ENSG00000130021,PUDP,1,-3.8936,20,-0.1147,37,0.87258,25,0.55394,20,-0.0876,4,-2.3155
ENSG00000101846,STS,26,-0.2742,6,-2.3396,63,1.17315,34,0.46469,23,-0.4036,5,-2.5953
ENSG00000006757,PNPLA4,16,-1.2305,27,-0.4801,40,0.09977,42,0.53088,22,-0.7740,40,0.11632
ENSG00000011201,ANOS1,36,-0.2784,14,-1.6653,44,0.04456,35,-0.6808,49,0.20878,137,1.95033
ENSG00000101849,TBL1X,3,-3.0568,16,-0.8097,5,-2.3759,27,-0.0056,41,0.68288,69,1.55282
ENSG00000101850,GPR143,11,-0.5266,24,0.65722,18,0.20782,13,-0.7089,15,-0.0556,36,1.32269
ENSG00000073464,CLCN4,44,-0.5723,17,-1.9830,36,-0.8888,79,0.89537,73,0.18129,40,-0.7126
ENSG00000101871,MID1,1,-3.8806,50,1.72441,13,-0.4811,14,-0.6276,9,-0.9848,40,1.32774
ENSG00000004961,HCCS,12,-1.0994,23,-0.0906,54,1.30021,26,0.20502,15,-0.7519,7,-1.7524
ENSG00000047648,ARHGAP6,6,-1.8751,11,-1.0219,0,-4.9829,28,1.39433,12,-0.8420,23,0.12694
ENSG00000005302,MSL3,5,-2.8205,27,-0.3890,23,-0.6174,41,0.74407,25,-0.4680,42,0.28059
ENSG00000205542,TMSB4X,2567,0.77175,970,-0.7533,2413,0.67003,1364,-0.5077,2161,0.49109,1585,0.00039
ENSG00000123595,RAB9A,25,-0.1002,40,0.63008,23,-0.2238,22,-0.7148,33,0.32349,56,1.18160
ENSG00000196459,TRAPPC2,11,-2.0157,21,-1.1342,25,-0.8634,59,1.41929,27,-0.7542,24,-0.9346
ENSG00000046651,OFD1,34,1.07863,26,0.64536,1,-3.4913,16,-0.3256,9,-0.8794,28,0.75869
ENSG00000046653,GPM6B,1518,1.56195,445,-0.4373,161,-1.9606,270,-2.0286,1901,1.97926,1496,1.53585
ENSG00000101958,GLRA2,0,-8.3780,38,-1.3900,5,-4.2746,136,2.25429,17,-2.5691,82,-0.2233
ENSG00000087842,PIR,17,0.27004,16,0.14569,0,-6.0045,13,-0.3258,29,1.06941,22,0.61816
ENSG00000182287,AP1S2,123,0.22300,73,-0.5783,261,1.46821,103,-0.1376,49,-1.1759,60,-0.8913
ENSG00000169895,SYAP1,76,0.42751,69,0.27847,67,0.22444,44,-0.8245,87,0.65937,96,0.81346
ENSG00000086712,TXLNG,0,-5.0073,24,0.51733,9,-0.9160,21,0.77578,8,-1.1549,18,0.05953
ENSG00000102054,RBBP7,57,-0.5600,113,0.51054,86,0.07522,81,-0.0450,47,-0.8494,115,0.53147
ENSG00000169891,REPS2,49,-0.1586,4,-3.8237,149,1.66953,56,0.10608,54,-0.0158,4,-3.7035
ENSG00000008086,CDKL5,4,-2.8573,30,0.07537,10,-1.5548,38,1.45355,11,-1.4754,14,-1.1154
ENSG00000131828,PDHA1,35,-0.5705,55,0.12063,84,0.80646,47,-0.2258,47,-0.1145,57,0.20050
ENSG00000147010,SH3KBP1,38,-0.4447,14,-1.8907,43,-0.2289,56,0.42175,93,0.98719,20,-1.4149
ENSG00000184368,MAP7D2,21,-1.9630,16,-2.4181,62,-0.3917,107,1.54419,53,-0.6177,30,-1.4818
ENSG00000173674,EIF1AX,50,-1.0540,113,0.17266,61,-0.7580,108,0.26263,107,0.09778,117,0.23367
ENSG00000177189,RPS6KA3,31,-0.0598,35,0.12322,34,0.04196,36,0.35585,20,-0.7091,18,-0.8780
ENSG00000149970,CNKSR2,7,-2.5481,0,-5.5318,9,-2.1266,52,1.69404,35,-0.1512,29,-0.4493
ENSG00000012174,MBTPS2,33,0.49816,23,-0.0263,0,-6.7014,24,-0.0126,32,0.45820,32,0.45030
ENSG00000102172,SMS,30,-0.9248,28,-1.0427,70,0.33597,62,0.37743,41,-0.4859,68,0.29190
ENSG00000165186,PTCHD1,0,-4.6440,32,1.01671,6,-1.4036,16,-0.0641,21,0.36295,26,0.71406
ENSG00000123131,PRDX4,51,-0.0190,85,0.78023,92,0.91212,41,-0.7691,64,0.33826,56,0.13291
ENSG00000123130,ACOT9,21,-0.2370,23,-0.0834,21,-0.2328,26,0.15183,25,0.03593,24,-0.0158
ENSG00000130066,SAT1,792,1.31183,1766,2.89023,255,-0.5092,164,-2.0027,233,-0.6478,256,-0.5024
ENSG00000184831,APOO,15,-1.9582,58,0.03720,58,0.03238,64,0.52660,56,-0.0168,35,-0.7190
ENSG00000174010,KLHL15,16,-0.0466,21,0.33577,0,-5.1030,19,0.49838,4,-2.2105,26,0.66633
