Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to13,Feature log2 fold change topic 4to13
ENSG00000140488,CELF6,15,-2.7394,56,-0.7798,95,0.01936,106,0.92439
ENSG00000213614,HEXA,49,-0.3139,124,1.17101,79,0.42661,53,-0.6597
ENSG00000166233,ARIH1,47,-0.2156,68,0.33272,33,-0.7634,56,0.18554
ENSG00000140463,BBS4,2,-3.6484,42,0.53526,25,-0.2825,32,0.46561
ENSG00000159322,ADPGK,27,-0.3934,37,0.05797,35,-0.0378,36,0.13513
ENSG00000067141,NEO1,67,0.74485,16,-1.4067,30,-0.5282,43,0.19513
ENSG00000156642,NPTN,96,-1.7032,133,-1.2137,256,-0.2272,336,1.05599
ENSG00000103855,CD276,18,0.08474,32,0.94230,0,-6.2499,18,0.08629
ENSG00000067221,STOML1,26,-1.8948,28,-1.8114,68,-0.4906,109,1.41545
ENSG00000140464,PML,33,0.29044,68,1.50696,33,0.31851,22,-1.0191
ENSG00000129009,ISLR,101,1.84403,293,4.58627,0,-7.1755,4,-4.8708
ENSG00000138629,UBL7,44,-0.4089,23,-1.3735,49,-0.2476,63,0.70088
ENSG00000179335,CLK3,22,-0.1815,53,1.21608,3,-3.0031,25,-0.0813
ENSG00000179151,EDC3,22,0.27291,23,0.34571,0,-6.3145,19,0.37113
ENSG00000103653,CSK,37,-0.0782,53,0.48398,5,-3.0081,41,0.37569
ENSG00000140474,ULK3,12,-1.3597,28,-0.1393,32,0.03567,33,0.44593
ENSG00000140497,SCAMP2,96,1.60558,59,0.76257,20,-0.9014,30,-0.9621
ENSG00000178802,MPI,62,0.41967,37,-0.3879,49,0.03970,47,-0.0665
ENSG00000178761,FAM219B,45,-0.8041,83,0.12184,78,0.02496,79,0.20204
ENSG00000178741,COX5A,217,-0.3211,188,-0.5441,372,0.52431,270,0.05876
ENSG00000178718,RPP25,5,-2.7318,8,-1.8827,23,-0.4364,36,1.55751
ENSG00000198794,SCAMP5,65,-1.7932,110,-1.0241,222,0.04708,240,0.85677
ENSG00000167173,C15orf39,11,-0.5598,32,1.02142,8,-1.0885,16,-0.0413
ENSG00000140365,COMMD4,37,-0.5662,95,0.92037,54,0.00192,51,-0.2765
ENSG00000140400,MAN2C1,48,-0.4363,190,1.82823,1,-5.7741,59,-0.4303
ENSG00000169375,SIN3A,6,-2.4362,60,1.09353,7,-2.1887,32,0.41098
ENSG00000169410,PTPN9,39,0.13316,51,0.58097,39,0.16035,33,-0.3727
ENSG00000169371,SNUPN,3,-2.9783,17,-0.6318,23,-0.1600,29,0.99405
ENSG00000177971,IMP3,27,-1.5033,70,-0.0781,32,-1.2663,83,0.94027
ENSG00000140367,UBE2Q2,18,-0.8051,14,-1.1604,30,-0.0742,34,0.71182
ENSG00000167196,FBXO22,18,-0.2634,39,0.97086,9,-1.2451,21,-0.0683
ENSG00000140374,ETFA,56,0.07732,61,0.20316,20,-1.4853,56,0.28789
ENSG00000140386,SCAPER,23,-0.6495,13,-1.5163,3,-3.3583,42,1.65804
ENSG00000117906,RCN2,65,-2.3597,152,-1.1009,261,-0.2810,359,1.17118
ENSG00000140391,TSPAN3,727,0.34320,382,-0.6547,533,-0.1452,596,0.12328
ENSG00000173517,PEAK1,28,0.80088,14,-0.2603,6,-1.5590,17,0.09468
ENSG00000140382,HMG20A,15,-1.8212,53,0.06365,10,-2.4535,59,1.16310
ENSG00000169783,LINGO1,16,-1.7676,6,-3.1770,39,-0.4339,61,1.58126
ENSG00000167202,TBC1D2B,31,0.89503,38,1.24021,4,-2.0737,15,-0.6366
ENSG00000136425,CIB2,2,-3.0338,10,-0.9777,27,0.50966,21,0.69077
ENSG00000166411,IDH3A,86,-0.3618,85,-0.3712,63,-0.8349,118,0.59127
ENSG00000103740,ACSBG1,22,-0.7149,1,-4.3343,28,-0.3376,41,1.21710
ENSG00000140403,DNAJA4,18,-3.0661,61,-1.3303,104,-0.5295,172,1.48986
ENSG00000140395,WDR61,53,-0.7901,84,-0.0710,79,-0.1777,93,0.37289
ENSG00000166426,CRABP1,454,3.13627,132,0.75383,0,-6.4840,48,-2.0090
ENSG00000136381,IREB2,11,-1.6013,42,0.39448,31,-0.0887,34,0.28003
ENSG00000041357,PSMA4,115,-0.3825,137,-0.1143,173,0.25339,149,0.07291
ENSG00000185787,MORF4L1,407,-1.0565,404,-1.0703,736,-0.1555,903,0.80783
ENSG00000103811,CTSH,365,3.95247,35,-0.5059,2,-4.2345,24,-2.4627
ENSG00000058335,RASGRF1,12,-1.8791,7,-2.6289,21,-1.0878,53,1.92602
ENSG00000166557,TMED3,53,-0.8705,82,-0.2096,195,1.17321,90,-0.2947
ENSG00000136371,MTHFS,7,-2.1357,24,-0.4020,20,-0.6845,36,1.04125
ENSG00000180953,AC015871.1,10,-0.7503,18,0.15465,14,-0.1412,16,0.24200
ENSG00000086666,ZFAND6,85,0.35244,68,0.00826,91,0.46292,64,-0.3493
ENSG00000103876,FAH,41,1.28080,34,0.98155,0,-6.3387,17,-0.5874
ENSG00000259417,CTXND1,8,-1.7142,49,1.02944,0,-6.8167,28,0.54161
ENSG00000172379,ARNT2,90,-0.1120,91,-0.0897,113,0.24394,96,-0.0263
ENSG00000136379,ABHD17C,42,0.74289,7,-1.8482,1,-4.8012,29,0.78838
ENSG00000103888,CEMIP,419,5.29760,78,1.01399,0,-7.4902,4,-5.0878
ENSG00000117899,MESD,63,-0.3154,90,0.25214,69,-0.1760,78,0.07437
ENSG00000140406,TLNRD1,20,-0.5213,31,0.15195,36,0.40634,27,-0.0666
ENSG00000182774,RPS17,750,0.47089,862,0.69668,336,-0.7761,529,-0.2942
ENSG00000214575,CPEB1,33,-0.3312,8,-2.4308,35,-0.2451,46,0.84593
ENSG00000103723,AP3B2,34,-1.3668,58,-0.5615,105,0.35097,89,0.44267
ENSG00000103942,HOMER2,11,-0.9524,27,0.45591,1,-3.7986,22,0.76761
ENSG00000169612,RAMAC,2,-3.5212,10,-1.5857,38,0.40307,33,0.96171
ENSG00000169609,C15orf40,27,-0.0387,23,-0.2871,19,-0.5418,29,0.32601
ENSG00000064726,BTBD1,12,-1.8706,52,0.27425,75,0.87235,42,-0.1225
ENSG00000166503,HDGFL3,93,-0.7104,65,-1.2338,78,-0.9763,168,1.09277
ENSG00000140600,SH3GL3,14,-2.4069,11,-2.6770,40,-0.8425,85,1.93520
ENSG00000177082,WDR73,7,-1.3969,28,0.67402,16,-0.1757,19,0.11658
ENSG00000197696,NMB,619,2.21011,29,-2.6529,766,2.65569,81,-2.5400
ENSG00000140612,SEC11A,100,0.60134,92,0.47566,47,-0.5796,65,-0.2939
ENSG00000166716,ZNF592,9,-1.4237,34,0.51111,16,-0.6264,26,0.37855
ENSG00000073417,PDE8A,27,0.47204,39,1.09541,0,-6.4324,19,-0.1957
ENSG00000170776,AKAP13,27,-0.1357,120,2.44797,21,-0.4883,21,-1.3840
ENSG00000140538,NTRK3,78,-0.0063,74,-0.0925,21,-1.9936,85,0.55473
ENSG00000259494,MRPL46,14,-1.2955,38,0.21083,31,-0.0923,35,0.32426
ENSG00000181991,MRPS11,39,-1.1758,90,0.09526,110,0.40615,87,0.11633
ENSG00000181026,AEN,47,0.97746,44,0.87143,45,0.90075,19,-1.1992
ENSG00000140545,MFGE8,46,-0.5321,250,2.29930,9,-2.9496,55,-0.8819
ENSG00000140526,ABHD2,34,-1.5984,295,1.85871,105,0.11937,83,-0.7921
ENSG00000140521,POLG,34,0.48713,51,1.17241,21,-0.2054,21,-0.7160
ENSG00000166823,MESP1,36,-0.7354,12,-2.2997,112,1.03124,61,0.17589
ENSG00000157823,AP3S2,28,-1.5012,63,-0.3172,108,0.53618,80,0.27116
ENSG00000242498,ARPIN,19,-0.3594,14,-0.7972,25,0.01168,26,0.40950
ENSG00000259291,ZNF710-AS1,33,0.34486,3,-3.0702,5,-2.5128,30,1.13857
ENSG00000182054,IDH2,102,0.49818,40,-0.9278,25,-1.6268,80,0.51463
ENSG00000185033,SEMA4B,9,-2.3263,70,0.68883,6,-2.8826,50,0.81198
ENSG00000185043,CIB1,120,0.52896,191,1.30662,29,-1.6109,77,-0.5473
ENSG00000182768,NGRN,266,-0.5888,255,-0.6528,476,0.31286,407,0.29358
ENSG00000140575,IQGAP1,19,-0.4622,142,3.11302,17,-0.6116,16,-1.8969
ENSG00000140577,CRTC3,18,-0.5179,48,0.98265,27,0.08709,24,-0.3579
ENSG00000140564,FURIN,38,0.08888,172,2.79618,10,-1.8952,24,-1.5633
ENSG00000196547,MAN2A2,33,-1.2700,54,-0.5392,16,-2.2974,89,1.36523
ENSG00000184508,HDDC3,1,-4.0429,13,-0.5400,10,-0.8889,22,1.39647
ENSG00000140553,UNC45A,51,0.79087,72,1.37616,12,-1.3496,27,-0.7511
ENSG00000184056,VPS33B,1,-3.9999,21,-0.2424,29,0.20092,28,0.67257
ENSG00000185518,SV2B,31,0.13790,1,-4.2955,46,0.78050,29,0.14478
ENSG00000176463,SLCO3A1,47,1.12231,19,-0.2934,0,-6.6607,24,0.10549
ENSG00000185442,FAM174B,15,-1.2043,17,-1.0300,3,-3.3290,40,1.74148
ENSG00000272888,LINC01578,67,-1.2836,288,0.98323,115,-0.4747,156,-0.0027
ENSG00000173575,CHD2,53,-0.3457,133,1.12241,18,-1.9493,66,-0.0439
ENSG00000182175,RGMA,88,0.97657,36,-0.4509,26,-0.9279,47,-0.0764
ENSG00000185551,NR2F2,85,0.14299,1,-5.6426,4,-4.0922,91,1.58704
ENSG00000140443,IGF1R,42,0.65552,46,0.78274,22,-0.3662,25,-0.5292
ENSG00000182253,SYNM,195,1.52552,75,-0.0506,23,-1.8291,71,-0.4513
ENSG00000068305,MEF2A,38,-0.3499,99,1.18455,21,-1.2666,46,-0.1833
ENSG00000131873,CHSY1,77,2.02789,52,1.32868,8,-1.4928,16,-1.4793
ENSG00000131871,SELENOS,94,0.62962,123,1.06574,23,-1.5039,58,-0.4541
ENSG00000131876,SNRPA1,55,0.26863,51,0.15078,30,-0.6360,46,0.03242
ENSG00000184277,TM2D3,42,-2.1758,76,-1.3151,166,-0.1426,208,1.12795
ENSG00000185418,TARSL2,22,-0.6337,24,-0.5322,12,-1.5293,38,0.96123
ENSG00000161980,POLR3K,4,-3.1114,16,-1.3156,43,0.17183,44,1.03429
ENSG00000161981,SNRNP25,40,-0.9309,64,-0.2483,35,-1.1435,83,0.83710
ENSG00000103152,MPG,25,-1.0728,57,0.15799,48,-0.1117,54,0.31061
ENSG00000103148,NPRL3,24,-0.6149,18,-1.0284,43,0.28139,38,0.42325
ENSG00000188536,HBA2,1003,4.10785,90,-0.5690,2,-5.6285,60,-2.5952
ENSG00000206172,HBA1,335,4.03678,42,-0.0870,0,-7.5739,20,-2.6354
ENSG00000086506,HBQ1,0,-5.7567,8,-1.2321,16,-0.1863,21,1.36937
ENSG00000007392,LUC7L,17,-1.5743,106,1.20543,43,-0.2493,49,-0.1820
ENSG00000167930,FAM234A,64,0.60093,117,1.61975,10,-2.1454,38,-0.7450
ENSG00000076344,RGS11,13,-1.7287,44,0.12045,2,-3.9480,47,1.23620
ENSG00000242173,ARHGDIG,188,-0.7668,46,-2.8304,464,0.64231,333,0.51645
ENSG00000185615,PDIA2,10,-1.6991,20,-0.7183,0,-7.1185,39,1.91202
ENSG00000103126,AXIN1,4,-2.1909,31,0.85558,14,-0.3679,19,0.17787
ENSG00000086504,MRPL28,40,-1.1425,91,0.09115,104,0.29494,88,0.16877
ENSG00000129925,TMEM8A,30,0.69983,47,1.47556,6,-1.5815,16,-0.7442
ENSG00000103202,NME4,89,0.27006,138,0.98490,27,-1.5050,72,-0.2385
ENSG00000242612,DECR2,6,-1.4339,14,-0.0960,1,-3.2761,18,1.26793
ENSG00000090565,RAB11FIP3,19,-1.0475,70,0.94454,14,-1.4684,40,0.20775
ENSG00000007541,PIGQ,52,-0.0725,83,0.65891,19,-1.5756,56,0.11521
ENSG00000197562,RAB40C,11,-1.4905,35,0.22459,7,-2.1970,34,0.93804
ENSG00000130731,METTL26,99,-0.6171,80,-0.9371,80,-0.9296,166,0.94087
ENSG00000172366,MCRIP2,41,-0.1764,52,0.22184,66,0.57787,43,-0.2864
ENSG00000140983,RHOT2,30,-0.8771,95,0.92100,18,-1.6097,55,0.20721
ENSG00000103269,RHBDL1,7,-2.6144,25,-0.7337,27,-0.6142,47,1.23893
ENSG00000103266,STUB1,114,-0.6829,176,-0.0214,137,-0.4085,189,0.40912
ENSG00000161999,JMJD8,28,-0.7078,109,1.44366,0,-7.5046,45,-0.0244
ENSG00000127585,FBXL16,12,-3.3382,29,-2.1017,80,-0.5819,140,1.78752
ENSG00000103260,METRN,607,1.04971,320,0.01484,139,-1.2489,306,-0.2179
ENSG00000103254,ANTKMT,32,-1.0370,78,0.30048,37,-0.8492,69,0.48697
ENSG00000103253,HAGHL,28,-0.6917,45,0.04782,11,-2.0568,49,0.78823
ENSG00000103245,CIAO3,27,0.23756,35,0.65104,34,0.59294,21,-0.6284
ENSG00000007376,RPUSD1,24,0.25358,31,0.64104,0,-6.5016,21,0.20691
ENSG00000103227,LMF1,33,0.63015,32,0.55983,6,-1.9297,22,-0.1136
ENSG00000260807,AC009041.2,18,-0.4994,23,-0.1661,11,-1.2590,28,0.67206
ENSG00000005513,SOX8,49,-0.0017,8,-2.6123,23,-1.1186,56,1.04107
ENSG00000196557,CACNA1H,4,-2.7068,25,-0.2017,14,-1.0745,33,1.16185
ENSG00000103275,UBE2I,56,-1.0939,152,0.43808,48,-1.3285,124,0.53905
ENSG00000007516,BAIAP3,30,-4.3244,422,-0.4372,143,-2.0547,669,1.75204
ENSG00000007520,TSR3,99,0.83224,24,-1.3318,76,0.39240,57,-0.2267
ENSG00000090581,GNPTG,121,0.45171,110,0.30450,29,-1.6914,92,0.08248
ENSG00000059145,UNKL,20,-0.1176,17,-0.3684,7,-1.6846,23,0.68526
ENSG00000174109,C16orf91,25,0.34690,25,0.39253,9,-1.1231,20,-0.0041
ENSG00000103249,CLCN7,78,-0.0148,92,0.25726,28,-1.5298,82,0.31018
ENSG00000100726,TELO2,12,-1.1415,74,1.65711,18,-0.6033,25,-0.4905
ENSG00000187535,IFT140,4,-2.3181,29,0.72202,0,-6.3413,21,0.90231
ENSG00000138834,MAPK8IP3,77,-1.2439,140,-0.3426,158,-0.1554,189,0.59955
ENSG00000103024,NME3,98,-0.5723,224,0.72666,109,-0.4145,142,-0.0188
ENSG00000074071,MRPS34,86,0.02367,75,-0.1960,107,0.36181,83,-0.0947
ENSG00000197774,EME2,15,-0.3192,37,1.09008,5,-1.8240,18,-0.0444
ENSG00000162032,SPSB3,34,-0.4159,88,1.09929,24,-0.9573,43,-0.1630
ENSG00000095906,NUBP2,52,0.01174,38,-0.4568,17,-1.6197,56,0.64312
ENSG00000063854,HAGH,53,-1.5623,84,-0.8899,173,0.22018,164,0.66655
ENSG00000180185,FAHD1,7,-2.0227,0,-7.0096,55,1.14432,29,0.48720
ENSG00000198736,MSRB1,8,-1.1129,23,0.54664,0,-5.3475,18,0.79222
ENSG00000140990,NDUFB10,220,0.31652,189,0.07851,220,0.31948,171,-0.2953
ENSG00000140988,RPS2,959,0.50368,1274,0.97097,412,-0.8080,643,-0.4557
ENSG00000255198,SNHG9,47,-1.1223,342,2.12232,30,-1.7822,86,-0.6940
ENSG00000183751,TBL3,45,0.85416,36,0.48539,6,-2.2319,26,-0.1736
ENSG00000127554,GFER,29,0.48166,15,-0.5644,20,-0.0942,22,0.00635
ENSG00000127561,SYNGR3,100,-1.6277,62,-2.3342,427,0.59614,323,0.71640
ENSG00000167962,ZNF598,18,-0.3713,28,0.35498,4,-2.4687,24,0.53362
ENSG00000065054,SLC9A3R2,79,1.14006,86,1.27566,8,-2.2335,33,-0.7829
ENSG00000065057,NTHL1,64,1.12207,15,-1.0929,22,-0.5823,31,-0.1043
ENSG00000103197,TSC2,41,-0.5321,90,0.70505,73,0.36369,55,-0.3088
ENSG00000008710,PKD1,28,-1.9153,163,0.74833,36,-1.5667,110,0.53254
ENSG00000167964,RAB26,0,-5.7851,12,-1.1548,28,0.14940,29,1.10780
ENSG00000260260,SNHG19,18,-1.7344,136,1.45103,47,-0.2835,53,-0.3316
ENSG00000131653,TRAF7,6,-2.2224,52,0.98089,9,-1.7476,30,0.42151
ENSG00000167971,CASKIN1,31,-1.1338,20,-1.7682,41,-0.7242,76,1.30179
ENSG00000167965,MLST8,49,-0.2873,67,0.20382,55,-0.1185,60,0.06571
ENSG00000184207,PGP,55,-0.5455,57,-0.4763,53,-0.5973,85,0.62624
ENSG00000167967,E4F1,18,-0.5954,39,0.57489,14,-0.9695,28,0.23157
ENSG00000167969,ECI1,34,-0.8735,119,1.08485,42,-0.5528,60,-0.1324
ENSG00000205937,RNPS1,91,-1.1994,156,-0.3879,161,-0.3374,220,0.69040
ENSG00000167972,ABCA3,46,-1.3255,99,-0.1607,111,0.02433,117,0.45373
ENSG00000162065,TBC1D24,10,-2.3182,7,-2.7821,16,-1.6885,60,2.40501
ENSG00000185883,ATP6V0C,882,-0.5214,687,-0.9005,1360,0.14888,1315,0.42944
ENSG00000140992,PDPK1,12,-2.3229,38,-0.6927,59,-0.0100,66,0.85999
ENSG00000167977,KCTD5,11,-0.7681,16,-0.1519,23,0.39153,18,0.13172
ENSG00000167978,SRRM2,115,-0.2786,259,1.01308,93,-0.6085,133,-0.2285
ENSG00000103363,ELOB,399,-0.7503,839,0.40414,457,-0.5447,676,0.25796
ENSG00000162076,FLYWCH2,73,0.16099,48,-0.4915,99,0.65263,64,-0.2054
ENSG00000059122,FLYWCH1,33,-1.0069,62,-0.0330,52,-0.3216,68,0.47385
ENSG00000162073,PAQR4,71,1.93690,10,-1.2134,20,-0.1906,19,-0.8096
ENSG00000006327,TNFRSF12A,52,-0.7466,932,6.04843,73,-0.2229,4,-6.3399
ENSG00000103145,HCFC1R1,218,-0.0062,100,-1.1871,414,1.02805,211,-0.2067
ENSG00000263072,ZNF213-AS1,7,-1.5150,6,-1.7574,20,0.01983,23,1.00184
ENSG00000006194,ZNF263,45,0.36907,56,0.71693,50,0.54664,31,-0.6901
ENSG00000122390,NAA60,65,0.42171,76,0.67166,42,-0.2763,47,-0.3885
ENSG00000103351,CLUAP1,19,-0.3476,17,-0.5227,14,-0.7281,25,0.61092
ENSG00000126602,TRAP1,62,-0.7882,100,-0.0641,73,-0.5436,112,0.51072
ENSG00000005339,CREBBP,29,-0.8725,60,0.24440,21,-1.3098,56,0.59292
ENSG00000217930,PAM16,31,-1.5869,105,0.23937,72,-0.3481,96,0.47032
ENSG00000262246,CORO7,28,0.01009,46,0.82388,21,-0.4298,26,-0.2595
ENSG00000168140,VASN,74,2.32972,51,1.61696,0,-6.3700,12,-1.7359
ENSG00000103423,DNAJA3,8,-2.8030,61,0.11515,52,-0.1317,61,0.59954
ENSG00000153406,NMRAL1,69,0.57419,43,-0.1766,20,-1.3451,49,0.16753
ENSG00000103415,HMOX2,44,-1.0476,142,0.76987,82,-0.1089,87,-0.0333
ENSG00000089486,CDIP1,178,-0.3957,96,-1.3166,186,-0.3245,252,0.71708
ENSG00000153443,UBALD1,46,0.15974,45,0.12669,33,-0.3469,41,0.00587
ENSG00000102858,MGRN1,23,-1.0177,71,0.68168,17,-1.5029,49,0.39277
ENSG00000168101,NUDT16L1,21,-1.6878,63,-0.0850,31,-1.1243,74,0.94434
ENSG00000168096,ANKS3,6,-1.4554,35,1.15273,7,-1.2481,17,0.09152
ENSG00000067836,ROGDI,82,-0.3447,44,-1.2850,69,-0.5959,113,0.80093
ENSG00000140632,GLYR1,60,-0.7514,75,-0.4352,65,-0.6366,109,0.69772
ENSG00000033011,ALG1,14,-1.2672,35,0.12425,27,-0.2852,34,0.44349
ENSG00000153446,C16orf89,129,3.21132,80,2.15242,0,-6.6078,8,-3.0063
ENSG00000118894,EEF2KMT,16,-0.6817,16,-0.6994,26,0.01564,27,0.49117
ENSG00000078328,RBFOX1,0,-6.8527,9,-2.8538,0,-8.1385,84,4.57712
ENSG00000183044,ABAT,46,-2.6269,200,-0.4340,188,-0.5342,302,1.05957
ENSG00000153048,CARHSP1,25,-0.6018,62,0.78763,11,-1.8597,39,0.26071
ENSG00000187555,USP7,50,-0.7415,69,-0.2392,1,-5.7386,93,1.20741
ENSG00000182831,C16orf72,71,0.88056,62,0.66204,51,0.33048,35,-0.8079
ENSG00000183454,GRIN2A,12,-0.6021,5,-1.7794,0,-6.3480,22,1.85124
ENSG00000166669,ATF7IP2,16,-0.5070,4,-2.3737,17,-0.4226,25,1.00877
ENSG00000166676,TVP23A,16,-0.3874,9,-1.2183,47,1.26720,20,-0.2394
ENSG00000182108,DEXI,64,-0.1238,52,-0.4388,137,1.11584,64,-0.3882
ENSG00000038532,CLEC16A,12,-0.5952,12,-0.5928,21,0.16498,19,0.35419
ENSG00000189067,LITAF,84,0.91717,115,1.44543,7,-2.7781,41,-0.7344
ENSG00000184602,SNN,88,0.34649,71,0.00868,15,-2.3211,74,0.35910
ENSG00000153066,TXNDC11,21,0.06888,34,0.85084,9,-1.1750,20,-0.1259
ENSG00000122299,ZC3H7A,4,-2.8929,60,1.21828,20,-0.4879,28,0.00964
ENSG00000171490,RSL1D1,56,-0.3062,67,-0.0285,27,-1.3985,74,0.55768
ENSG00000103342,GSPT1,80,0.12746,104,0.54841,69,-0.0935,70,-0.2615
ENSG00000048471,SNX29,29,0.80122,11,-0.6643,1,-3.6888,19,0.41981
ENSG00000103381,CPPED1,22,0.18292,9,-1.1285,51,1.52545,18,-0.6270
ENSG00000237515,SHISA9,0,-6.5200,22,-0.6787,0,-6.5695,43,2.47295
ENSG00000186260,MRTFB,1,-6.7478,60,-0.7748,26,-2.0144,121,2.05287
ENSG00000140694,PARN,17,-1.3157,17,-1.3430,7,-2.5076,50,1.81349
ENSG00000103429,BFAR,28,-0.2850,38,0.19473,10,-1.8416,36,0.51199
ENSG00000103512,NOMO1,15,-2.6604,55,-0.7553,78,-0.2176,102,1.04515
ENSG00000183426,NPIPA1,2,-4.2560,49,0.48758,0,-7.2869,42,1.28681
ENSG00000179889,PDXDC1,15,-2.1829,39,-0.7719,51,-0.3700,73,1.06871
ENSG00000157045,NTAN1,23,-0.4167,16,-0.9645,31,0.02961,33,0.46925
ENSG00000085721,RRN3,15,-1.3918,42,0.15448,15,-1.4185,43,0.81256
ENSG00000166780,BMERB1,72,-1.5815,61,-1.8384,217,0.08197,233,0.99388
ENSG00000166783,MARF1,44,-0.5485,35,-0.8774,104,0.80726,63,0.05092
ENSG00000133393,FOPNL,20,-0.9519,47,0.32335,29,-0.3865,40,0.30257
ENSG00000134419,RPS15A,751,0.51561,1057,1.08131,247,-1.1984,499,-0.4549
ENSG00000170540,ARL6IP1,197,-1.1269,176,-1.2957,483,0.24615,451,0.66038
ENSG00000157106,SMG1,19,-1.0727,83,1.26633,7,-2.4377,38,0.08698
ENSG00000167186,COQ7,12,-0.6848,18,-0.0734,15,-0.3555,20,0.41364
ENSG00000103528,SYT17,18,-1.4803,12,-2.0799,54,0.17399,55,0.95185
ENSG00000006007,GDE1,75,0.61556,24,-1.0944,10,-2.3583,55,0.58383
ENSG00000103540,CCP110,23,-0.8303,19,-1.1239,17,-1.2611,46,1.20433
ENSG00000103544,VPS35L,47,-0.3821,63,0.08804,70,0.24465,60,-0.0045
ENSG00000174628,IQCK,16,-0.9618,27,-0.1642,0,-5.0677,35,1.23961
ENSG00000167191,GPRC5B,687,1.39524,89,-1.8002,137,-1.1639,291,-0.0661
ENSG00000066654,THUMPD1,15,-1.4256,39,0.05536,32,-0.2553,41,0.49967
ENSG00000102897,LYRM1,42,0.19006,29,-0.3862,26,-0.5443,39,0.25577
ENSG00000103316,CRYM,0,-8.2826,292,2.82951,23,-1.4340,47,-1.1651
ENSG00000197006,METTL9,50,-0.3930,110,0.83792,44,-0.6122,64,-0.0820
ENSG00000140740,UQCRC2,58,-1.5308,118,-0.4734,213,0.44368,170,0.38843
ENSG00000185716,MOSMO,6,-2.4865,31,-0.1788,64,0.99776,35,0.03997
ENSG00000103319,EEF2K,6,-2.0071,40,0.84732,0,-6.6726,26,0.74853
ENSG00000058600,POLR3E,19,-0.5673,66,1.46090,7,-2.0451,26,-0.2251
ENSG00000140743,CDR2,0,-5.5361,37,0.30568,3,-3.1137,35,1.35898
ENSG00000168434,COG7,14,-0.7478,49,1.18848,4,-2.5192,24,0.07877
ENSG00000103365,GGA2,11,-2.0211,51,0.21177,18,-1.3617,49,0.88746
ENSG00000103356,EARS2,7,-1.1582,7,-1.0760,18,0.22648,17,0.62491
ENSG00000103353,UBFD1,14,-2.3539,40,-0.8439,114,0.77922,74,0.39725
ENSG00000004779,NDUFAB1,126,-1.1410,152,-0.8603,290,0.13351,289,0.61227
ENSG00000166847,DCTN5,37,-0.8759,59,-0.1698,45,-0.5762,71,0.59879
ENSG00000166501,PRKCB,6,-2.9553,38,-0.3117,19,-1.3355,54,1.34671
ENSG00000122257,RBBP6,25,-1.2570,91,0.72938,36,-0.7040,60,0.22949
ENSG00000090905,TNRC6A,24,-1.6725,73,-0.0151,30,-1.3666,83,0.96813
ENSG00000205629,LCMT1,45,-1.1740,62,-0.6707,128,0.43484,102,0.38701
ENSG00000182601,HS3ST4,8,-2.4368,0,-6.0732,0,-7.5587,56,4.13089
ENSG00000169189,NSMCE1,46,-0.1985,60,0.20244,61,0.23050,51,-0.1075
ENSG00000077235,GTF3C1,32,-1.1703,93,0.43963,88,0.34655,70,-0.0185
ENSG00000169181,GSG1L,28,0.61481,16,-0.1983,6,-1.5411,19,0.18566
ENSG00000169180,XPO6,38,-1.4028,89,-0.1281,91,-0.1021,104,0.51570
ENSG00000188603,CLN3,26,0.28563,45,1.18304,14,-0.6549,19,-0.5254
ENSG00000176046,NUPR1,339,1.63929,324,1.55800,0,-8.6603,98,-1.1719
ENSG00000197165,SULT1A2,10,-0.6643,23,0.58215,0,-6.1290,17,0.63332
ENSG00000196502,SULT1A1,5,-2.5670,32,0.09068,19,-0.6740,33,0.82278
ENSG00000168488,ATXN2L,28,-0.8364,69,0.53695,38,-0.3979,51,0.15771
ENSG00000178952,TUFM,131,-0.4557,222,0.36461,204,0.23126,173,-0.0998
ENSG00000178188,SH2B1,13,-1.9258,73,0.66272,68,0.55049,47,-0.1271
ENSG00000169682,SPNS1,16,-0.8597,46,0.70597,12,-1.2582,30,0.28805
ENSG00000183336,BOLA2,11,-2.3272,34,-0.7413,77,0.49793,60,0.55976
ENSG00000103485,QPRT,73,1.33095,10,-1.6385,26,-0.2880,31,-0.2523
ENSG00000079616,KIF22,77,-0.3465,158,0.77932,79,-0.3063,95,-0.1502
ENSG00000103495,MAZ,63,-0.2807,74,-0.0407,43,-0.8456,80,0.41719
ENSG00000167371,PRRT2,12,-2.5083,11,-2.5685,18,-1.8966,81,2.50553
ENSG00000280789,PAGR1,19,-0.9067,72,1.15941,0,-6.7933,36,0.26090
ENSG00000013364,MVP,33,0.51195,141,3.25793,0,-6.7007,14,-2.0298
ENSG00000103502,CDIPT,112,-0.4284,119,-0.3282,172,0.23983,151,0.17322
ENSG00000174938,SEZ6L2,116,-2.1662,181,-1.5177,548,0.16614,556,0.97998
ENSG00000174939,ASPHD1,40,-0.4609,37,-0.5988,30,-0.8797,60,0.73668
ENSG00000174943,KCTD13,11,-1.7668,9,-1.9987,29,-0.3929,43,1.36989
ENSG00000149932,TMEM219,175,0.34923,111,-0.3665,121,-0.2330,142,0.06481
ENSG00000149930,TAOK2,25,-0.8946,108,1.44283,31,-0.5273,42,-0.3905
