Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000185359,HGS,68,0.11142,78,0.34147,34,-0.9562,100,0.73827,30,-1.1353,99,0.71853,60,-0.0807,54,-0.2497,51,-0.3231,71,0.18937,68,0.11344,45,-0.5207
ENSG00000262814,MRPL12,96,0.29079,103,0.41333,45,-0.8723,87,0.14447,91,0.21548,100,0.36515,34,-1.2936,65,-0.3138,92,0.22642,58,-0.4987,102,0.38413,83,0.05809
ENSG00000225663,MCRIP1,60,-0.8360,134,0.41889,89,-0.2349,90,-0.2203,116,0.18346,83,-0.3435,163,0.73288,122,0.26557,61,-0.8118,101,-0.0357,101,-0.0283,120,0.22986
ENSG00000185624,P4HB,415,1.66746,149,-0.0522,106,-0.5693,215,0.53112,91,-0.8063,148,-0.0649,180,0.25101,110,-0.5137,67,-1.2653,110,-0.5185,126,-0.3057,129,-0.2726
ENSG00000141522,ARHGDIA,300,0.57903,268,0.39627,214,0.04009,172,-0.3072,156,-0.4516,306,0.60886,135,-0.6796,184,-0.2010,202,-0.0513,197,-0.0944,219,0.07457,156,-0.4581
ENSG00000183684,ALYREF,12,-0.9914,14,-0.7745,18,-0.4304,60,1.57749,20,-0.2031,20,-0.2656,32,0.49087,24,0.01862,28,0.26877,21,-0.1859,16,-0.5231,15,-0.6189
ENSG00000141552,ANAPC11,119,0.02459,144,0.32319,131,0.16601,134,0.20619,74,-0.7161,87,-0.4654,110,-0.1091,116,-0.0278,124,0.08090,135,0.21531,112,-0.0719,126,0.10647
ENSG00000183979,NPB,60,0.91819,123,2.23695,22,-0.6227,47,0.53535,13,-1.3754,37,0.15726,19,-0.9035,13,-1.3990,13,-1.4466,19,-0.8519,20,-0.8084,18,-0.9117
ENSG00000185813,PCYT2,42,-0.0911,39,-0.2159,57,0.37664,43,-0.0744,16,-1.5148,67,0.62920,36,-0.3514,46,0.02837,43,-0.0620,81,0.94634,23,-0.9944,46,0.03961
ENSG00000197063,MAFG,43,-0.0548,32,-0.5114,29,-0.6715,34,-0.4485,47,0.06061,78,0.87435,29,-0.6502,46,0.04436,28,-0.7389,47,0.05362,62,0.50697,66,0.59766
ENSG00000169696,ASPSCR1,12,-1.2069,26,-0.0672,23,-0.2615,36,0.42729,18,-0.6129,44,0.75704,21,-0.4547,40,0.56403,25,-0.1626,25,-0.1734,26,-0.0971,35,0.36552
ENSG00000169689,CENPX,31,-0.9942,59,-0.0279,73,0.29612,89,0.62752,60,-0.0056,57,-0.0847,41,-0.5788,69,0.22277,35,-0.8193,75,0.34689,68,0.18980,64,0.10502
ENSG00000169750,RAC3,70,0.45209,78,0.62859,51,-0.0680,60,0.19213,58,0.13530,55,0.06451,66,0.36137,88,0.81796,3,-4.1369,20,-1.4923,45,-0.2661,41,-0.3811
ENSG00000169738,DCXR,44,-0.9055,54,-0.6172,95,0.27103,62,-0.4120,54,-0.6047,111,0.51405,84,0.06058,99,0.33659,72,-0.1686,96,0.27993,89,0.16054,104,0.40739
ENSG00000169733,RFNG,26,-0.4572,57,0.78705,51,0.61414,50,0.57198,10,-1.8645,46,0.44103,27,-0.3556,34,-0.0094,41,0.25921,23,-0.6039,23,-0.5998,27,-0.3505
ENSG00000169727,GPS1,57,-0.5252,111,0.50376,84,0.05651,110,0.48807,52,-0.6900,113,0.53559,73,-0.1675,101,0.35564,75,-0.1239,79,-0.0418,59,-0.4725,57,-0.5504
ENSG00000169718,DUS1L,40,0.54270,42,0.58381,17,-0.7646,25,-0.1930,9,-1.6599,36,0.36710,35,0.33224,35,0.33014,35,0.32240,12,-1.3453,29,0.03426,27,-0.0890
ENSG00000169710,FASN,120,-0.1542,89,-0.6111,150,0.19578,93,-0.5442,129,-0.0381,199,0.65542,104,-0.3737,164,0.34241,147,0.16020,158,0.27560,95,-0.5180,141,0.09971
ENSG00000141551,CSNK1D,56,-1.0152,127,0.23591,117,0.10590,174,0.74833,133,0.30468,114,0.06898,147,0.46811,95,-0.2168,83,-0.4232,107,-0.0396,92,-0.2691,67,-0.7436
ENSG00000181396,OGFOD3,30,0.56740,33,0.76353,21,-0.0096,19,-0.1157,5,-2.0549,22,0.08828,24,0.25488,18,-0.1667,12,-0.8206,36,0.89896,12,-0.7810,15,-0.4875
ENSG00000178927,CYBC1,19,-0.4305,28,0.21805,29,0.22849,38,0.68836,25,0.01671,25,0.03923,15,-0.7056,21,-0.2278,19,-0.3949,15,-0.7489,33,0.43842,29,0.24052
ENSG00000141562,NARF,20,-1.2456,46,0.01816,51,0.18337,77,0.83722,57,0.33545,59,0.39990,56,0.30904,43,-0.0943,47,0.03281,30,-0.6537,38,-0.3024,26,-0.8690
ENSG00000141568,FOXK2,27,-0.6636,53,0.34803,38,-0.1762,72,0.84233,30,-0.5296,55,0.39899,35,-0.3141,41,-0.0498,37,-0.2223,31,-0.4705,48,0.18319,43,0.02796
ENSG00000141580,WDR45B,70,-0.4133,85,-0.1271,116,0.36435,74,-0.3379,66,-0.5065,104,0.18985,138,0.65056,83,-0.1625,72,-0.3735,107,0.24121,71,-0.4014,118,0.38777
ENSG00000141542,RAB40B,21,-2.2528,92,-0.0290,57,-0.7668,81,-0.2245,39,-1.3113,92,-0.0237,55,-0.8285,39,-1.3398,372,2.43384,68,-0.5007,168,0.94884,41,-1.2537
ENSG00000141560,FN3KRP,10,-1.8249,36,0.09399,52,0.69958,21,-0.7203,18,-0.9638,38,0.19521,28,-0.2913,48,0.57191,37,0.14035,39,0.22259,34,-0.0013,44,0.41885
ENSG00000167363,FN3K,0,-6.4876,12,-0.0907,19,0.57717,2,-2.6144,10,-0.3607,21,0.68347,13,-0.0327,13,-0.0064,16,0.33677,23,0.87396,7,-0.8957,22,0.78914
ENSG00000141556,TBCD,24,-1.2481,61,0.14373,39,-0.5352,57,0.04595,66,0.28400,82,0.62620,61,0.16315,53,-0.0742,62,0.18206,45,-0.3037,82,0.62055,31,-0.8585
ENSG00000101557,USP14,80,-0.4726,144,0.45915,124,0.22347,141,0.41999,117,0.12885,149,0.51795,122,0.19367,135,0.35007,90,-0.2814,68,-0.7022,54,-1.0681,72,-0.6337
ENSG00000158270,COLEC12,22,-0.3162,5,-2.3218,81,1.85797,34,0.37592,12,-1.2586,3,-3.2728,18,-0.5955,16,-0.7958,5,-2.4157,64,1.42670,9,-1.5335,54,1.11689
ENSG00000176105,YES1,24,0.17834,11,-0.9559,36,0.84329,37,0.87665,7,-1.6068,10,-1.0468,10,-1.0799,29,0.48055,16,-0.3919,35,0.78430,18,-0.2679,21,0.00108
ENSG00000141433,ADCYAP1,0,-8.5459,9,-2.6248,178,2.09377,14,-2.0178,12,-2.1973,186,2.18170,108,1.16947,17,-1.7282,0,-10.318,19,-1.5163,1,-5.3784,91,0.87310
ENSG00000101596,SMCHD1,10,-1.7511,37,0.18569,16,-1.0750,59,0.93767,35,0.10166,37,0.18653,31,-0.0890,49,0.63739,28,-0.2365,41,0.36110,28,-0.2360,22,-0.5830
ENSG00000101577,LPIN2,29,-1.7206,76,-0.2698,134,0.63033,65,-0.5251,126,0.52953,93,0.04475,151,0.82061,139,0.68524,79,-0.2083,64,-0.5278,50,-0.9057,81,-0.1836
ENSG00000101608,MYL12A,44,0.65598,42,0.57299,42,0.57704,40,0.48010,17,-0.8561,16,-0.9440,13,-1.2712,11,-1.4884,28,-0.0582,59,1.14137,11,-1.4983,30,0.02165
ENSG00000118680,MYL12B,219,-0.0698,357,0.70964,218,-0.0826,210,-0.1376,170,-0.4662,298,0.41759,199,-0.2214,238,0.05867,169,-0.4740,194,-0.2589,239,0.06285,242,0.08348
ENSG00000170579,DLGAP1,3,-2.9821,6,-2.2020,15,-0.9733,13,-1.1973,4,-2.9219,74,1.59163,39,0.49540,39,0.49717,51,0.94760,25,-0.2016,41,0.60000,30,0.10545
ENSG00000263753,LINC00667,37,-0.4046,62,0.41870,33,-0.5669,44,-0.1084,33,-0.5458,46,-0.0492,71,0.63195,41,-0.2422,54,0.18735,42,-0.1886,65,0.48824,44,-0.1284
ENSG00000082397,EPB41L3,181,0.25347,173,0.18219,130,-0.2680,139,-0.1622,179,0.23648,207,0.46975,125,-0.3233,249,0.77623,67,-1.2692,151,-0.0323,158,0.03938,90,-0.8205
ENSG00000206432,TMEM200C,1,-3.6758,22,0.13558,4,-2.1700,24,0.33223,4,-2.2878,30,0.68023,71,2.20563,30,0.63856,1,-3.7464,19,-0.0249,18,-0.1638,12,-0.7590
ENSG00000173482,PTPRM,81,-0.2592,139,0.58552,112,0.24418,110,0.21066,101,0.07324,209,1.28015,83,-0.2292,53,-0.9142,78,-0.3151,56,-0.8373,63,-0.6523,69,-0.5194
ENSG00000206418,RAB12,42,-0.8361,77,0.08242,75,0.04343,85,0.25342,105,0.59453,73,0.00540,63,-0.2121,57,-0.3737,70,-0.0570,62,-0.2535,101,0.53099,61,-0.2648
ENSG00000178127,NDUFV2,189,-0.0075,223,0.25004,117,-0.7428,243,0.39047,160,-0.2720,237,0.35108,292,0.68968,212,0.16862,190,-0.0034,129,-0.6001,153,-0.3355,137,-0.5085
ENSG00000101745,ANKRD12,27,-2.0946,57,-1.0157,116,0.08682,54,-1.0731,191,0.89172,77,-0.5427,128,0.23590,95,-0.2208,116,0.08037,120,0.13155,193,0.91164,146,0.44656
ENSG00000128791,TWSG1,11,-0.7624,24,0.38759,26,0.54810,20,0.11800,5,-2.0076,25,0.46364,14,-0.4316,11,-0.7151,16,-0.1841,28,0.64206,12,-0.5979,29,0.73730
ENSG00000017797,RALBP1,56,-0.4177,38,-1.0111,48,-0.6361,60,-0.2959,107,0.61175,66,-0.1674,93,0.38462,91,0.34938,49,-0.6063,97,0.44201,107,0.61176,65,-0.1876
ENSG00000154845,PPP4R1,12,-0.8755,29,0.50419,6,-1.8584,32,0.65173,45,1.21637,13,-0.7892,13,-0.7192,20,-0.0763,12,-0.8320,30,0.51028,22,0.03629,22,0.02302
ENSG00000168461,RAB31,54,-0.9710,64,-0.7089,173,0.85325,174,0.86798,81,-0.3471,31,-1.7880,116,0.20273,49,-1.1041,70,-0.5683,172,0.84634,99,-0.0458,138,0.48373
ENSG00000101558,VAPA,169,-0.7465,307,0.17714,309,0.18582,237,-0.2303,298,0.12802,311,0.19554,403,0.61446,341,0.34620,231,-0.2682,232,-0.2622,197,-0.5147,260,-0.0864
ENSG00000154856,APCDD1,23,-0.4109,7,-2.1129,38,0.38560,29,-0.0680,32,0.12249,10,-1.6787,22,-0.5016,25,-0.2554,32,0.11523,82,1.67523,26,-0.2105,34,0.17699
ENSG00000134265,NAPG,67,-0.4116,50,-0.8444,53,-0.7600,66,-0.4316,105,0.28922,130,0.63550,74,-0.2703,174,1.12002,73,-0.2854,71,-0.3154,80,-0.1425,107,0.31118
ENSG00000141404,GNAL,52,-1.0213,32,-1.7543,38,-1.4719,35,-1.5866,39,-1.4413,105,0.05664,54,-0.9718,94,-0.1116,564,3.24085,55,-0.9254,111,0.14560,36,-1.5626
ENSG00000255112,CHMP1B,141,0.54032,160,0.75137,97,-0.0432,126,0.36024,96,-0.0660,88,-0.1982,85,-0.2520,117,0.24863,39,-1.4402,63,-0.7019,96,-0.0629,94,-0.1075
ENSG00000154889,MPPE1,32,-0.1045,59,0.85544,52,0.64718,30,-0.2269,16,-1.1810,43,0.31807,43,0.31726,29,-0.2625,25,-0.5224,26,-0.4347,25,-0.5011,37,0.09760
ENSG00000141385,AFG3L2,61,-0.4038,102,0.39131,67,-0.2826,62,-0.3954,150,1.02302,109,0.49748,79,-0.0143,61,-0.4059,83,0.07062,68,-0.2478,45,-0.8839,70,-0.2004
ENSG00000134278,SPIRE1,26,-1.4460,67,-0.0164,62,-0.1343,127,1.02930,86,0.37338,68,0.00336,105,0.71268,87,0.40060,45,-0.6240,53,-0.3697,27,-1.4046,58,-0.2300
ENSG00000128789,PSMG2,53,-0.1362,88,0.66781,55,-0.0798,61,0.09674,38,-0.6241,51,-0.1970,86,0.63499,82,0.55553,45,-0.3991,43,-0.4654,48,-0.2815,43,-0.4352
ENSG00000085415,SEH1L,29,-0.7442,42,-0.1637,49,0.06150,36,-0.3958,107,1.35622,40,-0.2542,74,0.72399,55,0.23807,37,-0.3644,13,-1.9101,28,-0.7801,54,0.21282
ENSG00000168675,LDLRAD4,38,-0.4812,62,0.27406,20,-1.4542,67,0.38663,62,0.27070,40,-0.3947,40,-0.4026,32,-0.7612,89,0.86586,82,0.71377,67,0.38806,28,-0.9642
ENSG00000177150,FAM210A,47,1.11419,27,0.21771,16,-0.6166,40,0.88053,21,-0.1440,20,-0.2140,16,-0.5848,37,0.71920,14,-0.7588,21,-0.1692,5,-2.1654,16,-0.5374
ENSG00000101654,RNMT,69,-0.2586,52,-0.6748,90,0.16465,60,-0.4595,123,0.66489,102,0.35826,109,0.46592,109,0.47058,67,-0.2986,55,-0.5993,28,-1.5869,110,0.47858
ENSG00000067900,ROCK1,19,-1.2405,35,-0.2819,23,-0.9000,47,0.15758,69,0.77892,14,-1.6844,64,0.65768,27,-0.6857,38,-0.1798,44,0.07582,62,0.61601,66,0.71026
ENSG00000167088,SNRPD1,67,-0.5234,138,0.62308,64,-0.5859,134,0.57572,170,0.97125,63,-0.6006,108,0.22390,90,-0.0560,59,-0.7033,70,-0.4549,50,-0.9412,109,0.23683
ENSG00000101752,MIB1,29,-1.1411,78,0.39279,83,0.48806,74,0.30581,56,-0.1371,58,-0.0749,92,0.64929,41,-0.6028,52,-0.2369,74,0.30339,45,-0.4601,50,-0.3142
ENSG00000134508,CABLES1,6,-2.8876,37,-0.2573,107,1.47266,86,1.09696,18,-1.3340,10,-2.2216,45,0.02477,13,-1.8499,44,0.01772,33,-0.4333,43,-0.0395,85,1.07912
ENSG00000101782,RIOK3,27,-0.6278,51,0.34733,43,0.06722,56,0.50199,55,0.48357,37,-0.1578,39,-0.0506,47,0.22280,14,-1.5844,48,0.25197,28,-0.5985,45,0.14401
ENSG00000141452,RMC1,15,-0.3737,25,0.41279,15,-0.4305,44,1.32384,4,-2.1777,32,0.78582,17,-0.2253,44,1.31999,10,-1.0031,8,-1.3340,8,-1.2333,11,-0.7837
ENSG00000141458,NPC1,20,-0.5200,17,-0.8063,24,-0.2254,23,-0.3126,46,0.78414,25,-0.1649,47,0.82734,12,-1.2419,19,-0.5650,64,1.33803,20,-0.5488,21,-0.4833
ENSG00000154065,ANKRD29,40,0.95746,21,-0.0691,21,-0.0349,8,-1.4884,11,-0.9766,39,0.94789,20,-0.1036,22,0.04587,13,-0.7202,23,0.06099,24,0.12695,18,-0.2517
ENSG00000141447,OSBPL1A,15,-1.2367,25,-0.4931,34,-0.0644,22,-0.7406,26,-0.4618,40,0.20244,22,-0.7341,47,0.45406,24,-0.5910,77,1.27854,54,0.68171,37,0.05973
ENSG00000154059,IMPACT,45,-1.1793,130,0.46087,110,0.20338,141,0.59363,162,0.82376,86,-0.1829,112,0.22382,117,0.29298,34,-1.5885,68,-0.5448,56,-0.8421,104,0.11444
ENSG00000198795,ZNF521,6,-1.8888,15,-0.5912,5,-2.1139,45,1.15020,14,-0.6466,16,-0.5028,58,1.59509,31,0.50997,14,-0.6985,36,0.76615,8,-1.5278,18,-0.3197
ENSG00000141380,SS18,33,0.09490,33,0.09533,46,0.62696,66,1.23019,15,-1.0814,27,-0.2068,17,-0.8753,27,-0.2185,22,-0.5137,37,0.28306,23,-0.4417,25,-0.3171
ENSG00000134504,KCTD1,2,-3.2854,18,-0.4013,6,-1.9339,5,-2.3700,23,-0.0173,23,-0.0214,19,-0.3195,27,0.17942,124,3.04830,13,-0.8550,13,-0.9079,10,-1.2555
ENSG00000171885,AQP4,395,-0.9061,343,-1.1190,1527,1.26036,1418,1.13107,275,-1.4451,167,-2.1840,517,-0.4956,278,-1.4300,279,-1.4262,1845,1.60035,384,-0.9483,1108,0.71377
ENSG00000170558,CDH2,38,-1.3721,93,-0.0091,100,0.09903,112,0.28753,167,0.93693,102,0.13329,121,0.40550,112,0.28395,50,-0.9635,59,-0.6987,82,-0.2115,88,-0.0997
ENSG00000118271,TTR,35,-0.1444,6,-2.6371,0,-9.0730,10,-2.0294,0,-7.4992,0,-9.8758,0,-5.7625,0,-7.3860,55,0.57359,349,5.07793,5,-3.0424,0,-7.7736
ENSG00000118276,B4GALT6,48,-0.4878,62,-0.0815,73,0.16067,36,-0.8995,79,0.28695,109,0.80974,65,-0.0096,125,1.04764,68,0.04624,25,-1.4623,39,-0.8002,60,-0.1522
ENSG00000153339,TRAPPC8,24,-0.2525,37,0.37802,31,0.14495,21,-0.4665,14,-1.0862,36,0.34059,31,0.13376,33,0.20269,38,0.45157,33,0.22793,14,-1.0448,32,0.15079
ENSG00000134758,RNF138,4,-1.9285,13,-0.2126,15,-0.0452,19,0.36789,7,-1.1515,18,0.24522,14,-0.1504,26,0.84579,12,-0.4069,29,1.03186,15,-0.0207,11,-0.4577
ENSG00000141441,GAREM1,0,-7.0960,31,0.77340,34,0.90967,25,0.45018,31,0.79266,17,-0.1388,31,0.75000,13,-0.5349,0,-7.5730,32,0.80315,6,-1.7028,9,-1.1271
ENSG00000101746,NOL4,24,-1.0672,39,-0.3667,46,-0.1056,97,1.09933,46,-0.1108,50,0.02692,73,0.63414,53,0.11251,64,0.40599,22,-1.2396,47,-0.0607,30,-0.7486
ENSG00000134769,DTNA,109,-1.2283,120,-1.0940,354,0.58993,429,0.91276,232,-0.0852,111,-1.2034,227,-0.1207,145,-0.8013,198,-0.3323,564,1.38432,201,-0.3050,247,0.01202
ENSG00000166974,MAPRE2,82,-1.4288,193,-0.1365,240,0.21252,137,-0.6550,204,-0.0453,270,0.39609,288,0.50296,332,0.73584,228,0.12974,192,-0.1421,169,-0.3367,186,-0.1875
ENSG00000186812,ZNF397,11,-1.1022,28,0.30389,46,1.07434,35,0.63676,22,-0.0750,16,-0.6193,15,-0.7039,27,0.19262,16,-0.5338,32,0.48439,26,0.18133,7,-1.7510
ENSG00000172466,ZNF24,25,-0.9130,37,-0.3082,106,1.40682,42,-0.1240,28,-0.7353,23,-0.9992,56,0.33369,33,-0.4649,32,-0.5163,87,1.06156,33,-0.4662,40,-0.1970
ENSG00000153391,INO80C,26,0.18846,56,1.44195,11,-1.1637,9,-1.3485,13,-0.9070,23,-0.0357,29,0.33981,18,-0.3665,5,-2.2039,16,-0.6070,57,1.45908,17,-0.4544
ENSG00000141429,GALNT1,28,-0.8135,28,-0.8004,95,1.10174,41,-0.2366,26,-0.9610,49,0.03252,68,0.55094,65,0.47160,43,-0.1710,70,0.60226,29,-0.7854,35,-0.4828
ENSG00000141428,C18orf21,23,0.36271,33,0.93802,9,-1.1009,19,0.00729,10,-0.8959,17,-0.1495,30,0.73993,28,0.64151,13,-0.5837,13,-0.5560,18,-0.0654,11,-0.8215
ENSG00000141425,RPRD1A,98,-0.6640,152,0.01635,122,-0.3237,174,0.23340,130,-0.2292,181,0.29127,211,0.54173,177,0.25355,108,-0.5070,126,-0.2760,176,0.24419,150,0.00057
ENSG00000141424,SLC39A6,101,0.29553,108,0.40112,99,0.26841,96,0.22369,68,-0.3185,100,0.27789,115,0.50034,84,0.01479,36,-1.2837,63,-0.4426,52,-0.7172,82,-0.0367
ENSG00000134759,ELP2,92,0.48739,99,0.61772,83,0.31958,61,-0.1628,146,1.27182,55,-0.3141,60,-0.1734,68,0.01922,40,-0.8084,38,-0.8685,26,-1.4586,42,-0.7390
ENSG00000134775,FHOD3,18,-0.7859,12,-1.3844,4,-2.9989,21,-0.5895,55,0.92493,46,0.63640,34,0.14906,70,1.33310,8,-2.0080,15,-1.0804,46,0.61911,42,0.49069
ENSG00000134779,TPGS2,161,0.08759,117,-0.4014,102,-0.6171,64,-1.3068,192,0.36963,248,0.79085,150,-0.0171,266,0.90474,47,-1.7802,125,-0.2988,168,0.16112,183,0.29520
ENSG00000101489,CELF4,123,-1.2622,305,0.13466,223,-0.3578,233,-0.2885,357,0.38637,377,0.47296,354,0.37213,402,0.57893,285,0.02330,132,-1.1489,278,-0.0117,294,0.07649
ENSG00000078142,PIK3C3,45,-0.0076,39,-0.2240,53,0.25664,47,0.07488,53,0.26087,24,-0.9670,58,0.41283,40,-0.1968,64,0.56522,44,-0.0385,39,-0.2139,34,-0.4393
ENSG00000152214,RIT2,51,0.05838,57,0.23015,79,0.75236,67,0.47661,33,-0.6350,111,1.32344,34,-0.5652,31,-0.7071,6,-3.0416,37,-0.4525,10,-2.3316,77,0.71492
ENSG00000132872,SYT4,658,0.61955,608,0.49165,666,0.64027,401,-0.1703,621,0.52463,698,0.71758,404,-0.1577,429,-0.0645,74,-2.7007,262,-0.8230,197,-1.2492,347,-0.3937
ENSG00000141469,SLC14A1,6,-1.3722,3,-2.2940,6,-1.5683,27,0.78360,7,-1.1674,1,-3.7933,10,-0.6877,17,0.03749,1,-3.9858,74,2.66218,9,-0.9071,37,1.28586
ENSG00000152223,EPG5,18,-0.0956,34,0.90902,18,-0.1285,27,0.50316,16,-0.2583,15,-0.3364,19,-0.0316,20,0.08620,25,0.40073,12,-0.6968,2,-3.2470,25,0.40793
ENSG00000152234,ATP5F1A,702,0.03587,676,-0.0252,557,-0.3270,526,-0.4136,1026,0.64627,944,0.50938,489,-0.5249,951,0.52038,708,0.04821,494,-0.5097,700,0.03020,465,-0.6028
ENSG00000152242,C18orf25,24,-0.2766,24,-0.2324,26,-0.1210,24,-0.2525,20,-0.5436,22,-0.3755,50,0.90588,56,1.08868,37,0.40383,19,-0.6188,14,-1.0985,25,-0.1734
ENSG00000078043,PIAS2,29,-0.7335,42,-0.1831,64,0.47830,76,0.75343,51,0.11682,52,0.16532,42,-0.1636,60,0.38099,36,-0.4127,52,0.16135,30,-0.6748,31,-0.6302
ENSG00000167220,HDHD2,87,-0.1188,105,0.18445,113,0.29971,91,-0.0508,134,0.57661,81,-0.2297,91,-0.0359,92,-0.0242,57,-0.7615,91,-0.0344,100,0.09969,80,-0.2337
ENSG00000134049,IER3IP1,69,0.28858,92,0.77411,111,1.07882,62,0.13174,54,-0.0866,83,0.58727,35,-0.7551,39,-0.5789,37,-0.6471,34,-0.8069,51,-0.1633,18,-1.7126
ENSG00000175387,SMAD2,84,0.21663,78,0.10926,86,0.25865,75,0.04986,125,0.87062,73,0.00097,68,-0.0994,61,-0.2650,47,-0.6742,80,0.14256,33,-1.1890,64,-0.2041
ENSG00000134030,CTIF,34,-1.2949,103,0.37716,79,-0.0270,73,-0.1511,73,-0.1550,95,0.25601,149,0.99653,111,0.50802,50,-0.7433,51,-0.7156,72,-0.1702,78,-0.0458
ENSG00000101665,SMAD7,0,-5.2434,12,-0.4370,35,1.20566,17,0.01803,18,0.12009,25,0.63040,25,0.62728,10,-0.7007,24,0.57248,14,-0.2907,6,-1.3950,13,-0.3635
ENSG00000141627,DYM,12,-1.0919,16,-0.6972,25,-0.0557,19,-0.4740,22,-0.2087,36,0.54989,36,0.55429,40,0.73008,25,-0.0361,29,0.19959,9,-1.4982,36,0.55475
ENSG00000177576,C18orf32,266,0.09576,351,0.54497,246,-0.0278,275,0.15201,180,-0.5117,294,0.25574,259,0.05492,189,-0.4369,200,-0.3497,215,-0.2368,254,0.02714,272,0.13349
ENSG00000265681,RPL17,977,0.20545,1102,0.39912,965,0.18512,1148,0.46464,1249,0.60194,610,-0.5303,687,-0.3474,760,-0.1908,493,-0.8527,774,-0.1616,843,-0.0278,690,-0.3390
ENSG00000167315,ACAA2,55,0.14447,36,-0.5033,67,0.45771,69,0.51152,15,-1.8098,27,-0.9306,43,-0.2382,32,-0.6922,42,-0.2624,88,0.91983,30,-0.7765,96,1.06158
ENSG00000141644,MBD1,40,-0.1131,49,0.20595,39,-0.1390,51,0.26034,32,-0.4736,57,0.43000,41,-0.0758,73,0.84037,49,0.19991,29,-0.6310,33,-0.4203,25,-0.8021
ENSG00000154832,CXXC1,27,0.54303,19,-0.0096,23,0.27863,29,0.62449,5,-2.0208,16,-0.2959,25,0.39987,33,0.83060,17,-0.2258,15,-0.4011,7,-1.4800,17,-0.2128
ENSG00000141639,MAPK4,31,-0.7256,27,-0.9253,77,0.70385,46,-0.1245,25,-1.0527,19,-1.4061,18,-1.5009,34,-0.5825,97,1.08838,69,0.51098,55,0.15573,98,1.11090
ENSG00000134042,MRO,18,-1.5546,20,-1.4503,71,0.49015,67,0.39000,41,-0.3816,36,-0.5691,61,0.23964,33,-0.7126,52,0.00302,104,1.11835,37,-0.5422,87,0.82336
ENSG00000082212,ME2,72,0.02065,84,0.26134,61,-0.2277,55,-0.4042,100,0.55434,90,0.38315,63,-0.1867,103,0.59721,34,-1.0942,61,-0.2204,38,-0.9337,88,0.34795
ENSG00000141646,SMAD4,26,-0.9101,41,-0.1930,70,0.63215,67,0.55655,77,0.79341,48,0.04959,55,0.24662,35,-0.4392,34,-0.5143,53,0.19611,23,-1.0814,34,-0.4821
ENSG00000176624,MEX3C,0,-5.2498,17,0.06581,41,1.48992,32,1.03694,2,-2.7091,16,-0.0821,12,-0.4328,13,-0.3422,20,0.28344,23,0.54360,5,-1.6039,16,-0.0322
ENSG00000187323,DCC,16,-0.7359,18,-0.6341,0,-4.9726,17,-0.7091,98,2.25060,15,-0.8703,46,0.88131,40,0.63830,30,0.16681,7,-2.0444,19,-0.4893,14,-0.9277
ENSG00000134046,MBD2,14,-1.0404,23,-0.2563,22,-0.3054,13,-1.1111,19,-0.5814,28,0.04140,22,-0.3441,21,-0.4169,45,0.80652,36,0.43282,38,0.50879,47,0.88327
ENSG00000101751,POLI,8,-1.8377,27,-0.0338,33,0.32006,38,0.50914,44,0.76971,13,-1.0674,47,0.88240,26,-0.0493,20,-0.4988,20,-0.4607,12,-1.2563,39,0.55785
ENSG00000041353,RAB27B,19,-1.1368,42,0.05186,35,-0.2388,40,-0.0401,59,0.59916,35,-0.2531,87,1.23625,66,0.78107,8,-2.3448,22,-0.9119,23,-0.8513,52,0.38862
ENSG00000196628,TCF4,38,-0.9544,41,-0.8091,89,0.36330,96,0.48959,29,-1.3630,68,-0.0643,93,0.44882,45,-0.6850,55,-0.3767,138,1.09323,108,0.68937,46,-0.6655
ENSG00000091164,TXNL1,176,0.29941,186,0.39099,167,0.21832,188,0.40475,128,-0.2051,184,0.37180,149,0.03187,143,-0.0223,100,-0.5815,114,-0.3731,85,-0.8255,127,-0.2156
ENSG00000091157,WDR7,90,-0.2859,132,0.31985,75,-0.5628,77,-0.5178,117,0.12797,136,0.35625,158,0.60740,141,0.41608,67,-0.7284,74,-0.5914,98,-0.1591,133,0.32733
ENSG00000177511,ST8SIA3,92,-0.8188,129,-0.3029,150,-0.0643,107,-0.5856,141,-0.1627,194,0.34087,168,0.10968,185,0.26254,420,1.65656,67,-1.3007,101,-0.6737,126,-0.3409
ENSG00000066926,FECH,32,-0.1503,43,0.29636,30,-0.2581,40,0.17965,23,-0.6466,24,-0.5840,25,-0.5605,67,1.02309,24,-0.6144,26,-0.5177,47,0.41475,47,0.44252
ENSG00000134440,NARS,153,0.16171,166,0.28982,94,-0.5888,91,-0.6378,100,-0.4973,186,0.47607,138,-0.0026,197,0.56375,137,-0.0117,103,-0.4636,130,-0.0995,163,0.26207
