Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000089351,GRAMD1A,30,-0.5202,48,0.27806,45,0.12341,52,0.42656,31,-0.4834,32,-0.4883
ENSG00000105711,SCN1B,12,-1.6711,19,-1.1130,21,-0.7742,53,0.81724,65,0.97344,38,0.12629
ENSG00000153902,LGI4,30,-0.2884,35,-0.0566,20,-0.9163,15,-1.5248,58,0.75335,59,1.03222
ENSG00000266964,FXYD1,72,-0.6525,108,-0.0242,84,-0.4131,65,-0.9340,129,0.24982,171,0.93028
ENSG00000221946,FXYD7,64,-0.4473,113,0.56453,21,-2.1104,104,0.38470,115,0.47344,58,-0.6885
ENSG00000105698,USF2,58,-0.8564,94,-0.1459,78,-0.3965,88,-0.2541,127,0.35987,135,0.58384
ENSG00000105695,MAG,0,-6.5293,20,-1.7116,5,-3.2923,34,-0.8130,46,-0.2267,144,2.57997
ENSG00000161249,DMKN,9,-1.2498,18,-0.2954,12,-0.8766,43,1.59272,19,-0.1922,11,-1.1914
ENSG00000105677,TMEM147,187,0.81151,93,-0.3506,157,0.53191,121,0.13493,108,-0.0614,86,-0.4984
ENSG00000126254,RBM42,38,-0.2068,58,0.56848,30,-0.5587,35,-0.3747,40,-0.1291,45,0.05186
ENSG00000126267,COX6B1,544,0.24384,523,0.22642,673,0.58943,424,-0.1811,332,-0.5288,402,-0.2795
ENSG00000272333,KMT2B,4,-1.9474,16,0.01658,17,0.05787,16,-0.0060,12,-0.4643,21,0.54580
ENSG00000161265,U2AF1L4,5,-1.8819,26,0.60812,1,-3.4158,16,-0.3061,19,0.02513,26,0.58633
ENSG00000205155,PSENEN,136,1.00291,83,0.22898,68,-0.1124,65,-0.2149,63,-0.2276,56,-0.4861
ENSG00000267796,LIN37,12,-0.7744,27,0.63001,14,-0.4537,24,0.43371,13,-0.5665,14,-0.6154
ENSG00000004777,ARHGAP33,15,-1.0987,24,-0.4810,27,-0.1976,40,0.51689,69,1.30159,23,-0.5347
ENSG00000105290,APLP1,407,-0.4045,521,-0.0244,406,-0.4092,608,0.27863,864,0.79529,424,-0.4093
ENSG00000011600,TYROBP,6,-1.3394,14,-0.1192,19,0.35523,4,-2.0845,18,0.23127,28,1.33636
ENSG00000126243,LRFN3,11,-0.7648,18,-0.0490,22,0.27715,24,0.50637,16,-0.2072,16,-0.3094
ENSG00000205138,SDHAF1,51,0.76231,49,0.89512,16,-1.0468,27,-0.3235,29,-0.1477,20,-0.8574
ENSG00000239382,ALKBH6,53,0.36670,44,0.06555,37,-0.2258,53,0.43199,52,0.31955,26,-0.8923
ENSG00000105270,CLIP3,252,-0.3036,241,-0.4465,383,0.35346,396,0.51766,202,-0.6446,310,0.02151
ENSG00000105258,POLR2I,191,-0.1687,256,0.37036,219,0.04744,212,-0.0022,171,-0.3417,188,-0.2282
ENSG00000105254,TBCB,200,-0.2304,256,0.19825,353,0.67730,242,0.08606,93,-1.3918,213,-0.1608
ENSG00000126247,CAPNS1,588,0.90097,439,0.53309,324,-0.0644,316,-0.1242,199,-0.8118,224,-0.7432
ENSG00000161281,COX7A1,24,-1.0352,82,1.16364,19,-1.3937,39,-0.3970,25,-0.9977,48,0.00796
ENSG00000167635,ZNF146,19,-0.5964,31,0.16448,26,-0.1506,29,0.00983,29,-0.0039,30,0.08494
ENSG00000232677,LINC00665,4,-2.3978,15,-0.8143,83,2.19561,25,0.13981,25,0.10078,16,-0.6796
ENSG00000142065,ZFP14,2,-3.4406,21,0.10298,12,-0.8058,25,0.44998,19,-0.0434,23,0.25591
ENSG00000254004,ZNF260,14,-0.1607,12,-0.4541,13,-0.2311,24,0.90738,14,-0.1554,12,-0.4417
ENSG00000186020,ZNF529,19,-0.9577,38,0.14277,24,-0.6096,51,0.71602,45,0.36868,24,-0.6905
ENSG00000196967,ZNF585A,6,-1.9049,26,0.15932,71,1.84614,22,-0.1140,14,-0.7522,16,-0.6821
ENSG00000181666,ZNF875,8,-1.3632,29,0.71652,4,-2.2824,31,0.85770,12,-0.8126,14,-0.7248
ENSG00000171817,ZNF540,15,-1.1535,49,0.81876,46,0.52729,39,0.32435,24,-0.4780,16,-1.3046
ENSG00000011332,DPF1,18,-1.1971,52,0.56072,16,-1.3404,36,-0.1825,83,1.20019,31,-0.4351
ENSG00000167642,SPINT2,300,0.01305,426,0.74267,291,-0.0328,371,0.44529,117,-1.4164,156,-1.1423
ENSG00000167641,PPP1R14A,11,-2.3172,17,-1.8386,5,-3.4017,30,-0.9866,54,0.07020,136,2.52382
ENSG00000167645,YIF1B,70,1.06382,46,0.45517,20,-0.8833,29,-0.3950,34,-0.1256,29,-0.4101
ENSG00000099341,PSMD8,231,0.63221,180,0.28324,96,-0.7420,177,0.25164,144,-0.1269,109,-0.6480
ENSG00000130244,FAM98C,10,-1.6524,30,-0.0611,57,0.97927,42,0.62690,18,-0.8519,23,-0.5069
ENSG00000196218,RYR1,43,0.25773,67,1.34692,19,-0.9463,21,-0.9528,8,-2.2562,34,-0.1380
ENSG00000178982,EIF3K,295,0.44357,193,-0.2721,303,0.49016,242,0.16013,187,-0.2767,196,-0.2474
ENSG00000130402,ACTN4,60,0.08878,35,-0.8286,23,-1.3360,43,-0.5040,105,1.00237,85,0.84606
ENSG00000104823,ECH1,141,0.18182,152,0.36809,146,0.23216,124,-0.0250,91,-0.4993,102,-0.3965
ENSG00000104824,HNRNPL,74,-0.6569,115,0.02832,127,0.17805,137,0.36453,118,0.05367,96,-0.3089
ENSG00000068903,SIRT2,73,-0.9794,103,-0.5462,126,-0.1419,135,-0.0547,103,-0.4577,216,0.93311
ENSG00000104835,SARS2,21,0.48643,19,0.37301,0,-4.8414,17,0.16637,15,-0.0304,14,-0.1715
ENSG00000128626,MRPS12,33,0.07278,26,-0.3776,48,0.66748,32,0.00381,40,0.35235,29,-0.1754
ENSG00000128011,LRFN1,23,-0.3619,27,-0.1399,56,1.04751,38,0.51851,10,-1.6212,22,-0.4918
ENSG00000179134,SAMD4B,39,-0.4270,64,0.44634,24,-1.1746,38,-0.5716,46,-0.1819,68,0.55172
ENSG00000006712,PAF1,49,0.26859,44,0.15374,49,0.26729,41,-0.0241,23,-0.8703,39,-0.0945
ENSG00000063322,MED29,101,-0.1947,109,-0.0967,152,0.44814,131,0.26629,50,-1.2545,117,0.04245
ENSG00000105193,RPS16,351,-0.5926,517,0.01093,712,0.52124,385,-0.5323,430,-0.2805,657,0.49330
ENSG00000196235,SUPT5H,59,-0.4436,66,-0.3203,103,0.44181,101,0.51821,91,0.23020,62,-0.4400
ENSG00000105197,TIMM50,42,-0.2441,39,-0.3871,28,-0.8610,67,0.65752,40,-0.2881,51,0.10615
ENSG00000090932,DLL3,30,-0.6120,49,0.14492,62,0.49362,62,0.63403,28,-0.7348,30,-0.7195
ENSG00000176401,EID2B,27,-1.0462,62,0.27595,60,0.16296,84,0.93491,35,-0.6384,29,-1.1132
ENSG00000176396,EID2,72,-0.1199,70,-0.1983,69,-0.1914,100,0.49695,79,0.01341,68,-0.2411
ENSG00000105204,DYRK1B,28,0.24851,28,0.33388,8,-1.5961,28,0.33437,21,-0.1973,20,-0.3429
ENSG00000105202,FBL,27,-0.4917,31,-0.3324,40,0.14127,39,0.10518,50,0.48887,39,0.08921
ENSG00000013275,PSMC4,75,0.25686,55,-0.2645,72,0.20883,90,0.71837,46,-0.5092,44,-0.6470
ENSG00000128000,ZNF780B,32,0.18595,18,-0.8370,50,0.89585,39,0.58303,34,0.25427,20,-0.6672
ENSG00000130758,MAP3K10,29,0.18213,12,-1.3593,36,0.48575,21,-0.4096,47,0.95097,35,0.55362
ENSG00000174521,TTC9B,62,-1.2986,149,0.04020,210,0.58444,207,0.72447,63,-1.2848,115,-0.4330
ENSG00000105221,AKT2,5,-2.5614,37,0.41007,47,0.70139,31,0.04212,32,0.10536,25,-0.3749
ENSG00000105223,PLD3,1203,0.53635,1088,0.47181,832,-0.0533,1054,0.40401,581,-0.6093,428,-1.2288
ENSG00000090013,BLVRB,74,0.19798,64,-0.0278,84,0.40802,60,-0.1573,57,-0.2080,65,-0.0119
ENSG00000160460,SPTBN4,52,-0.1879,45,-0.4845,63,0.12675,86,0.79397,73,0.34563,40,-0.6664
ENSG00000090006,LTBP4,3,-2.4851,38,1.90029,4,-1.9876,14,-0.3271,22,0.43362,6,-1.7903
ENSG00000105245,NUMBL,67,0.57010,53,0.26533,34,-0.4773,45,-0.0696,69,0.62201,32,-0.7031
ENSG00000123815,COQ8B,33,1.01316,25,0.68914,2,-2.8714,9,-1.1341,20,0.18073,18,0.05987
ENSG00000077312,SNRPA,45,0.22667,46,0.36185,52,0.45807,34,-0.2245,36,-0.1051,30,-0.4786
ENSG00000167578,RAB4B,37,-0.3723,61,0.55381,45,-0.0538,42,-0.1780,42,-0.1609,41,-0.2199
ENSG00000269858,EGLN2,29,-0.6758,45,0.02199,9,-2.3089,45,0.03317,60,0.47085,55,0.42415
ENSG00000167601,AXL,8,-1.6223,17,-0.5134,27,0.28872,19,-0.3063,29,0.35203,34,0.79083
ENSG00000105323,HNRNPUL1,54,-0.4685,81,0.19621,83,0.20079,69,-0.1013,66,-0.1529,74,0.03633
ENSG00000142046,TMEM91,45,-0.9345,80,-0.0598,121,0.60245,95,0.27425,110,0.44262,64,-0.4722
ENSG00000077348,EXOSC5,14,-0.8134,24,-0.0035,15,-0.6972,27,0.28452,37,0.72318,22,-0.1669
ENSG00000248098,BCKDHA,82,0.67095,54,0.00775,57,0.08734,51,-0.1120,42,-0.3726,50,-0.1327
ENSG00000105341,DMAC2,45,1.00322,19,-0.4150,16,-0.6474,27,0.23863,32,0.47141,19,-0.4440
ENSG00000105372,RPS19,439,-0.3996,660,0.29474,529,-0.1109,440,-0.4720,635,0.17526,638,0.22821
ENSG00000105404,RABAC1,597,1.18963,318,0.18161,345,0.27695,261,-0.1974,216,-0.4508,193,-0.7323
ENSG00000105409,ATP1A3,671,-0.1340,618,-0.3164,1059,0.59429,976,0.58683,598,-0.3150,556,-0.5075
ENSG00000105737,GRIK5,45,-0.5248,83,0.54331,26,-1.3532,80,0.46854,82,0.40704,40,-0.8503
ENSG00000028277,POU2F2,1,-3.9079,23,0.14007,67,1.93134,33,0.90468,0,-8.0698,7,-1.8754
ENSG00000160570,DEDD2,52,0.64417,43,0.43403,35,0.02833,40,0.27246,15,-1.2527,22,-0.8458
ENSG00000105723,GSK3A,61,-0.4105,71,-0.2223,60,-0.4262,108,0.62461,100,0.36474,65,-0.3603
ENSG00000105722,ERF,0,-6.5529,12,-0.0960,0,-5.9734,14,0.12300,34,1.59030,14,0.21256
ENSG00000079432,CIC,46,-0.0840,41,-0.3143,63,0.42931,59,0.39770,57,0.26176,38,-0.4411
ENSG00000079462,PAFAH1B3,86,0.33665,77,0.19332,27,-1.4411,97,0.67714,41,-0.8034,53,-0.4931
ENSG00000167619,TMEM145,4,-2.8744,23,-0.6863,44,0.44328,59,1.26468,33,0.00450,23,-0.6237
ENSG00000105429,MEGF8,40,-0.7645,57,-0.2753,41,-0.7281,86,0.54645,85,0.41051,65,-0.0308
ENSG00000213904,LIPE-AS1,17,-0.2470,31,0.86091,7,-1.5988,13,-0.7346,28,0.51707,19,-0.0732
ENSG00000079435,LIPE,11,-0.5905,10,-0.8501,3,-2.3105,14,-0.3589,10,-0.7730,35,1.65547
ENSG00000105755,ETHE1,5,-1.5525,12,-0.2679,0,-5.1495,14,-0.0724,23,0.74549,22,0.86404
ENSG00000073050,XRCC1,20,-0.3668,36,0.71131,13,-1.0420,26,0.05074,32,0.37449,18,-0.6350
ENSG00000167378,IRGQ,69,0.46883,54,0.10521,76,0.63510,67,0.54932,35,-0.5717,23,-1.3576
ENSG00000124444,ZNF576,25,0.65901,19,0.24842,8,-0.9744,18,0.16273,10,-0.7552,15,-0.2096
ENSG00000131116,ZNF428,64,-0.6918,95,-0.1049,106,0.09234,95,-0.0897,127,0.38397,111,0.20216
ENSG00000105767,CADM4,85,-0.4751,124,0.13011,68,-0.8197,118,0.03063,106,-0.1336,135,0.30591
ENSG00000105771,SMG9,21,-0.3110,30,0.28104,42,0.75956,26,0.01621,15,-0.8118,22,-0.3376
ENSG00000167380,ZNF226,70,0.76450,62,0.72340,30,-0.5788,38,-0.2689,18,-1.3032,35,-0.4002
ENSG00000073008,PVR,28,-0.2718,35,0.08847,33,-0.0132,53,0.94835,9,-1.9488,23,-0.6901
ENSG00000130202,NECTIN2,51,1.03386,30,0.19534,23,-0.2682,23,-0.3060,5,-2.3210,29,0.12370
ENSG00000130204,TOMM40,63,0.23349,55,0.01950,30,-0.9225,74,0.62360,46,-0.2583,42,-0.4588
ENSG00000130203,APOE,695,-1.1691,2315,0.92845,915,-0.7547,812,-1.0800,1148,-0.4069,1918,0.50744
ENSG00000130208,APOC1,135,-1.2121,427,0.74022,145,-1.1070,135,-1.3790,632,1.23733,327,0.17909
ENSG00000104853,CLPTM1,149,-0.1898,158,-0.1296,177,0.07466,214,0.47329,179,0.08942,135,-0.4084
ENSG00000104859,CLASRP,15,-0.1697,19,0.27093,12,-0.4726,20,0.39365,15,-0.1169,13,-0.4604
ENSG00000007047,MARK4,31,-0.4570,35,-0.3406,38,-0.1800,43,0.03513,96,1.35582,36,-0.3102
ENSG00000104866,PPP1R37,20,-0.0054,19,-0.1423,9,-1.2079,17,-0.3906,25,0.29598,28,0.65369
ENSG00000007255,TRAPPC6A,17,-0.1687,20,0.10818,15,-0.3745,16,-0.3641,31,0.76104,20,0.04677
ENSG00000104884,ERCC2,17,-0.3330,22,0.07632,14,-0.6127,18,-0.2717,13,-0.7444,29,0.68359
ENSG00000012061,ERCC1,58,0.36440,58,0.44275,32,-0.5710,40,-0.2861,48,0.04328,42,-0.1957
ENSG00000125744,RTN2,48,0.49429,29,-0.3929,13,-1.5187,40,0.23746,51,0.56848,36,0.01804
ENSG00000125746,EML2,83,0.51585,57,-0.1109,83,0.50177,85,0.69153,6,-3.3474,42,-0.6394
ENSG00000125743,SNRPD2,269,0.07277,320,0.44035,338,0.43509,230,-0.2108,220,-0.2427,202,-0.4433
ENSG00000185800,DMWD,38,-0.5450,56,0.03158,55,0.01819,55,0.02491,59,0.10899,57,0.07876
ENSG00000125755,SYMPK,21,-1.0024,63,0.86541,33,-0.3482,45,0.17809,31,-0.4271,29,-0.6528
ENSG00000176182,MYPOP,13,-1.1028,16,-0.8968,33,0.32669,39,0.77988,30,0.18237,26,-0.0177
ENSG00000104967,NOVA2,46,-0.3075,49,-0.2336,47,-0.2611,74,0.54828,79,0.55168,44,-0.4615
ENSG00000011485,PPP5C,63,-0.4427,89,0.11932,82,-0.0358,113,0.61582,58,-0.5615,65,-0.4706
ENSG00000277531,PNMA8C,31,-1.5068,124,0.78147,101,0.26491,109,0.50305,20,-2.1830,56,-0.7459
ENSG00000182013,PNMA8A,253,-0.4660,403,0.33178,321,-0.0970,472,0.66498,190,-0.8970,235,-0.6816
ENSG00000204851,PNMA8B,130,-1.0432,208,-0.3898,414,0.77663,458,1.27465,54,-2.3338,160,-0.8502
ENSG00000160014,CALM3,730,-0.5589,747,-0.6161,1105,0.08649,1276,0.39549,1616,0.69983,1012,-0.0642
ENSG00000167414,GNG8,0,-6.8840,29,-0.2873,169,2.95199,45,0.59408,0,-9.6803,5,-3.1218
ENSG00000197380,DACT3,29,-1.1755,42,-0.7074,84,0.44939,84,0.58264,61,-0.0500,67,0.13285
ENSG00000090372,STRN4,28,-0.3130,34,0.03118,22,-0.6610,37,0.17340,80,1.42409,21,-0.8721
ENSG00000181027,FKRP,25,0.12446,22,-0.0566,29,0.34465,27,0.27306,27,0.24822,16,-0.6120
ENSG00000042753,AP2S1,164,-0.3674,190,-0.1665,261,0.36734,231,0.21502,186,-0.1665,204,-0.0284
ENSG00000160007,ARHGAP35,97,-0.6563,168,0.23779,177,0.27871,180,0.38264,77,-1.0130,129,-0.2583
ENSG00000130748,TMEM160,116,-0.3978,103,-0.6746,221,0.62899,176,0.33005,117,-0.3844,167,0.21555
ENSG00000130749,ZC3H4,33,0.31234,24,-0.1611,15,-0.8722,26,-0.0384,31,0.25705,30,0.21215
ENSG00000142230,SAE1,58,-0.5609,92,0.20895,67,-0.3227,114,0.64573,46,-0.8862,68,-0.3577
ENSG00000257704,INAFM1,119,0.41809,107,0.31292,103,0.19067,116,0.49062,11,-3.1454,64,-0.6448
ENSG00000105419,MEIS3,60,0.46096,81,1.32276,17,-1.4262,36,-0.3684,9,-2.4134,32,-0.6087
ENSG00000118160,SLC8A2,20,-1.9853,82,0.19649,75,0.02342,93,0.45482,139,1.02333,43,-0.9515
ENSG00000105402,NAPA,167,0.09708,160,0.04527,161,0.04447,175,0.21500,188,0.29234,119,-0.5014
ENSG00000105373,NOP53,79,-0.1581,77,-0.2507,68,-0.3964,77,-0.2431,71,-0.3339,125,0.71849
ENSG00000178980,SELENOW,847,0.07365,891,0.19030,677,-0.2773,683,-0.3141,792,-0.0325,887,0.18148
ENSG00000105499,PLA2G4C,61,0.32954,61,0.43913,45,-0.1311,49,-0.0128,44,-0.1774,37,-0.5368
ENSG00000185453,ZSWIM9,12,-0.9708,25,0.13800,39,0.83369,16,-0.6577,14,-0.7048,30,0.50162
ENSG00000142227,EMP3,10,-0.5463,20,0.55877,2,-2.9181,6,-1.5812,8,-0.9830,28,1.33038
ENSG00000105438,KDELR1,93,0.66505,68,0.19974,68,0.14611,64,0.07517,54,-0.2032,42,-0.6753
ENSG00000105447,GRWD1,32,0.80695,16,-0.3668,4,-2.2025,30,0.88572,17,-0.1742,14,-0.5802
ENSG00000105443,CYTH2,19,-0.7481,38,0.37606,24,-0.4249,36,0.30314,34,0.13848,25,-0.4071
ENSG00000142235,LMTK3,52,-0.4457,77,0.21439,37,-0.9550,85,0.42125,116,0.82884,46,-0.7427
ENSG00000063177,RPL18,511,-0.0714,618,0.28413,397,-0.4651,482,-0.1977,460,-0.2358,584,0.17204
ENSG00000063176,SPHK2,33,0.59974,20,-0.1781,6,-1.8170,21,-0.1153,18,-0.3658,29,0.53041
ENSG00000105516,DBP,48,-0.6680,76,0.03031,93,0.36057,78,0.08786,73,-0.0256,73,-0.0479
ENSG00000063180,CA11,34,-1.1968,20,-2.2059,63,-0.2524,64,-0.2741,294,2.41899,84,0.22494
ENSG00000087076,HSD17B14,30,0.25729,31,0.36793,7,-1.8517,24,-0.1148,32,0.35122,24,-0.0990
ENSG00000087074,PPP1R15A,23,0.38361,22,0.36796,2,-2.8088,19,0.07558,25,0.48062,15,-0.3451
ENSG00000104805,NUCB1,178,0.64506,93,-0.4546,136,0.21881,147,0.43257,91,-0.4153,100,-0.3255
ENSG00000087086,FTL,1096,-0.2286,1328,0.08941,810,-0.6922,784,-0.8651,1517,0.28433,1819,0.74592
ENSG00000183207,RUVBL2,53,-0.2716,53,-0.3135,67,0.10292,71,0.24179,98,0.70523,55,-0.2602
ENSG00000104852,SNRNP70,73,-0.4410,129,0.59750,84,-0.2181,124,0.49676,70,-0.4870,57,-0.9324
ENSG00000104863,LIN7B,92,0.02041,119,0.54629,93,0.02698,97,0.13138,66,-0.5009,64,-0.6462
ENSG00000177380,PPFIA3,68,-0.2835,80,-0.0282,106,0.42401,103,0.47332,64,-0.3753,63,-0.4735
ENSG00000104872,PIH1D1,43,-0.3733,61,0.19221,77,0.53737,50,-0.1843,35,-0.6931,58,0.09096
ENSG00000142541,RPL13A,637,-0.5172,888,-0.0030,816,-0.1344,733,-0.3614,865,-0.0437,1164,0.54453
ENSG00000142534,RPS11,513,-0.5623,706,-0.0831,1015,0.50979,548,-0.5484,687,-0.1126,959,0.52973
ENSG00000104870,FCGRT,19,-0.2038,30,0.62275,1,-3.7363,8,-1.7138,18,-0.2711,37,1.11095
ENSG00000142546,NOSIP,53,0.20017,45,-0.0750,54,0.22998,50,0.13491,35,-0.4488,44,-0.0912
ENSG00000126464,PRR12,23,-0.3469,20,-0.6895,46,0.74757,41,0.71217,32,0.17801,21,-0.5723
ENSG00000126461,SCAF1,36,-0.4252,43,-0.1693,24,-0.9960,74,0.95284,46,-0.0380,36,-0.4991
ENSG00000126456,IRF3,0,-6.4779,23,-0.0576,19,-0.2988,35,0.81460,11,-1.0803,26,0.19924
ENSG00000126457,PRMT1,92,-0.4672,152,0.39962,141,0.19970,152,0.40261,119,-0.0732,76,-0.8844
ENSG00000169169,CPT1C,60,-0.1847,76,0.23309,42,-0.7360,85,0.46493,81,0.28331,48,-0.6226
ENSG00000196961,AP2A1,84,-0.1277,82,-0.1884,109,0.29257,127,0.68805,80,-0.1937,63,-0.6656
ENSG00000104973,MED25,34,-0.4809,58,0.41862,47,-0.0073,60,0.46742,26,-0.9091,35,-0.5445
ENSG00000104960,PTOV1,186,-0.3733,260,0.18099,287,0.30758,277,0.30714,218,-0.1316,180,-0.5030
ENSG00000039650,PNKP,27,0.47628,16,-0.3865,6,-1.7235,25,0.47936,16,-0.3306,22,0.17241
ENSG00000204673,AKT1S1,55,0.55080,48,0.40233,9,-2.1105,34,-0.2494,26,-0.6145,44,0.22949
ENSG00000104946,TBC1D17,30,-0.4482,44,0.20836,10,-2.0584,47,0.33411,47,0.24941,39,-0.0408
ENSG00000213024,NUP62,39,-0.1024,59,0.72052,23,-0.8820,54,0.52931,19,-1.1303,25,-0.8539
ENSG00000105053,VRK3,36,0.38200,30,0.11336,36,0.35687,30,0.12206,16,-0.8706,24,-0.3159
ENSG00000105357,MYH14,1,-3.7350,20,-0.2504,32,0.49492,26,0.17351,26,0.17787,28,0.32326
ENSG00000131408,NR1H2,56,0.53135,33,-0.3861,34,-0.2713,41,0.02790,41,0.03862,44,0.16140
ENSG00000142530,FAM71E1,2,-3.0360,24,0.30604,19,-0.1452,33,1.01803,12,-0.7817,14,-0.7229
ENSG00000161671,EMC10,171,0.22598,170,0.26967,78,-0.9889,145,-0.0389,119,-0.3442,155,0.08826
ENSG00000161677,JOSD2,36,0.48457,26,-0.0305,19,-0.5347,15,-1.0492,23,-0.2276,40,0.82510
ENSG00000204653,ASPDH,59,1.18342,28,-0.0362,17,-0.8028,28,-0.0215,31,0.13215,22,-0.4495
ENSG00000131409,LRRC4B,65,-1.0714,145,0.17946,132,-0.0019,167,0.46569,138,0.06849,105,-0.4239
ENSG00000105472,CLEC11A,34,0.05172,52,0.93302,14,-1.2433,36,0.13755,26,-0.3841,20,-0.8663
ENSG00000167755,KLK6,0,-5.5465,1,-3.2572,0,-5.9325,9,-0.5563,10,-0.2732,36,2.86367
ENSG00000142549,IGLON5,16,-0.7808,5,-2.5451,89,2.04923,52,1.48623,2,-3.5711,14,-1.1341
ENSG00000105379,ETFB,116,-0.3103,122,-0.2785,345,1.48373,120,-0.3156,140,-0.0181,124,-0.2427
ENSG00000160318,CLDND2,14,-0.3276,17,-0.0457,15,-0.1596,17,0.04502,8,-1.0267,21,0.46073
ENSG00000182310,SPACA6,12,-0.7358,33,1.07577,5,-2.0313,24,0.37416,8,-1.2441,14,-0.6504
ENSG00000105568,PPP2R1A,302,-0.5084,347,-0.3494,282,-0.6115,508,0.38528,702,0.83692,391,-0.1308
ENSG00000167766,ZNF83,40,0.61102,27,0.01011,53,1.09411,22,-0.3835,19,-0.5320,22,-0.4009
ENSG00000130844,ZNF331,34,-0.8112,58,-0.0061,132,1.35851,79,0.62450,18,-1.7059,34,-0.9639
ENSG00000179820,MYADM,128,1.31858,54,-0.1355,57,-0.0084,68,0.33156,24,-1.2966,39,-0.7202
ENSG00000126583,PRKCG,5,-3.2233,4,-3.7225,30,-0.7572,56,0.23356,305,3.50259,25,-1.2138
ENSG00000105605,CACNG7,19,-0.2790,13,-0.9398,1,-4.3735,36,0.97996,21,-0.0710,27,0.37337
ENSG00000142408,CACNG8,2,-3.9029,24,-0.5315,36,0.14951,47,0.73651,68,1.19959,24,-0.5526
ENSG00000170906,NDUFA3,372,-0.1815,439,0.09667,374,-0.1722,409,-0.0369,519,0.34560,400,-0.0813
ENSG00000105619,TFPT,27,-1.0806,76,0.65594,58,0.08910,48,-0.2353,32,-0.8009,56,0.04576
ENSG00000105618,PRPF31,29,-0.8846,57,0.19685,66,0.38447,56,0.12887,55,0.08874,45,-0.2810
ENSG00000088038,CNOT3,15,-0.9912,29,0.05970,59,1.21471,24,-0.3200,22,-0.3476,28,-0.0249
ENSG00000125505,MBOAT7,277,0.11220,306,0.33381,332,0.40012,339,0.55038,97,-1.4938,153,-0.9370
ENSG00000170892,TSEN34,12,-1.0596,37,0.83375,25,0.00507,30,0.33686,16,-0.7051,15,-0.8857
ENSG00000170889,RPS9,366,-0.2004,423,0.03464,419,0.01347,302,-0.5842,404,-0.0454,541,0.53224
ENSG00000167614,TTYH1,163,-1.4571,539,0.48279,260,-0.7531,234,-1.0535,471,0.16737,624,0.80462
ENSG00000167615,LENG8,51,0.53390,50,0.62368,14,-1.3981,31,-0.2803,26,-0.5274,34,-0.1070
ENSG00000125503,PPP1R12C,88,0.07731,99,0.32713,104,0.34634,91,0.16672,57,-0.5929,62,-0.5555
ENSG00000129990,SYT5,175,0.56153,143,0.28585,74,-0.7759,130,0.09916,212,0.87410,67,-1.0775
ENSG00000105063,PPP6R1,28,-0.4670,41,0.13595,39,0.02073,34,-0.2293,58,0.66886,36,-0.0930
ENSG00000133265,HSPBP1,38,-0.7433,61,-0.0222,43,-0.5512,58,-0.1293,138,1.32098,55,-0.2050
ENSG00000160469,BRSK1,33,-1.2605,47,-0.8760,93,0.31656,86,0.22338,92,0.28865,100,0.54988
ENSG00000108107,RPL28,674,-0.2654,837,0.09084,766,-0.0651,705,-0.2359,638,-0.3493,960,0.36632
ENSG00000108106,UBE2S,51,-0.7469,119,0.75381,55,-0.6174,84,0.03515,62,-0.4339,71,-0.2817
ENSG00000187902,SHISA7,8,-1.5664,15,-0.6472,6,-1.8174,30,0.63226,45,1.15892,23,0.07741
ENSG00000063241,ISOC2,50,-0.0107,43,-0.3293,89,0.91209,53,0.09090,40,-0.3621,47,-0.1305
ENSG00000090971,NAT14,46,-0.7564,98,0.53349,74,-0.0275,83,0.18391,87,0.23199,51,-0.6977
ENSG00000218891,ZNF579,15,-0.4448,20,-0.0821,36,0.87906,18,-0.2764,9,-1.2052,25,0.36889
ENSG00000213015,ZNF580,44,-0.7237,76,0.13672,69,-0.0509,89,0.45417,62,-0.1988,60,-0.3085
ENSG00000173581,CCDC106,27,-1.2550,54,-0.2857,84,0.45611,75,0.35450,113,0.94588,48,-0.5083
ENSG00000063244,U2AF2,24,-1.0683,56,0.29280,63,0.42504,55,0.26523,42,-0.1986,39,-0.4123
ENSG00000063245,EPN1,95,-0.1949,74,-0.6683,108,0.00897,120,0.22200,162,0.65452,113,0.10659
ENSG00000142409,ZNF787,24,0.60114,19,0.27206,8,-1.1151,16,-0.0274,14,-0.2612,15,-0.1211
ENSG00000167685,ZNF444,34,0.34007,30,0.21159,38,0.54283,27,0.01465,24,-0.2010,19,-0.6405
ENSG00000198046,ZNF667,12,-1.4590,43,0.54919,66,1.13009,39,0.30895,34,0.06744,12,-1.6676
ENSG00000166770,ZNF667-AS1,92,0.00067,112,0.40649,96,0.07862,100,0.16258,55,-0.7746,73,-0.4111
ENSG00000196867,ZFP28,33,0.44424,27,0.20509,30,0.28276,26,0.10493,15,-0.7729,19,-0.4299
ENSG00000197016,ZNF470,8,-1.0510,14,-0.3136,44,1.58994,16,-0.0854,9,-0.8751,16,-0.0361
ENSG00000268182,SMIM17,19,-1.6057,35,-0.7977,81,0.60438,113,1.62611,11,-2.4373,36,-0.7539
